symbol,period_end,filing_date,fiscal_period,currency,source_url,revenue,net_income,equity,assets,operating_cf,capex,debt,cash,shares_outstanding
RMDA,2024-09-30,2024-11-29,Q3 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,115678403.0,1909218314.0,3591971543.0,20108999.0,,1682753229.0,,1510996292.0
RMDA,2024-12-31,2025-03-01,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,152843698.0,2071644370.0,4311315751.0,-323235534.0,,2239671381.0,,1510996292.0
RMDA,2024-12-31,2025-03-31,FY 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,387366872.0,2071644370.0,4311315751.0,-306919627.0,,2239671381.0,,1510996292.0
RMDA,2025-06-30,2025-08-29,Q2 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/RMDA/financial-statements,,88444767.0,2069195519.0,,-295550658.0,,,,1510996292.0
RMDA,2025-09-30,2025-11-29,Q3 2025,EGP,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=8B935B83-97C6-4EFD-8761-E3F8951F0032.pdf,,97603479.0,2164722523.0,,,,,,1510996292.0
TMGH,2020-12-31,2021-03-31,FY 2020,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,1671973444.0,33616283570.0,117895485655.0,979112524.0,,84279202085.0,,2060653786.0
TMGH,2021-03-31,2021-05-30,Q1 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,447080717.0,33720862845.0,120603203617.0,807740623.0,,86882340772.0,,2060653786.0
TMGH,2021-06-30,2021-08-29,Q2 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,422300492.0,34136777845.0,125397864074.0,1432857584.0,,91261086229.0,,2060653786.0
TMGH,2021-09-30,2021-11-29,Q3 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,829400760.0,34978400256.0,131382200099.0,-145293890.0,,96403799843.0,,2060653786.0
TMGH,2021-12-31,2022-03-01,Q4 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,62869082.0,35043495375.0,138717841483.0,21024786.0,,103674346108.0,,2060653786.0
TMGH,2021-12-31,2022-03-31,FY 2021,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,1761651051.0,35043495375.0,138717841483.0,2116329103.0,,103674346108.0,,2060653786.0
TMGH,2022-03-31,2022-05-30,Q1 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,565685320.0,35216286042.0,145513515163.0,452561604.0,,110297229121.0,,2060653786.0
TMGH,2022-06-30,2022-08-29,Q2 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,546604236.0,35739911782.0,148613409402.0,3625882850.0,,112873497620.0,,2060653786.0
TMGH,2022-09-30,2022-11-29,Q3 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,887418749.0,36616266160.0,149862001583.0,-393317479.0,,113245735423.0,,2060653786.0
TMGH,2022-12-31,2023-03-01,Q4 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,304798349.0,36928331767.0,162718070268.0,1806210831.0,,125789738501.0,,2060653786.0
TMGH,2022-12-31,2023-03-31,FY 2022,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,2304506654.0,36928331767.0,162718070268.0,5491337806.0,,125789738501.0,,2060653786.0
TMGH,2023-03-31,2023-05-30,Q1 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,747459626.0,37285982547.0,177133974529.0,195738940.0,,139847991982.0,,2060653786.0
TMGH,2023-06-30,2023-08-29,Q2 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,812735737.0,38139479541.0,187376206045.0,3439291318.0,,149236726504.0,,2060653786.0
TMGH,2023-09-30,2023-11-29,Q3 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,1123830344.0,39322129087.0,197723537182.0,2280808505.0,,158401408095.0,,2060653786.0
TMGH,2023-12-31,2024-02-29,Q4 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,629315004.0,39015774786.0,202034498021.0,1720235442.0,,163018723235.0,,2060653786.0
TMGH,2023-12-31,2024-03-30,FY 2023,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,3313340711.0,39015774786.0,202034498021.0,7636074205.0,,163018723235.0,,2060653786.0
TMGH,2024-03-31,2024-05-30,Q1 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,2390087949.0,116427359044.0,297510510389.0,654063219.0,,181083151345.0,,2060653786.0
TMGH,2024-06-30,2024-08-14,Q2 2024,EGP,https://english.mubasher.info/news/4328763/TMG-Holding-s-consolidated-profits-skyrocket-308-in-H1-24/,,1499041015.0,119223057504.0,312031319290.0,19699175452.0,,192808261786.0,,2060653786.0
TMGH,2024-09-30,2024-11-18,Q3 2024,EGP,https://english.mubasher.info/news/4370132/TMG-Holding-s-consolidated-profits-surpass-EGP-9bn-in-9M-24/,,2459892475.0,122007216777.0,323448431801.0,-3320149972.0,,201441215024.0,,2060653786.0
TMGH,2024-12-31,2025-03-01,Q4 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,4374053032.0,131482227012.0,356781348798.0,-11674706634.0,,225299121786.0,,2060653786.0
TMGH,2024-12-31,2025-03-31,FY 2024,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,10723074471.0,131482227012.0,356781348798.0,5358382065.0,,225299121786.0,,2060653786.0
TMGH,2025-03-31,2025-05-30,Q1 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,3693603495.0,134345446441.0,374604360156.0,-1604986444.0,,240258913715.0,,2060653786.0
TMGH,2025-06-30,2025-08-12,Q2 2025,EGP,https://english.mubasher.info/news/4479337/TMG-Holding-s-consolidated-net-profits-jump-69-in-H1-25/,,2711829081.0,133774158741.0,,,,,,2060653786.0
TMGH,2025-09-30,2025-11-13,Q3 2025,EGP,https://english.mubasher.info/news/4522911/TMG-Holding-s-consolidated-revenues-exceed-EGP-21-4bn-in-9M-25/,,4066210092.0,148553429929.0,,,,,,2060653786.0
TMGH,2025-12-31,2026-03-01,Q4 2025,EGP,https://english.mubasher.info/markets/EGX/stocks/TMGH/financial-statements,,3912247638.0,157708140765.0,,,,,,2060653786.0
VLMR,2021-03-31,2021-05-17,Q1 2021,USD,https://english.mubasher.info/news/3808005/Egypt-Kuwait-Holding-s-Q1-profit-grows-30-/,,42742942.0,750894961.0,1687833826.0,41599535.0,,936938865.0,,830840311.0
VLMR,2021-06-30,2021-08-10,Q2 2021,USD,https://english.mubasher.info/news/3840213/Egypt-Kuwait-Holding-s-profit-rises-36-in-H1-21/,,2433188.0,814525831.0,1778779987.0,-2484393.0,,964254156.0,,830840311.0
VLMR,2021-09-30,2021-11-29,Q3 2021,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,1640709.0,897288327.0,2069308161.0,80844260.0,,1172019834.0,,830840311.0
VLMR,2021-12-31,2022-03-01,Q4 2021,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,124042829.0,913442974.0,2165677106.0,76674779.0,,1252234132.0,,830840311.0
VLMR,2021-12-31,2022-03-31,FY 2021,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,170859668.0,913442974.0,2165677106.0,196634181.0,,1252234132.0,,830840311.0
VLMR,2022-03-31,2022-05-30,Q1 2022,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,71056444.0,807140510.0,2144722187.0,259983281.0,,1337581677.0,,830840311.0
VLMR,2022-06-30,2022-08-29,Q2 2022,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,72386361.0,880745661.0,2016508609.0,107611759.0,,1135762948.0,,830840311.0
VLMR,2022-09-30,2022-11-14,Q3 2022,USD,https://english.mubasher.info/news/4039027/Egypt-Kuwait-Holding-registers-312m-in-9M-22-profits/,,-79800965.0,939004069.0,2143435258.0,67528784.0,,1204431189.0,,830840311.0
VLMR,2022-12-31,2023-03-01,Q4 2022,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,177420892.0,843063795.0,1960281096.0,-130906165.0,,1117217301.0,,830840311.0
VLMR,2022-12-31,2023-03-31,FY 2022,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,241062732.0,843063795.0,1960281096.0,304217659.0,,1117217301.0,,830840311.0
VLMR,2023-03-31,2023-05-30,Q1 2023,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,60023603.0,562627635.0,1878318459.0,83010784.0,,1315690824.0,,830840311.0
VLMR,2023-06-30,2023-08-29,Q2 2023,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,40445111.0,605455199.0,1913592989.0,31715157.0,,1308137790.0,,830840311.0
VLMR,2023-09-30,2023-11-29,Q3 2023,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,36083342.0,636105907.0,1922900307.0,-36529562.0,,1286794400.0,,830840311.0
VLMR,2023-12-31,2024-02-29,Q4 2023,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,42624815.0,640047644.0,1745727760.0,249543763.0,,1105680116.0,,830840311.0
VLMR,2023-12-31,2024-03-30,FY 2023,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,179176871.0,640047644.0,1745727760.0,327740142.0,,1105680116.0,,830840311.0
VLMR,2024-03-31,2024-05-30,Q1 2024,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,62614092.0,424716794.0,1504187787.0,110651615.0,,1079470993.0,,830840311.0
VLMR,2024-06-30,2024-08-29,Q2 2024,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,-22169491.0,447213355.0,1439591658.0,-131472824.0,,992378303.0,,830840311.0
VLMR,2024-09-30,2024-11-29,Q3 2024,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,-4361259.0,483005187.0,1465246098.0,8470329.0,,982240911.0,,830840311.0
VLMR,2024-12-31,2025-03-01,Q4 2024,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,126945188.0,493164177.0,1449224726.0,74561065.0,,956060549.0,,830840311.0
VLMR,2024-12-31,2025-03-31,FY 2024,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,163028530.0,493164177.0,1449224726.0,62210185.0,,956060549.0,,830840311.0
VLMR,2025-03-31,2025-05-30,Q1 2025,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,34067670.0,503691010.0,1520565853.0,48261460.0,,1016874843.0,,830840311.0
VLMR,2025-06-30,2025-08-19,Q2 2025,USD,https://english.mubasher.info/news/4488264/Egypt-Kuwait-Holding-s-consolidated-net-profits-up-to-101m-in-H1-25/,,56296725.0,525741290.0,,,,,,830840311.0
VLMR,2025-09-30,2025-11-29,Q3 2025,USD,https://english.mubasher.info/markets/EGX/stocks/VLMR/financial-statements,,,557909946.0,,,,,,830840311.0
VLMR,2025-12-31,2026-03-31,FY 2025,USD,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=05219A38-AD84-4215-9EE8-FD1778904C0D.pdf,,161182.385,,,,,,,830840311.0
VLMRA,2021-03-31,2021-05-17,Q1 2021,USD,https://english.mubasher.info/news/3808005/Egypt-Kuwait-Holding-s-Q1-profit-grows-30-/,,42742942.0,750894961.0,1687833826.0,41599535.0,,936938865.0,,352389240.0
VLMRA,2021-06-30,2021-08-10,Q2 2021,USD,https://english.mubasher.info/news/3840213/Egypt-Kuwait-Holding-s-profit-rises-36-in-H1-21/,,2433188.0,814525831.0,1778779987.0,-2484393.0,,964254156.0,,352389240.0
VLMRA,2021-09-30,2021-11-29,Q3 2021,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,1640709.0,897288327.0,2069308161.0,80844260.0,,1172019834.0,,352389240.0
VLMRA,2021-12-31,2022-03-01,Q4 2021,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,124042829.0,913442974.0,2165677106.0,76674779.0,,1252234132.0,,352389240.0
VLMRA,2021-12-31,2022-03-31,FY 2021,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,170859668.0,913442974.0,2165677106.0,196634181.0,,1252234132.0,,352389240.0
VLMRA,2022-03-31,2022-05-30,Q1 2022,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,71056444.0,807140510.0,2144722187.0,259983281.0,,1337581677.0,,352389240.0
VLMRA,2022-06-30,2022-08-29,Q2 2022,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,72386361.0,880745661.0,2016508609.0,107611759.0,,1135762948.0,,352389240.0
VLMRA,2022-09-30,2022-11-14,Q3 2022,USD,https://english.mubasher.info/news/4039027/Egypt-Kuwait-Holding-registers-312m-in-9M-22-profits/,,-79800965.0,939004069.0,2143435258.0,67528784.0,,1204431189.0,,352389240.0
VLMRA,2022-12-31,2023-03-01,Q4 2022,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,177420892.0,843063795.0,1960281096.0,-130906165.0,,1117217301.0,,352389240.0
VLMRA,2022-12-31,2023-03-31,FY 2022,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,241062732.0,843063795.0,1960281096.0,304217659.0,,1117217301.0,,352389240.0
VLMRA,2023-03-31,2023-05-30,Q1 2023,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,60023603.0,562627635.0,1878318459.0,83010784.0,,1315690824.0,,352389240.0
VLMRA,2023-06-30,2023-08-29,Q2 2023,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,40445111.0,605455199.0,1913592989.0,31715157.0,,1308137790.0,,352389240.0
VLMRA,2023-09-30,2023-11-29,Q3 2023,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,36083342.0,636105907.0,1922900307.0,-36529562.0,,1286794400.0,,352389240.0
VLMRA,2023-12-31,2024-02-29,Q4 2023,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,42624815.0,640047644.0,1745727760.0,249543763.0,,1105680116.0,,352389240.0
VLMRA,2023-12-31,2024-03-30,FY 2023,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,179176871.0,640047644.0,1745727760.0,327740142.0,,1105680116.0,,352389240.0
VLMRA,2024-03-31,2024-05-30,Q1 2024,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,62614092.0,424716794.0,1504187787.0,110651615.0,,1079470993.0,,352389240.0
VLMRA,2024-06-30,2024-08-29,Q2 2024,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,-22169491.0,447213355.0,1439591658.0,-131472824.0,,992378303.0,,352389240.0
VLMRA,2024-09-30,2024-11-29,Q3 2024,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,-4361259.0,483005187.0,1465246098.0,8470329.0,,982240911.0,,352389240.0
VLMRA,2024-12-31,2025-03-01,Q4 2024,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,126945188.0,493164177.0,1449224726.0,74561065.0,,956060549.0,,352389240.0
VLMRA,2024-12-31,2025-03-31,FY 2024,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,163028530.0,493164177.0,1449224726.0,62210185.0,,956060549.0,,352389240.0
VLMRA,2025-03-31,2025-05-30,Q1 2025,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,34067670.0,503691010.0,1520565853.0,48261460.0,,1016874843.0,,352389240.0
VLMRA,2025-06-30,2025-08-19,Q2 2025,USD,https://english.mubasher.info/news/4488264/Egypt-Kuwait-Holding-s-consolidated-net-profits-up-to-101m-in-H1-25/,,56296725.0,525741290.0,,,,,,352389240.0
VLMRA,2025-09-30,2025-11-29,Q3 2025,USD,https://english.mubasher.info/markets/EGX/stocks/VLMRA/financial-statements,,,557909946.0,,,,,,352389240.0
VLMRA,2025-12-31,2026-03-31,FY 2025,USD,http://data.feedgfm.com/mix2/DCMServiceProvider?ROLE=A&RT=87&ID=05219A38-AD84-4215-9EE8-FD1778904C0D.pdf,,161182.385,,,,,,,352389240.0
