date,symbol,shares,close,market_value,entry_date,bars_held
2021-07-04,EGAL,23221.0,17.29,401491.08999999997,2021-05-17,29
2021-07-04,PHDC,216921.0,1.81,392627.01,2021-06-23,6
2021-07-05,EGAL,23221.0,17.72,411476.12,2021-05-17,30
2021-07-05,PHDC,216921.0,1.84,399134.64,2021-06-23,7
2021-07-07,EGAL,23221.0,16.93,393131.52999999997,2021-05-17,31
2021-07-07,PHDC,216921.0,1.85,401303.85000000003,2021-06-23,8
2021-07-07,MCQE,43383.0,9.35,405631.05,2021-07-07,0
2021-07-08,EGAL,23221.0,16.62,385933.02,2021-05-17,32
2021-07-08,PHDC,216921.0,1.91,414319.11,2021-06-23,9
2021-07-08,MCQE,43383.0,8.97,389145.51,2021-07-07,1
2021-07-11,EGAL,23221.0,16.17,375483.57000000007,2021-05-17,33
2021-07-11,PHDC,216921.0,1.91,414319.11,2021-06-23,10
2021-07-11,MCQE,43383.0,8.62,373961.45999999996,2021-07-07,2
2021-07-12,EGAL,23221.0,16.37,380127.77,2021-05-17,34
2021-07-12,PHDC,216921.0,1.86,403473.06,2021-06-23,11
2021-07-12,MCQE,43383.0,8.58,372226.14,2021-07-07,3
2021-07-13,EGAL,23221.0,16.35,379663.35000000003,2021-05-17,35
2021-07-13,PHDC,216921.0,1.88,407811.48,2021-06-23,12
2021-07-13,MCQE,43383.0,8.72,378299.76,2021-07-07,4
2021-07-14,EGAL,23221.0,16.64,386397.44,2021-05-17,36
2021-07-14,PHDC,216921.0,1.89,409980.69,2021-06-23,13
2021-07-14,MCQE,43383.0,9.41,408234.03,2021-07-07,5
2021-07-15,PHDC,216921.0,1.88,407811.48,2021-06-23,14
2021-07-15,MCQE,43383.0,10.25,444675.75,2021-07-07,6
2021-07-18,PHDC,216921.0,1.87,405642.27,2021-06-23,15
2021-07-18,MCQE,43383.0,11.27,488926.41,2021-07-07,7
2021-07-25,PHDC,216921.0,1.89,409980.69,2021-06-23,16
2021-07-25,MCQE,38640.0,12.37,477976.8,2021-07-25,0
2021-07-26,PHDC,216921.0,1.86,403473.06,2021-06-23,17
2021-07-26,MCQE,38640.0,12.25,473340.0,2021-07-25,1
2021-07-28,PHDC,216921.0,1.88,407811.48,2021-06-23,18
2021-07-28,MCQE,38640.0,14.17,547528.8,2021-07-25,2
2021-07-29,PHDC,216921.0,1.86,403473.06,2021-06-23,19
2021-07-29,MCQE,34229.0,14.72,503850.88,2021-07-29,0
