symbol,date,factor_date,sector,factor_score,score_momentum,score_value,score_quality,score_growth,score_low_risk,score_liquidity,has_fundamentals,fundamental_filing_date,fundamental_row_age_days
COMI,2023-02-28,2023-03-01,banks,0.6522943722943724,0.6753246753246754,0.675,0.65,0.6045454545454546,0.24242424242424243,1.0,True,2022-11-29,91.0
COMI,2023-03-30,2023-04-02,banks,0.817943722943723,0.7987012987012987,1.0,0.875,0.6090909090909092,0.4242424242424243,1.0,True,2023-03-01,29.0
COMI,2023-04-30,2023-05-01,banks,0.8268127705627707,0.8766233766233769,1.0,0.875,0.6306818181818182,0.25757575757575757,1.0,True,2023-03-31,30.0
COMI,2023-05-31,2023-06-01,banks,0.7036904761904763,0.5974025974025976,0.775,0.875,0.5204545454545455,0.4242424242424243,1.0,True,2023-05-30,1.0
COMI,2023-06-26,2023-07-04,banks,0.6733928571428572,0.5571428571428573,0.775,0.875,0.4625000000000001,0.3,1.0,True,2023-05-30,27.0
COMI,2023-07-31,2023-08-01,banks,0.7399675324675327,0.5324675324675326,1.0,0.925,0.4977272727272728,0.45454545454545464,1.0,True,2023-05-30,62.0
COMI,2023-08-31,2023-09-03,banks,0.6903809523809524,0.33571428571428574,1.0,0.925,0.5800000000000001,0.46666666666666673,1.0,True,2023-08-29,2.0
COMI,2023-09-27,2023-10-01,banks,0.7127568922305765,0.43609022556390986,1.0,0.925,0.6184210526315791,0.3508771929824562,1.0,True,2023-08-29,29.0
COMI,2023-10-31,2023-11-01,banks,0.799467120181406,0.6598639455782314,1.0,0.925,0.7047619047619049,0.46031746031746035,1.0,True,2023-08-29,63.0
COMI,2023-11-30,2023-12-03,banks,0.6891821946169773,0.3540372670807454,1.0,0.925,0.5304347826086957,0.4492753623188406,1.0,True,2023-11-29,1.0
COMI,2023-12-31,2024-01-02,banks,0.78062358276644,0.5986394557823129,1.0,0.925,0.6523809523809524,0.5079365079365079,1.0,True,2023-11-29,32.0
COMI,2024-01-31,2024-02-01,banks,0.7933446712018141,0.5918367346938775,1.0,0.925,0.6571428571428573,0.6507936507936509,1.0,True,2023-11-29,63.0
COMI,2024-02-29,2024-03-03,banks,0.8387987012987013,0.7467532467532467,1.0,0.925,0.6613636363636365,0.6363636363636365,1.0,True,2024-02-29,0.0
COMI,2024-03-31,2024-04-01,banks,0.6395663265306122,0.18367346938775508,1.0,0.925,0.4232142857142857,0.5714285714285715,1.0,True,2024-03-30,1.0
COMI,2024-04-30,2024-05-01,banks,0.7420767195767197,0.4603174603174604,1.0,0.925,0.4861111111111111,0.7037037037037038,1.0,True,2024-03-30,31.0
COMI,2024-05-30,2024-06-02,banks,0.7054761904761906,0.35714285714285715,1.0,0.925,0.5,0.7333333333333334,0.9,True,2024-05-30,0.0
COMI,2024-06-27,2024-07-01,banks,0.776496598639456,0.5510204081632654,1.0,0.925,0.5714285714285716,0.761904761904762,0.9285714285714286,True,2024-05-30,28.0
COMI,2024-07-31,2024-08-01,banks,0.698826530612245,0.3877551020408164,1.0,0.925,0.3321428571428572,0.7142857142857144,0.9285714285714286,True,2024-07-22,9.0
COMI,2024-08-29,2024-09-01,banks,0.7426330532212885,0.504201680672269,1.0,0.925,0.39705882352941185,0.7254901960784315,0.9411764705882353,True,2024-07-22,38.0
COMI,2024-09-30,2024-10-01,banks,0.7339947089947091,0.4682539682539683,1.0,0.925,0.3444444444444445,0.7407407407407408,1.0,True,2024-07-22,70.0
COMI,2024-11-28,2024-12-01,banks,0.6357326007326007,0.08791208791208792,1.0,0.925,0.5000000000000001,0.7435897435897436,1.0,True,2024-11-05,23.0
COMI,2025-03-27,2025-04-03,banks,0.6478439153439154,0.11904761904761907,1.0,0.925,0.363888888888889,0.9629629629629629,0.9444444444444444,True,2025-03-01,26.0
COMI,2025-04-30,2025-05-04,banks,0.7067261904761905,0.3015873015873016,1.0,0.925,0.42361111111111116,0.9444444444444444,0.9444444444444444,True,2025-03-31,30.0
COMI,2025-05-28,2025-06-01,banks,0.690610119047619,0.22321428571428573,1.0,0.925,0.490625,0.9583333333333333,0.9375,True,2025-05-14,14.0
COMI,2025-06-30,2025-07-01,banks,0.680873015873016,0.23809523809523814,1.0,0.925,0.41111111111111115,0.8333333333333334,1.0,True,2025-05-14,47.0
COMI,2025-07-31,2025-08-03,banks,0.5356862745098039,0.17647058823529413,0.7,0.6,0.4823529411764706,0.8039215686274511,0.9411764705882353,True,2025-07-22,9.0
COMI,2025-08-31,2025-09-01,banks,0.5548809523809524,0.2301587301587302,0.7,0.6,0.5361111111111112,0.7777777777777778,0.9444444444444444,True,2025-07-22,40.0
COMI,2025-09-30,2025-10-01,banks,0.6082415188297541,0.39682539682539686,0.7,0.6,0.5882352941176472,0.7592592592592593,0.9444444444444444,True,2025-07-22,70.0
COMI,2025-10-30,2025-11-02,banks,0.6321655328798186,0.46938775510204095,0.7,0.6,0.630952380952381,0.6825396825396826,1.0,True,2025-07-22,100.0
COMI,2025-11-30,2025-12-01,banks,0.6216165413533834,0.4360902255639098,0.7,0.6,0.6236842105263158,0.6842105263157895,1.0,True,2025-07-22,131.0
COMI,2025-12-31,2026-01-04,banks,0.6247117794486216,0.5338345864661654,0.7,0.6,0.6421052631578948,0.40350877192982465,1.0,True,2025-07-22,162.0
COMI,2026-01-28,2026-02-01,banks,0.5413866213151928,0.3197278911564626,0.7,0.6,0.6007142857142859,0.30158730158730157,0.9523809523809523,True,2025-07-22,190.0
COMI,2026-02-26,2026-03-01,banks,0.6843614718614718,0.7597402597402597,0.7,0.6,0.7371212121212122,0.22727272727272732,1.0,True,2025-07-22,219.0
COMI,2026-03-31,2026-04-01,banks,0.6316798941798942,0.634920634920635,0.7,0.6,0.663888888888889,0.14814814814814817,1.0,True,2025-07-22,252.0
EAST,2016-04-03,2016-04-04,consumer,0.6220918367346939,0.6938775510204083,0.6,0.5,0.5107142857142858,1.0000000000000002,0.42857142857142855,False,,
EAST,2016-08-31,2016-09-01,consumer,0.4737433862433863,0.2380952380952381,0.6,0.5,0.4527777777777778,0.925925925925926,0.4444444444444444,False,,
EAST,2016-09-29,2016-10-03,consumer,0.5750297619047621,0.5535714285714287,0.6,0.5,0.5562500000000001,0.8333333333333334,0.5,False,,
EAST,2016-11-01,2016-11-02,consumer,0.4481122448979592,0.2448979591836735,0.6,0.5,0.4035714285714286,0.7142857142857144,0.42857142857142855,False,,
EAST,2016-11-30,2016-12-01,consumer,0.5640136054421768,0.5816326530612245,0.55,0.5,0.5571428571428572,0.6666666666666667,0.5714285714285714,False,,
EAST,2016-12-29,2017-01-02,consumer,0.6213571428571428,0.7428571428571429,0.5333333333333333,0.5,0.5850000000000001,0.8,0.5333333333333333,False,,
EAST,2017-02-06,2017-02-07,consumer,0.5536269841269842,0.5619047619047619,0.5333333333333333,0.5,0.5616666666666668,0.7555555555555556,0.4666666666666667,False,,
EAST,2017-02-28,2017-03-01,consumer,0.5565756302521009,0.5714285714285716,0.525,0.5,0.5661764705882354,0.8823529411764707,0.35294117647058826,False,,
EAST,2017-04-04,2017-04-05,consumer,0.6489404761904762,0.842857142857143,0.525,0.5,0.6275000000000001,0.8333333333333334,0.45,False,,
EAST,2017-04-30,2017-05-02,consumer,0.5548544973544974,0.5714285714285715,0.525,0.5,0.525,0.7592592592592594,0.5,False,,
EAST,2017-05-31,2017-06-01,consumer,0.5952694235588972,0.6165413533834586,0.525,0.5,0.5618421052631579,0.8596491228070177,0.631578947368421,False,,
EAST,2017-07-06,2017-07-09,consumer,0.6362433862433863,0.7380952380952382,0.525,0.5,0.6166666666666668,0.7592592592592594,0.7222222222222222,False,,
EAST,2017-08-13,2017-08-14,consumer,0.6520408163265307,0.7448979591836735,0.5333333333333333,0.5,0.6000000000000001,0.761904761904762,0.8571428571428571,False,,
EAST,2017-09-06,2017-09-07,consumer,0.683365800865801,0.8311688311688313,0.5333333333333333,0.5,0.6068181818181819,0.7575757575757577,0.9090909090909091,False,,
EAST,2017-10-01,2017-10-02,consumer,0.6666478696741855,0.8345864661654137,0.5333333333333333,0.5,0.6223684210526317,0.8421052631578948,0.631578947368421,False,,
EAST,2017-11-08,2017-11-09,consumer,0.6398057644110277,0.7819548872180452,0.55,0.5,0.6013157894736844,0.9298245614035088,0.42105263157894735,False,,
EAST,2017-11-29,2017-12-03,consumer,0.6066666666666667,0.6500000000000001,0.55,0.5,0.5500000000000002,0.8666666666666667,0.6,False,,
EAST,2017-12-31,2018-01-02,consumer,0.6185052910052911,0.6428571428571429,0.55,0.5,0.563888888888889,0.8148148148148149,0.7777777777777778,False,,
EAST,2018-02-05,2018-02-06,consumer,0.6585449735449737,0.7142857142857143,0.55,0.5,0.5833333333333334,0.925925925925926,0.8333333333333334,False,,
EAST,2018-03-01,2018-03-04,consumer,0.6349789915966387,0.638655462184874,0.55,0.5,0.5691176470588236,0.9411764705882353,0.8235294117647058,False,,
EAST,2018-04-10,2018-04-11,consumer,0.7146532091097308,0.9192546583850931,0.5333333333333333,0.5,0.6554347826086957,0.7971014492753624,0.8695652173913043,False,,
EAST,2018-04-30,2018-05-02,consumer,0.700988612836439,0.8881987577639752,0.5333333333333333,0.5,0.6554347826086957,0.7971014492753624,0.8260869565217391,False,,
EAST,2018-06-13,2018-06-14,consumer,0.6573280423280423,0.8015873015873016,0.5333333333333333,0.5,0.5833333333333334,0.8518518518518519,0.6666666666666666,False,,
EAST,2018-07-08,2018-07-09,consumer,0.6086904761904763,0.6761904761904763,0.5333333333333333,0.5,0.525,0.7333333333333335,0.7333333333333333,False,,
EAST,2018-08-06,2018-08-07,consumer,0.5909603174603175,0.6285714285714287,0.5333333333333333,0.5,0.535,0.688888888888889,0.7333333333333333,False,,
EAST,2019-04-16,2019-04-17,consumer,0.44085164835164836,0.18681318681318684,0.525,0.5,0.4134615384615385,0.5384615384615385,0.8461538461538461,False,,
EAST,2019-12-31,2020-01-02,consumer,0.5732142857142857,0.4523809523809524,0.6,0.5,0.5083333333333334,0.8333333333333334,0.8333333333333334,False,,
EAST,2020-12-15,2020-12-16,consumer,0.4278703703703704,0.11111111111111112,0.55,0.5,0.3638888888888889,0.5925925925925927,0.8888888888888888,False,,
EAST,2021-01-03,2021-01-04,consumer,0.44273809523809526,0.14285714285714288,0.55,0.5,0.375,0.6666666666666667,0.8571428571428571,False,,
EAST,2021-02-01,2021-02-02,consumer,0.5240873015873017,0.4126984126984128,0.55,0.5,0.4583333333333333,0.5555555555555556,0.8888888888888888,False,,
EAST,2021-02-28,2021-03-01,consumer,0.5778571428571428,0.5178571428571429,0.55,0.5,0.5,0.625,1.0,False,,
EAST,2022-03-31,2022-04-03,consumer,0.4822943722943724,0.22077922077922082,0.5166666666666666,0.7000000000000001,0.5454545454545455,0.7272727272727274,0.45454545454545453,True,2022-03-01,30.0
EAST,2022-10-31,2022-11-01,consumer,0.6884404761904763,0.4928571428571428,0.8,0.9500000000000001,0.5225000000000001,0.6333333333333334,0.75,True,2022-09-28,33.0
EAST,2022-11-30,2022-12-01,consumer,0.747702380952381,0.8142857142857144,0.775,0.8625,0.6425000000000002,0.4166666666666667,0.7,True,2022-11-29,1.0
EAST,2022-12-29,2023-01-02,consumer,0.7202154195011338,0.8163265306122449,0.7,0.8166666666666667,0.6404761904761905,0.507936507936508,0.5714285714285714,True,2022-11-29,30.0
EAST,2023-01-31,2023-02-01,consumer,0.6888845755693582,0.7639751552795032,0.7250000000000001,0.7937500000000001,0.6608695652173915,0.42028985507246386,0.4782608695652174,True,2022-11-29,63.0
EAST,2023-02-28,2023-03-01,consumer,0.7244426406926407,0.8376623376623378,0.7250000000000001,0.7937500000000001,0.7090909090909092,0.5757575757575758,0.4090909090909091,True,2023-02-16,12.0
EAST,2023-03-30,2023-04-02,consumer,0.7410010822510823,0.8701298701298701,0.775,0.7937500000000001,0.7227272727272729,0.5303030303030304,0.4090909090909091,True,2023-03-01,29.0
EAST,2023-04-30,2023-05-01,consumer,0.697797619047619,0.6493506493506493,0.8375,0.7937500000000001,0.7068181818181819,0.696969696969697,0.36363636363636365,True,2023-03-01,60.0
EAST,2023-05-31,2023-06-01,consumer,0.6063365800865802,0.5194805194805197,0.8375,0.7937500000000001,0.4090909090909091,0.4696969696969698,0.36363636363636365,True,2023-05-31,0.0
EAST,2023-06-26,2023-07-04,consumer,0.5907857142857145,0.5142857142857143,0.775,0.7937500000000001,0.42750000000000005,0.5000000000000001,0.3,True,2023-05-31,26.0
EAST,2023-07-31,2023-08-01,consumer,0.6927759740259741,0.7922077922077922,0.8375,0.7937500000000001,0.515909090909091,0.45454545454545453,0.3181818181818182,True,2023-05-31,61.0
EAST,2023-08-31,2023-09-03,consumer,0.5765952380952382,0.5214285714285715,0.8375,0.625,0.36000000000000004,0.4166666666666667,0.5,True,2023-08-29,2.0
EAST,2023-09-27,2023-10-01,consumer,0.6388533834586466,0.7518796992481203,0.6874999999999999,0.625,0.45526315789473687,0.3157894736842105,0.7368421052631579,True,2023-08-29,29.0
EAST,2023-10-31,2023-11-01,consumer,0.6420578231292517,0.870748299319728,0.5625,0.625,0.48095238095238096,0.33333333333333337,0.6190476190476191,True,2023-08-29,63.0
EAST,2023-11-30,2023-12-03,consumer,0.5322412008281574,0.5776397515527951,0.425,0.5875,0.4195652173913044,0.5362318840579711,0.6086956521739131,True,2023-11-15,15.0
EAST,2023-12-31,2024-01-02,consumer,0.46218253968253975,0.38095238095238104,0.425,0.5875,0.34285714285714286,0.5873015873015873,0.5238095238095238,True,2023-11-15,46.0
EAST,2024-01-31,2024-02-01,consumer,0.5275793650793651,0.5714285714285715,0.425,0.5875,0.4571428571428572,0.507936507936508,0.5714285714285714,True,2023-11-15,77.0
EAST,2024-02-29,2024-03-03,consumer,0.6409415584415584,0.7857142857142858,0.5625,0.625,0.6772727272727274,0.40909090909090906,0.5909090909090909,True,2024-02-04,25.0
EAST,2024-05-30,2024-06-02,consumer,0.49842857142857155,0.2714285714285715,0.6333333333333333,0.6833333333333333,0.37000000000000005,0.7666666666666666,0.4,True,2024-05-30,0.0
EAST,2024-07-31,2024-08-01,consumer,0.4402040816326531,0.22448979591836735,0.5499999999999999,0.7000000000000001,0.3714285714285715,0.42857142857142866,0.42857142857142855,True,2024-05-30,62.0
EAST,2024-08-29,2024-09-01,consumer,0.574747899159664,0.4285714285714286,0.6166666666666667,0.8166666666666668,0.6147058823529412,0.4509803921568628,0.5294117647058824,True,2024-08-29,0.0
EAST,2024-09-30,2024-10-01,consumer,0.5706084656084657,0.42857142857142866,0.6166666666666667,0.8166666666666668,0.46111111111111114,0.5370370370370371,0.5555555555555556,True,2024-09-28,2.0
EAST,2024-10-31,2024-11-03,consumer,0.5614285714285715,0.28571428571428575,0.7,0.8166666666666668,0.41428571428571437,0.7380952380952381,0.5714285714285714,True,2024-09-28,33.0
EAST,2024-11-28,2024-12-01,consumer,0.5355860805860806,0.4395604395604396,0.4833333333333333,0.6833333333333333,0.4730769230769231,0.7692307692307693,0.46153846153846156,True,2024-11-14,14.0
EAST,2024-12-31,2025-01-02,consumer,0.5698015873015873,0.5595238095238096,0.4833333333333333,0.6833333333333333,0.5750000000000001,0.6944444444444445,0.4166666666666667,True,2024-11-14,47.0
EAST,2025-01-30,2025-02-02,consumer,0.5421428571428571,0.504201680672269,0.4833333333333333,0.6833333333333333,0.4970588235294118,0.7254901960784315,0.35294117647058826,True,2024-11-14,77.0
EAST,2025-02-27,2025-03-02,consumer,0.5906613756613756,0.4682539682539683,0.725,0.7625,0.4527777777777778,0.7407407407407407,0.3333333333333333,True,2024-11-14,105.0
EAST,2025-03-27,2025-04-03,consumer,0.5860978835978836,0.5873015873015873,0.55,0.7625,0.5111111111111112,0.7407407407407407,0.2222222222222222,True,2024-11-14,133.0
EAST,2025-04-30,2025-05-04,consumer,0.586547619047619,0.507936507936508,0.55,0.7625,0.6611111111111112,0.7222222222222223,0.3333333333333333,True,2024-11-14,167.0
EAST,2025-05-28,2025-06-01,consumer,0.6082291666666668,0.5625000000000001,0.775,0.675,0.39062500000000006,0.7916666666666669,0.3125,True,2025-05-21,7.0
EAST,2025-06-30,2025-07-01,consumer,0.551415343915344,0.43650793650793657,0.775,0.675,0.34166666666666673,0.6851851851851852,0.2777777777777778,True,2025-05-21,40.0
EAST,2025-07-31,2025-08-03,consumer,0.5383753501400561,0.36974789915966394,0.775,0.675,0.33529411764705885,0.6862745098039217,0.35294117647058826,True,2025-05-21,71.0
EAST,2025-08-31,2025-09-01,consumer,0.6543386243386243,0.30952380952380953,1.0,1.0,0.5222222222222223,0.7037037037037038,0.3888888888888889,True,2025-08-29,2.0
EAST,2025-09-30,2025-10-01,consumer,0.6758317771553067,0.4841269841269842,1.0,1.0,0.45408496732026155,0.5740740740740742,0.2777777777777778,True,2025-09-28,2.0
EAST,2025-10-30,2025-11-02,consumer,0.6746598639455784,0.7687074829931975,0.6916666666666667,0.9500000000000001,0.5380952380952382,0.5238095238095238,0.09523809523809523,True,2025-09-28,32.0
EAST,2025-11-30,2025-12-01,consumer,0.7011654135338345,0.6240601503759399,1.0,1.0,0.5078947368421054,0.4210526315789474,0.21052631578947367,True,2025-09-28,63.0
EAST,2025-12-31,2026-01-04,consumer,0.6818734335839599,0.7142857142857143,0.7749999999999999,0.9625000000000001,0.5342105263157896,0.3508771929824561,0.3157894736842105,True,2025-09-28,94.0
EAST,2026-01-28,2026-02-01,consumer,0.6344761904761904,0.380952380952381,1.0,1.0,0.44,0.38095238095238093,0.38095238095238093,True,2025-09-28,122.0
EAST,2026-02-26,2026-03-01,consumer,0.5423268398268399,0.2792207792207793,0.7749999999999999,0.9625000000000001,0.3227272727272728,0.4696969696969698,0.3181818181818182,True,2025-09-28,151.0
EFID,2016-05-31,2016-06-01,consumer,0.5784523809523809,0.7142857142857143,0.6,0.5,0.525,0.6666666666666667,0.25,False,,
EFID,2016-11-30,2016-12-01,consumer,0.3691496598639456,0.11224489795918367,0.55,0.5,0.35000000000000003,0.4761904761904763,0.42857142857142855,False,,
EFID,2016-12-29,2017-01-02,consumer,0.3831984126984127,0.1904761904761905,0.5333333333333333,0.5,0.3716666666666667,0.48888888888888893,0.3333333333333333,False,,
EFID,2017-02-06,2017-02-07,consumer,0.4060555555555556,0.20000000000000004,0.5333333333333333,0.5,0.3716666666666667,0.6888888888888889,0.3333333333333333,False,,
EFID,2017-02-28,2017-03-01,consumer,0.40520308123249305,0.2184873949579832,0.525,0.5,0.425,0.6862745098039218,0.23529411764705882,False,,
EFID,2017-04-04,2017-04-05,consumer,0.4467976190476191,0.3857142857142858,0.525,0.5,0.47750000000000004,0.6333333333333334,0.15,False,,
EFID,2017-04-30,2017-05-02,consumer,0.4308597883597884,0.32539682539682546,0.525,0.5,0.48611111111111116,0.6296296296296297,0.16666666666666666,False,,
EFID,2017-05-31,2017-06-01,consumer,0.3823872180451128,0.2180451127819549,0.525,0.5,0.4355263157894737,0.5789473684210527,0.10526315789473684,False,,
EFID,2017-07-05,2017-07-09,consumer,0.414404761904762,0.3174603174603175,0.525,0.5,0.475,0.5555555555555556,0.1111111111111111,False,,
EFID,2017-08-10,2017-08-14,consumer,0.44763605442176874,0.3877551020408164,0.5333333333333333,0.5,0.4607142857142857,0.642857142857143,0.14285714285714285,False,,
EFID,2017-09-05,2017-09-07,consumer,0.4602272727272727,0.4545454545454546,0.5333333333333333,0.5,0.475,0.6060606060606062,0.09090909090909091,False,,
EFID,2018-04-10,2018-04-11,consumer,0.4013405797101449,0.26086956521739135,0.5333333333333333,0.5,0.425,0.6956521739130436,0.043478260869565216,False,,
EFID,2018-04-30,2018-05-02,consumer,0.45457039337474126,0.422360248447205,0.5333333333333333,0.5,0.47282608695652173,0.6956521739130436,0.043478260869565216,False,,
EFID,2018-06-13,2018-06-14,consumer,0.44493386243386246,0.38095238095238104,0.5333333333333333,0.5,0.48055555555555557,0.7037037037037037,0.05555555555555555,False,,
EFID,2018-07-08,2018-07-09,consumer,0.46978571428571436,0.4476190476190477,0.5333333333333333,0.5,0.48833333333333334,0.7333333333333335,0.06666666666666667,False,,
EFID,2018-08-02,2018-08-07,consumer,0.4928968253968255,0.5142857142857143,0.5333333333333333,0.5,0.5416666666666667,0.7111111111111111,0.06666666666666667,False,,
EFID,2018-09-03,2018-09-04,consumer,0.4855402930402931,0.4725274725274726,0.55,0.5,0.5173076923076924,0.7435897435897436,0.07692307692307693,False,,
EFID,2019-04-16,2019-04-17,consumer,0.5126098901098901,0.5824175824175825,0.525,0.5,0.4826923076923077,0.6923076923076924,0.15384615384615385,False,,
EFID,2019-05-16,2019-05-21,consumer,0.6019761904761904,0.6571428571428573,0.6,0.5,0.5150000000000001,0.7333333333333335,0.6,False,,
EFID,2019-07-04,2019-07-09,consumer,0.6679329004329005,0.9610389610389611,0.6,0.5,0.656818181818182,0.7575757575757577,0.18181818181818182,False,,
EFID,2019-08-20,2019-08-21,consumer,0.6739285714285715,0.9880952380952382,0.55,0.5,0.675,0.75,0.25,False,,
EFID,2023-01-31,2023-02-01,consumer,0.5895729813664596,0.7204968944099379,0.325,0.68125,0.6782608695652175,0.9565217391304348,0.08695652173913043,True,2022-11-29,63.0
EFID,2023-02-28,2023-03-01,consumer,0.5454599567099567,0.577922077922078,0.325,0.68125,0.6022727272727274,0.9696969696969697,0.13636363636363635,True,2022-11-29,91.0
EFID,2023-03-30,2023-04-02,consumer,0.5994967532467533,0.8441558441558442,0.275,0.58125,0.6590909090909092,0.9545454545454546,0.13636363636363635,True,2023-03-01,29.0
EFID,2023-04-30,2023-05-01,consumer,0.605844155844156,0.8831168831168833,0.275,0.58125,0.6056818181818183,0.9545454545454546,0.13636363636363635,True,2023-03-31,30.0
EFID,2023-05-31,2023-06-01,consumer,0.49574134199134207,0.5389610389610391,0.25,0.58125,0.5568181818181819,0.984848484848485,0.13636363636363635,True,2023-05-30,1.0
EFID,2023-06-26,2023-07-04,consumer,0.5928095238095239,0.8571428571428572,0.25,0.58125,0.6775000000000001,0.9166666666666667,0.1,True,2023-05-30,27.0
EFID,2023-07-31,2023-08-01,consumer,0.53362012987013,0.6753246753246754,0.25,0.58125,0.6477272727272728,0.9090909090909093,0.09090909090909091,True,2023-05-30,62.0
EFID,2023-08-31,2023-09-03,consumer,0.512654761904762,0.5285714285714286,0.25,0.7125000000000001,0.6325000000000001,0.8333333333333334,0.15,True,2023-08-29,2.0
EFID,2023-09-27,2023-10-01,consumer,0.5954699248120301,0.7142857142857143,0.25,0.7125000000000001,0.6763157894736843,1.0000000000000002,0.21052631578947367,True,2023-08-29,29.0
EFID,2023-10-31,2023-11-01,consumer,0.5522392290249435,0.5782312925170069,0.275,0.7125000000000001,0.6857142857142858,0.9365079365079365,0.19047619047619047,True,2023-08-29,63.0
EFID,2023-11-30,2023-12-03,consumer,0.5681677018633541,0.6583850931677019,0.325,0.6499999999999999,0.6260869565217393,0.9565217391304348,0.17391304347826086,True,2023-11-29,1.0
EFID,2023-12-31,2024-01-02,consumer,0.6251247165532879,0.8435374149659864,0.325,0.6499999999999999,0.7071428571428572,0.9682539682539684,0.09523809523809523,True,2023-11-29,32.0
EFID,2024-01-31,2024-02-01,consumer,0.6586167800453514,0.9387755102040817,0.325,0.6499999999999999,0.7404761904761906,0.9841269841269842,0.09523809523809523,True,2023-11-29,63.0
EFID,2024-02-29,2024-03-03,consumer,0.518409090909091,0.6363636363636365,0.275,0.6125,0.5454545454545456,0.8181818181818182,0.13636363636363635,True,2024-02-29,0.0
EFID,2024-03-31,2024-04-01,consumer,0.5921343537414966,0.7346938775510206,0.3333333333333333,0.6833333333333333,0.6125,0.9285714285714286,0.14285714285714285,True,2024-03-30,1.0
EFID,2024-05-30,2024-06-02,consumer,0.5164285714285715,0.5714285714285714,0.36666666666666664,0.6416666666666666,0.4000000000000001,0.9333333333333335,0.1,True,2024-05-21,9.0
EFID,2024-06-27,2024-07-01,consumer,0.5554761904761906,0.642857142857143,0.36666666666666664,0.6833333333333333,0.47857142857142865,0.9761904761904763,0.07142857142857142,True,2024-05-21,37.0
EFIH,2022-11-30,2022-12-01,technology,0.5214880952380953,0.17857142857142858,0.875,0.875,0.41250000000000003,0.4166666666666668,0.35,True,2022-11-29,1.0
EFIH,2022-12-29,2023-01-02,technology,0.5897732426303854,0.3537414965986395,0.875,0.875,0.49523809523809526,0.41269841269841273,0.42857142857142855,True,2022-11-29,30.0
EFIH,2023-01-31,2023-02-01,technology,0.554896480331263,0.2049689440993789,0.875,0.875,0.4195652173913044,0.4927536231884058,0.5217391304347826,True,2022-11-29,63.0
EFIH,2023-02-28,2023-03-01,technology,0.5564285714285715,0.2077922077922078,0.875,0.875,0.3954545454545455,0.5454545454545455,0.5,True,2022-11-29,91.0
EFIH,2023-03-30,2023-04-02,technology,0.5162878787878789,0.13636363636363638,0.875,0.875,0.23863636363636365,0.4696969696969698,0.5454545454545454,True,2023-03-01,29.0
EFIH,2023-04-30,2023-05-01,technology,0.5205248917748918,0.14935064935064937,0.875,0.875,0.3329545454545455,0.4696969696969698,0.45454545454545453,True,2023-03-31,30.0
EFIH,2023-05-31,2023-06-01,technology,0.5198160173160173,0.16883116883116886,0.875,0.875,0.34318181818181825,0.4393939393939394,0.4090909090909091,True,2023-05-18,13.0
EFIH,2023-07-31,2023-08-01,technology,0.5143073593073594,0.16233766233766234,0.875,0.875,0.3227272727272728,0.5606060606060608,0.2727272727272727,True,2023-05-18,74.0
EFIH,2023-09-27,2023-10-01,technology,0.5670927318295739,0.2406015037593985,0.875,0.875,0.536842105263158,0.6491228070175439,0.2631578947368421,True,2023-09-18,9.0
EFIH,2023-11-30,2023-12-03,technology,0.5462008281573499,0.1614906832298137,0.875,0.875,0.46304347826086967,0.7971014492753624,0.21739130434782608,True,2023-11-16,14.0
EFIH,2024-02-29,2024-03-03,technology,0.42399350649350653,0.18831168831168835,0.5,0.625,0.3340909090909091,0.7272727272727274,0.36363636363636365,True,2024-02-29,0.0
EFIH,2024-03-31,2024-04-01,technology,0.4018452380952381,0.14285714285714285,0.575,0.6875,0.3982142857142857,0.30952380952380953,0.35714285714285715,True,2024-03-30,1.0
EFIH,2024-04-30,2024-05-01,technology,0.553346560846561,0.3015873015873016,0.875,0.875,0.425,0.3703703703703704,0.3333333333333333,True,2024-03-30,31.0
EFIH,2024-05-30,2024-06-02,technology,0.565047619047619,0.28571428571428575,0.875,0.875,0.46,0.23333333333333336,0.6,True,2024-05-16,14.0
EFIH,2024-06-27,2024-07-01,technology,0.5485204081632653,0.6224489795918368,0.5,0.625,0.5821428571428572,0.21428571428571427,0.5714285714285714,True,2024-05-16,42.0
EFIH,2024-07-31,2024-08-01,technology,0.4779421768707483,0.4387755102040817,0.5,0.625,0.5464285714285716,0.30952380952380953,0.35714285714285715,True,2024-05-16,76.0
EFIH,2024-08-29,2024-09-01,technology,0.5471008403361345,0.7815126050420169,0.5,0.5,0.5382352941176471,0.2941176470588236,0.29411764705882354,True,2024-08-18,11.0
EFIH,2024-09-30,2024-10-01,technology,0.49226190476190473,0.626984126984127,0.5,0.5,0.4305555555555556,0.27777777777777785,0.3333333333333333,True,2024-08-18,43.0
EFIH,2024-10-31,2024-11-03,technology,0.4708503401360544,0.5306122448979592,0.5,0.5,0.3785714285714286,0.38095238095238093,0.35714285714285715,True,2024-08-18,74.0
EFIH,2025-11-30,2025-12-01,technology,0.4100751879699248,0.08270676691729324,0.7999999999999999,0.625,0.3710526315789474,0.15789473684210525,0.47368421052631576,True,2025-11-18,12.0
EFIH,2025-12-31,2026-01-04,technology,0.4760401002506266,0.24060150375939854,0.7999999999999999,0.625,0.48684210526315796,0.17543859649122806,0.5263157894736842,True,2025-11-18,43.0
EFIH,2026-01-28,2026-02-01,technology,0.4962607709750567,0.326530612244898,0.7999999999999999,0.625,0.5457142857142857,0.11111111111111112,0.47619047619047616,True,2025-11-18,71.0
