date,symbol,shares,close,market_value,entry_date,bars_held
2024-09-10,MCQE,17561.0,22.06,387395.66,2024-08-22,13
2024-09-10,EMFD,51102.0,7.42,379176.83999999997,2024-09-02,6
2024-09-11,MCQE,17561.0,22.0,386342.0,2024-08-22,14
2024-09-11,EMFD,51102.0,7.79,398084.58,2024-09-02,7
2024-09-12,EMFD,51102.0,7.8,398595.6,2024-09-02,8
2024-09-16,EMFD,51102.0,7.54,385309.08,2024-09-02,9
2024-09-17,EMFD,51102.0,7.46,381220.92,2024-09-02,10
2024-09-18,EMFD,51102.0,7.4,378154.80000000005,2024-09-02,11
2024-09-19,EMFD,51102.0,7.58,387353.16000000003,2024-09-02,12
2024-09-22,EMFD,51102.0,7.92,404727.83999999997,2024-09-02,13
2024-09-23,EMFD,51102.0,7.77,397062.54,2024-09-02,14
2024-09-24,EMFD,51102.0,7.86,401661.72000000003,2024-09-02,15
2024-09-25,EMFD,51102.0,8.35,426701.69999999995,2024-09-02,16
2024-09-26,EMFD,51102.0,8.21,419547.42000000004,2024-09-02,17
2024-09-29,EMFD,51102.0,8.12,414948.23999999993,2024-09-02,18
2024-09-30,EMFD,51102.0,8.55,436922.10000000003,2024-09-02,19
2024-10-01,EMFD,51102.0,8.34,426190.68,2024-09-02,20
2024-10-02,EMFD,51102.0,8.25,421591.5,2024-09-02,21
2024-10-03,EMFD,51102.0,8.32,425168.64,2024-09-02,22
2024-10-07,EAST,15293.0,27.6,422086.80000000005,2024-10-07,0
2024-10-08,EAST,15293.0,27.0,412911.0,2024-10-07,1
2024-10-08,ORAS,1419.0,284.0,402996.0,2024-10-08,0
2024-10-09,EAST,15293.0,27.25,416734.25,2024-10-07,2
2024-10-09,ORAS,1419.0,284.55,403776.45,2024-10-08,1
2024-10-10,EAST,15293.0,27.5,420557.5,2024-10-07,3
2024-10-10,ORAS,1419.0,289.0,410091.0,2024-10-08,2
2024-10-13,EAST,15293.0,26.51,405417.43000000005,2024-10-07,4
2024-10-13,ORAS,1419.0,280.52,398057.87999999995,2024-10-08,3
2024-10-14,EAST,15293.0,27.15,415204.94999999995,2024-10-07,5
