date,symbol,stock_close,benchmark_close,ratio,rel_mom_21,rel_mom_63,rel_mom_126,rel_mom_252,ratio_vs_sma50,ratio_vs_sma200,sma50_vs_sma200,ratio_breakout_20,ratio_breakout_63,ratio_breakout_126,vol_adj_rel_mom_63,volume_ratio_20_63,mom63_volume_score,down_day_excess_63,down_day_excess_126,beta_252,corr_252,residual_strength_21_126b,residual_strength_63_126b,residual_strength_126_126b,excess_fwd_21,excess_fwd_63,excess_fwd_126
2025-10-27,AMOC,6.94,43.31,0.16024012930039253,-0.1337492333490281,-0.1736552906556884,-0.28675384428743145,-0.39584436623470654,-0.11102617567099027,-0.22585030648145255,-0.12916480515849893,-0.14531551086875072,-0.18790721399003685,-0.28675384428743145,-11.404751277483273,0.805204152397542,-0.13982796112176238,0.0021992829295493423,0.004380442329876711,0.27346709025478805,0.17006171897517539,-0.08012952999847195,-0.1037914234431951,-0.15710484990113563,-0.0842971087734894,-0.27443861924321467,
2025-10-28,AMOC,7.02,43.35,0.16193771626297576,-0.12426365094100777,-0.17001522491349497,-0.24421790913923846,-0.3772438694147735,-0.09989023572235556,-0.2165165876390489,-0.12956903318373425,-0.13626096721476122,-0.17930388764502347,-0.2705295721716814,-11.127142489572213,0.8879605015348694,-0.15096680438275062,0.002042940990281945,0.004380442329876711,0.27743112126977115,0.17153032094001563,-0.06775108974691409,-0.09208331877176625,-0.10855482507135535,-0.08636224726190123,-0.28756592632025146,
2025-10-29,AMOC,7.01,42.7,0.1641686182669789,-0.10782696088867749,-0.16799773461297096,-0.26048017122384737,-0.339211962465258,-0.08611296832253912,-0.20457981493794375,-0.12962963966996666,-0.12436184214591595,-0.16799773461297096,-0.26048017122384737,-10.970447882128832,0.90581126679913,-0.15217424080915928,0.0024862790892253763,0.0039601724086405134,0.27189599312180995,0.17142016880854125,-0.07365028437186548,-0.10728329502612752,-0.12864260835276164,-0.11692797509078712,-0.31637206132423734,
2025-10-30,AMOC,7.0,43.44,0.16114180478821363,-0.1270057011872574,-0.17401485492663993,-0.26483011472113804,-0.3756431751766862,-0.1010577433925901,-0.218027740601883,-0.1301195892723247,-0.14050617841853863,-0.17401485492663993,-0.27058838945154007,-11.294279082525714,0.9433634219415393,-0.16415924901225556,0.003036385280517804,0.0039601724086405134,0.2884274994694128,0.1815767369247862,-0.08488435659243168,-0.10120919951882114,-0.1399699973574882,-0.09920284135753754,-0.28878979215995804,
2025-11-02,AMOC,6.95,43.49,0.15980685214991952,-0.1476265128731865,-0.1710153251928539,-0.2682965846295623,-0.3335591057081254,-0.10648340961121217,-0.2232620077279982,-0.13069550064646618,-0.14360460424029875,-0.1710153251928539,-0.2766310793369102,-11.118723913359695,0.9409790578319608,-0.16092183957479805,0.003036385280517804,0.0039601724086405134,0.2803060930828506,0.18373240560134305,-0.10248256843938154,-0.09772191386267007,-0.15184049861047416,-0.11357874381111355,-0.28358325985796795,
2025-11-03,AMOC,6.94,43.28,0.16035120147874307,-0.14068746863179526,-0.14361399706800948,-0.2677087154258698,-0.3290041992984267,-0.10108489912425744,-0.21939511289609726,-0.13161444685552548,-0.13339454701475129,-0.16277961561709198,-0.27416707118483563,-9.54455030267644,0.951812305271261,-0.13669356961852222,0.004319056947223174,0.0039494115581217995,0.254188283635524,0.16532678107384116,-0.09842282457842758,-0.06858529871161227,-0.15454180476864537,-0.11571990177225422,-0.296000974819818,
2025-11-04,AMOC,6.93,43.89,0.15789473684210525,-0.14002642007926036,-0.17560522745126061,-0.2740542763157894,-0.3532724800932221,-0.1122518133213577,-0.22998499301686248,-0.132620017097397,-0.14667031688453902,-0.17560522745126061,-0.28528630761898277,-11.873613109119203,0.9644658815967773,-0.16936525050678267,0.003551098018133756,0.0039494115581217995,0.2577173076691442,0.16819866841690617,-0.1011885712602717,-0.09241873465893671,-0.15534019069540908,-0.0854408749145591,-0.2697653223969012,
2025-11-05,AMOC,6.87,44.81,0.15331399241240795,-0.1568745741770624,-0.18540144113571466,-0.2948359040088985,-0.3516572460171803,-0.13524782686472592,-0.25095661856721885,-0.1338057252668997,-0.17142658977117364,-0.19437836062536573,-0.3060211391319334,-12.316339563901833,0.9897974051143449,-0.18350986534059033,0.003551098018133756,0.004032935495618956,0.2596317115230868,0.16950418363433778,-0.1110537258260478,-0.09593586833710002,-0.1657016371245106,-0.033607205191448664,-0.2434581462666079,
2025-11-06,AMOC,6.9,44.82,0.1539491298527443,-0.15205796731901144,-0.19072687144976308,-0.29223648406261205,-0.34897134141874286,-0.12883181236390617,-0.24651617079233468,-0.13508798886213225,-0.16799403944342606,-0.19104089313227746,-0.303146176772636,-12.733541250133669,1.0015266349291188,-0.19101804175363984,0.003551098018133756,0.004032935495618956,0.25948307457968856,0.16937250250418082,-0.10729465787903478,-0.10347067036663489,-0.16246471156540948,-0.052998467299148366,-0.2696544632636828,
2025-11-09,AMOC,6.88,46.17,0.149014511587611,-0.19466279563314515,-0.20157904356624567,-0.3254828252974762,-0.35717373972053446,-0.15336908013997097,-0.269431512760686,-0.13708740124906293,-0.18525831976124374,-0.21697091552547798,-0.3254828252974762,-13.171011585044733,0.9590268348907395,-0.19331971213163907,0.003551098018133756,0.003806610414476782,0.2466075590801528,0.1641210205153984,-0.13561249349750176,-0.11162345568978019,-0.1849429389043606,-0.02166978960464605,-0.23010889986954175,
2025-11-10,AMOC,6.88,45.85,0.15005452562704472,-0.17957200923395034,-0.18799993507097168,-0.3099415597125521,-0.3344292027779371,-0.14446278234017984,-0.2630246677738497,-0.1385817974792216,-0.1762631770265357,-0.21150593609184987,-0.3099415597125521,-12.257174896796062,0.9702650581761361,-0.18240976793874614,0.003686290398036518,0.0038666930510388208,0.23580233436785558,0.1584676834951789,-0.1317564968561319,-0.10327939072384405,-0.1855871349800524,-0.03512084400598514,-0.1890501762572594,
2025-11-11,AMOC,6.88,46.22,0.14885331025530074,-0.18285734891100525,-0.18816453417671342,-0.30993132066260576,-0.3491050706109121,-0.148242370741421,-0.26755197953743914,-0.14007459950769385,-0.17779057366855533,-0.21781798290374987,-0.31069768023695166,-12.267069428074018,0.9727917363142435,-0.18304490391452585,0.003686290398036518,0.0038666930510388208,0.23678830276062027,0.1594975720862985,-0.1306872546937024,-0.10203799787294213,-0.1854845405631114,-0.03130503255411421,-0.20014553752025188,
2025-11-12,AMOC,6.87,45.73,0.15022960857205336,-0.17018842194255557,-0.17098532148908951,-0.2991210953926895,-0.3468945241644066,-0.13723032870264495,-0.2594572899633554,-0.1416681245608884,-0.16161545163294555,-0.2105859247676063,-0.30432438816305385,-11.119284040758147,0.9086363130415288,-0.15536347210206677,0.003896355492438386,0.003966340028424599,0.23053780345897484,0.15582065850157203,-0.12226551235528078,-0.09670773958239531,-0.1828304835109084,-0.040161049078971556,-0.2088395560168843,
2025-11-13,AMOC,6.87,45.68,0.15039404553415062,-0.1606977802796541,-0.1568881004118341,-0.29324501440596573,-0.34886430982933014,-0.13305393300532498,-0.2573866347996997,-0.14341457505584176,-0.0845579837051702,-0.20972185507054808,-0.30356292186288203,-10.255362984226931,0.8393224019952744,-0.13167969728213638,0.003792541368741964,0.003913136956650718,0.2297974098868047,0.15540780718009098,-0.11348611976374265,-0.08618822833274849,-0.1759685456202555,-0.026665149881333727,-0.1974217198561221,
2025-11-16,AMOC,6.87,46.13,0.14892694558855407,-0.09348815728706217,-0.1686612283926605,-0.2925490911617077,-0.3620619921714885,-0.13822528427237069,-0.2632819509897365,-0.14511526555031917,-0.09284157252050507,-0.21743105006769226,-0.3103566934900597,-11.024613869646155,0.8319012737933696,-0.1403094907394087,0.003775158158179133,0.003913136956650718,0.23005542405964594,0.15594117184533215,-0.02971690537800299,-0.08867706134074885,-0.17771932582129923,0.0019516391086391582,-0.18032545830386937,
2025-11-17,AMOC,6.86,47.2,0.14533898305084744,-0.10451751576665358,-0.18221798104309672,-0.30503930714317007,-0.3655073950124149,-0.1551763974117789,-0.27965112137575954,-0.14733812310953076,-0.11469692207258397,-0.236284777742245,-0.32697164747544494,-11.735432970115598,0.8480632771184448,-0.15453237815331525,0.003775158158179133,0.003913136956650718,0.2265902748628588,0.15523514210075137,-0.03086595532730508,-0.08940249226793168,-0.1800998587786792,0.010839674852991976,-0.14695298216138752,
2025-11-18,AMOC,6.85,46.62,0.14693264693264693,-0.09034555171581415,-0.18449349329679454,-0.3020699270699271,-0.33842045170170165,-0.14213112676549589,-0.27016581761493663,-0.1492473906492252,-0.10498944022481815,-0.22791052508033638,-0.31959179002543003,-11.915690629818268,0.8509929320171303,-0.15700265879872197,0.0036679695849712738,0.00399142737661865,0.23217453452898376,0.1600535164576274,-0.02606256827908004,-0.09266469687488424,-0.17837740776787134,0.0060601790528798105,-0.13372726219441544,
2025-11-19,AMOC,6.86,46.07,0.14890384197959627,-0.07269592900532595,-0.173143314894594,-0.2856114630874461,-0.31607198112031176,-0.12711167988374739,-0.2589014157757167,-0.15098121128991315,-0.0929823034909042,-0.21755245299400816,-0.3104636805044714,-11.087470241482512,0.8442252822870612,-0.14617196389300616,0.004023132408198651,0.004159898984536683,0.2281691885483864,0.15834646636679678,-0.02417346530111557,-0.08842402601537992,-0.16593388840971884,-0.017177561588684,-0.17019891773261775,
2025-11-20,AMOC,6.85,45.99,0.14894542291802565,-0.06822514500118826,-0.1895383054287164,-0.2914341757508623,-0.32223906361837396,-0.12303319356963327,-0.2571015174675436,-0.15287730723084758,-0.09272902159776086,-0.21733395693075197,-0.3102711296148195,-12.364104889893229,0.8625254905786296,-0.16348161987334575,0.0038894048938198722,0.004012539928965857,0.2295830923394345,0.1591831985587633,-0.021838991479883718,-0.11828421617309931,-0.16522104090977846,-0.010841772965560548,-0.15658846813731309,
2025-11-23,AMOC,6.84,46.51,0.1470651472801548,-0.08261405207576433,-0.20097224793242108,-0.29638275434878314,-0.3537472265137527,-0.12997610534160653,-0.2647812286056699,-0.15494416198418692,-0.10418234110376456,-0.2272142732542809,-0.31897821417179306,-13.082012278946339,0.8154027006066877,-0.16387331371109295,0.003977939185871975,0.004191792875730178,0.23673360999469514,0.16555852281224867,-0.023707502999663205,-0.12076205772076463,-0.16185483330508507,0.0023213897281726403,-0.13459596816882757,
2025-11-24,AMOC,6.81,46.04,0.14791485664639442,-0.08686945947089741,-0.18587185757125646,-0.29994794036931316,-0.3555405866115322,-0.12095312422796412,-0.258896121283541,-0.1569233687730548,-0.09900650801696964,-0.22274929101847452,-0.31504342336150604,-12.102876146940854,0.8261024066012397,-0.15354918885905783,0.004040133814058632,0.0040980331055069045,0.23234560061342716,0.16315323512953356,-0.04301615667906084,-0.11540383525700469,-0.16705419124578572,-0.006644289394014846,-0.06969646518190786,
2025-11-26,AMOC,6.77,45.9,0.1474945533769063,-0.07954047453115098,-0.19305948800272854,-0.2864558707643814,-0.34629657561030114,-0.11896790254553502,-0.259380519653848,-0.15937287360358632,-0.10156670054295291,-0.22495786574587906,-0.31698974231246013,-12.607384621056378,0.681028060975583,-0.13147892876743705,0.0037253897778025957,0.00397201648417996,0.23452108536216995,0.16488254026401145,-0.04130674269069373,-0.11944805900094448,-0.16257782223010486,-0.010523165445400329,-0.0419883955551692,
2025-11-27,AMOC,6.77,45.55,0.1486278814489572,-0.08219107395836256,-0.19381843095941487,-0.2851989754848152,-0.3400922063666302,-0.10794881855581417,-0.2521560759746413,-0.16165805328048866,-0.09466326135941894,-0.21900254748047965,-0.31174158445975675,-12.66660189667791,0.672078800357508,-0.13026125856637802,0.003690405929484517,0.00400408341733821,0.23274599406921032,0.16381717272335627,-0.05087388915347007,-0.12401252449437149,-0.16033472790888878,-0.022908583260234705,-0.0627508524565179,
2025-11-30,AMOC,6.76,46.17,0.14641542126922244,-0.10814001594924405,-0.19057135034184558,-0.2900714111952829,-0.350246326922077,-0.11686406381930725,-0.26170786106846455,-0.16401076132805192,-0.09138772858071109,-0.2306283995570103,-0.3219869322565836,-12.50149675276753,0.6759395762582073,-0.12881471779702147,0.003690405929484517,0.00400408341733821,0.2303799841307028,0.16261478037085975,-0.05801296911848542,-0.12029778799385567,-0.15985371160029738,0.007097195468765527,0.15142424510395736,
2025-12-01,AMOC,6.76,46.26,0.1461305663640294,-0.0931554567352233,-0.19020141804817536,-0.2877122258445215,-0.3470961233607147,-0.11435698066821176,-0.2615318301623998,-0.16617852371854114,-0.08868430659435267,-0.23212523146448694,-0.32330602382806883,-12.476807458838104,0.6647157465741536,-0.12642987759735558,0.003915163158152345,0.004175074929403516,0.23034900025486182,0.16245867340625614,-0.05193861592007147,-0.11128679299097377,-0.15194746357864544,0.042128105357677414,0.23562792756148032,
2025-12-03,AMOC,6.68,46.74,0.14291827128797602,-0.10568120599797448,-0.21472413269276058,-0.30563292723294677,-0.3527185390699408,-0.12944876921933146,-0.27614222617624085,-0.16850640349490031,-0.10871717848074902,-0.2490049329490316,-0.3381813560856406,-13.989548018103173,0.6707879255368944,-0.1440343555316857,0.0037371089941859535,0.004192393699623421,0.22744931455593712,0.1604180770560484,-0.05860955735190771,-0.13272924515039775,-0.1689264248046784,0.05217613553381062,0.12439754637067346,
2025-12-07,AMOC,6.82,47.54,0.143458140513252,-0.10535038596346591,-0.21543906127414747,-0.304556696191149,-0.34283922955054946,-0.1213494113143947,-0.2714837294081931,-0.170869194224735,-0.09143177674940395,-0.24616807296338328,-0.3356813572027594,-14.04254897949813,0.6571474247699808,-0.1415752243111681,0.003699277350090515,0.0042303408845543004,0.23869282057562075,0.16825098170424177,-0.04124527940714218,-0.11873410384188456,-0.15223047513582516,0.032016872348274106,0.1640637240810947,
