family,number,value,param_core_weight,param_kama_len,param_kama_fast,param_kama_slow,param_cci_len,param_cci_threshold,param_sleeve_ladder,param_atr_len,param_atr_stop,param_atr_trail,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity,holdout_score,holdout_cagr,holdout_sharpe,holdout_profit_factor,holdout_max_drawdown,holdout_return_dd,holdout_closed_trades,holdout_twr_total_return,holdout_excess_return_vs_dca,holdout_dca_twr_total_return,holdout_final_equity
dca_tactical_overlay,382,-0.03152343489582665,0.8,35,5,45,40,15.0,100_60_20,7,4.4,2.2,2.6083596128632105,0.657219387149963,1.998869525990334,5.0,0.2600656692175487,3.5697396024117864,4.0,0.6538748306770701,-0.008105344300465278,354828.52853033756,2.1997880031293784,0.3561883156067669,1.786177607821303,inf,0.12792098305990285,2.78444010581103,1.0,0.5304809708649632,-0.03152343489582665,0.5620044057607898,408628.57093432004
dca_tactical_overlay,383,-0.035628262916670206,0.8,38,5,53,39,20.0,100_60_20,10,4.300000000000001,2.6,2.575491152352666,0.64598317074434,1.9827859299692154,5.0,0.25961156536914165,3.5020099833528473,4.0,0.642706528650304,-0.019273646327231386,353147.9958970675,2.1544018489039893,0.3535832988518759,1.7716826064846893,inf,0.13199617087844662,2.678739061131445,1.0,0.5263761428441196,-0.035628262916670206,0.5620044057607898,407243.50183174
dca_tactical_overlay,384,-0.027035528844673307,0.8,37,5,50,37,20.0,100_60_20,7,4.300000000000001,2.5,2.577062397455806,0.6480862892252606,1.9830133104566887,5.0,0.26517896096523175,3.504278698552382,4.0,0.6447968111905085,-0.017183363787026895,353474.33684549504,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,385,-0.03357698252502894,0.8,35,5,51,38,20.0,100_60_20,9,4.2,2.8000000000000003,2.59278885150445,0.6538961532230094,1.9921299484548487,5.0,0.2651746762846896,3.535827505890402,4.0,0.6505714373321372,-0.011408737645398181,354355.40486303,2.1590471214331117,0.35488533625280594,1.7734599286149189,inf,0.1320001653011179,2.688521907857038,1.0,0.5284274232357609,-0.03357698252502894,0.5620044057607898,407590.14155974006
dca_tactical_overlay,386,-0.03357698252502894,0.8,36,5,55,39,20.0,100_60_20,8,4.4,2.7,2.5784237841002002,0.6484895431656472,1.9844920013392973,5.0,0.2651746762846896,3.506825644641526,4.0,0.6451983490731943,-0.01678182590434113,353537.26271928754,2.1590471214331117,0.35488533625280594,1.7734599286149189,inf,0.1320001653011179,2.688521907857038,1.0,0.5284274232357609,-0.03357698252502894,0.5620044057607898,407590.14155974006
dca_tactical_overlay,387,-0.034302722327613555,0.8,38,5,34,40,20.0,100_60_20,7,4.5,2.6,2.5966956818075584,0.6540375265137286,1.9937369830064018,5.0,0.2642237812392625,3.5448860924583414,4.0,0.6507120956826933,-0.011268079294842137,354312.272898945,2.192687741737621,0.3544247342334321,1.779623335109266,inf,0.12791773732507394,2.770723917143265,1.0,0.5277016834331762,-0.034302722327613555,0.5620044057607898,407821.0938809201
dca_tactical_overlay,388,-0.05380126408799435,0.8,10,5,43,39,35.0,100_60_20,7,4.0,2.5,2.5793761184665946,0.6420974518978657,1.9730657335863582,5.0,0.2677006962194405,3.5182756713794623,4.0,0.6388451699503657,-0.023135005027169753,352233.82300936,2.1449195598039785,0.34202628680296976,1.744419111244238,inf,0.12783262945858198,2.6755789054138712,1.0,0.5082031416727955,-0.05380126408799435,0.5620044057607898,403691.99892800004
dca_tactical_overlay,389,-0.032462375688427025,0.8,34,5,58,38,15.0,100_60_20,7,4.300000000000001,2.7,2.5938941822602186,0.6538415041525565,1.9940167619324127,5.0,0.2664542990519785,3.5379239014176442,4.0,0.6505182407054111,-0.011461934272124275,354284.6491698426,2.1619905682940814,0.3555926177968012,1.7767290776406108,inf,0.13199319752469996,2.694022301643681,1.0,0.5295420300723628,-0.032462375688427025,0.5620044057607898,407731.95856823
dca_tactical_overlay,390,-0.04894070754867519,0.8,37,5,52,37,45.0,100_50_0,8,3.3000000000000003,3.8000000000000003,2.5981288080778473,0.6462959033145776,2.002279647300327,5.0,0.26103813553599153,3.551060197702832,4.0,0.643016187365034,-0.018963987612501454,353294.7872416901,2.148429319712528,0.3451211857744545,1.7517761278513815,inf,0.1288327177622326,2.678831835336994,1.0,0.5130636982121146,-0.04894070754867519,0.5620044057607898,404718.30985877005
dca_tactical_overlay,391,-0.05554439886091411,0.7,35,4,54,39,20.0,100_60_20,7,4.2,2.6,2.631379839145941,0.6344200942244773,1.9770125506810459,5.0,0.2595661003077303,3.6525516451280726,4.0,0.6312129714541355,-0.030767203523399955,350916.96262326755,2.1669831299764235,0.3409156773807507,1.7491381512041289,inf,0.12487940020578492,2.729959279264364,1.0,0.5064600068998757,-0.05554439886091411,0.5620044057607898,403346.37530779006
dca_tactical_overlay,392,-0.029048174196004695,0.8,33,5,60,40,20.0,100_60_20,8,4.4,2.1,2.613864764873204,0.659562376701871,2.005728307399313,5.0,0.25939343042499075,3.579176529712006,4.0,0.6562044903588411,-0.005775684618694266,355242.5042302951,2.2034835570097733,0.3577582126606389,1.7914458962114985,inf,0.12821498102485474,2.790299618663803,1.0,0.5329562315647851,-0.029048174196004695,0.5620044057607898,408782.26012452005
dca_tactical_overlay,393,-0.03239213269483554,0.8,36,5,49,38,20.0,100_60_20,10,4.1,2.4000000000000004,2.6054298956094817,0.6571390742890115,1.9994988858728868,5.0,0.26109001353074546,3.5622393254480436,4.0,0.6537953518928223,-0.008184823084713022,354885.5451939425,2.197715032949809,0.3556371860729026,1.785071804242838,inf,0.12791944859487747,2.780165095920716,1.0,0.5296122730659543,-0.03239213269483554,0.5620044057607898,408479.87722716003
dca_tactical_overlay,394,-0.027035528844673307,0.8,35,5,53,39,20.0,100_60_20,9,4.5,2.2,2.605054063910102,0.6571233373390315,1.9995793963780433,5.0,0.26109001353074546,3.5612813174506655,4.0,0.6537797750307689,-0.008200399946766468,354888.96533982,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,395,-0.027035528844673307,0.8,34,5,51,38,20.0,100_60_20,7,4.6,2.5,2.5914515098848576,0.6533382990575128,1.990726440822779,5.0,0.2651746762846896,3.533428037018778,4.0,0.6500168664018025,-0.011963308575732856,354252.2756005651,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,396,-0.04404029986561819,0.8,36,5,50,40,20.0,100_25_0,7,4.2,2.6,2.6989365787435307,0.6619993473894901,2.034110951504225,5.0,0.2583071675487544,3.7793878073895297,4.0,0.658629610819403,-0.0033505641581323964,355328.98099806753,2.202404221949224,0.3482386015248675,1.7798826165818937,inf,0.12435115071648362,2.80044534785882,1.0,0.5179641058951716,-0.04404029986561819,0.5620044057607898,405961.09351741005
dca_tactical_overlay,397,-0.050288153964249016,0.8,35,5,52,39,20.0,100_60_20,7,1.9,2.7,2.5665442860456236,0.6421027669935164,1.963718889855915,5.0,0.2664461589165944,3.4896988589457285,4.0,0.638843730879946,-0.023136444097589415,352191.17187718756,2.118177320216447,0.34426349934902145,1.7408706261014708,inf,0.1319999852556265,2.6080571045696175,1.0,0.5117162517965408,-0.050288153964249016,0.5620044057607898,405182.44281483005
dca_tactical_overlay,398,-0.03442884293833015,0.8,37,5,51,39,15.0,100_60_20,23,4.4,2.8000000000000003,2.5996967944796254,0.6553099728361129,1.9970525456154218,5.0,0.259875792547129,3.5501929765043663,4.0,0.6519774496609649,-0.010002725316570427,354713.61611753504,2.156810016459239,0.3543446834928081,1.7707084759170488,inf,0.1319992716975591,2.6844442316673827,1.0,0.5275755628224597,-0.03442884293833015,0.5620044057607898,407380.76078694
dca_tactical_overlay,399,-0.02756483527406739,0.8,36,5,53,38,20.0,100_60_20,8,4.300000000000001,2.1,2.589596382085835,0.6509744184430983,1.9890646724185965,5.0,0.25938964351709237,3.5311826277001197,4.0,0.6476676395213145,-0.01431253545622091,353913.62176250503,2.20743135639021,0.3586986530676062,1.7960593308582995,inf,0.1282166522732192,2.7975980241883764,1.0,0.5344395704867224,-0.02756483527406739,0.5620044057607898,409096.99864445004
dca_tactical_overlay,400,-0.028528075956492316,0.8,34,5,58,40,20.0,100_60_20,7,4.300000000000001,2.3,2.613864764873204,0.659562376701871,2.005728307399313,5.0,0.25939343042499075,3.579176529712006,4.0,0.6562044903588411,-0.005775684618694266,355242.5042302951,2.207452441471046,0.3580879856011987,1.7929741519518363,inf,0.1279180869077341,2.7993538228841994,1.0,0.5334763298042975,-0.028528075956492316,0.5620044057607898,408915.13735846005
dca_tactical_overlay,401,-0.027035528844673307,0.8,35,5,52,37,20.0,100_60_20,8,4.1,2.6,2.592010525594805,0.6533250275864741,1.9927101653890753,5.0,0.26517896096523175,3.534091616146673,4.0,0.650003663082338,-0.011976511895197328,354244.8833530301,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,402,-0.03138833521732565,0.75,37,5,55,39,20.0,100_60_20,7,4.4,2.5,2.608305215028393,0.6500490716686185,1.9991981617225374,5.0,0.2628739314830708,3.5748468606821446,4.0,0.6467494966118442,-0.015230678365691142,353618.64808097255,2.2198436940797204,0.35627401915678014,1.7975997273581847,inf,0.12588211984139785,2.8302194116659223,1.0,0.5306160705434642,-0.03138833521732565,0.5620044057607898,408577.39042193
dca_tactical_overlay,403,-0.035628262916670206,0.8,36,5,50,38,20.0,100_60_20,9,4.5,2.7,2.592292037951091,0.6536618615904758,1.9916040629064293,5.0,0.2651746762846896,3.5349580141360146,4.0,0.6503386804037865,-0.0116414945737488,354307.5603937725,2.1544018489039893,0.3535832988518759,1.7716826064846893,inf,0.13199617087844662,2.678739061131445,1.0,0.5263761428441196,-0.035628262916670206,0.5620044057607898,407243.50183174
dca_tactical_overlay,404,-0.027035528844673307,0.8,35,5,51,37,20.0,100_60_20,8,4.2,2.4000000000000004,2.604695397477037,0.6566093898241823,1.999956814840723,5.0,0.26109001353074546,3.5606279438499864,4.0,0.6532683724385141,-0.008711802539021263,354782.91510154505,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,405,-0.03288590687794679,0.8,34,5,53,40,50.0,100_60_20,7,4.300000000000001,2.6,2.577408408518731,0.6485934731328955,1.9878241757548047,5.0,0.2663456305644597,3.5029604967294836,4.0,0.6452990633489113,-0.016681111628624012,353622.0367599725,2.1980901853928487,0.3553238803798018,1.7896931142097754,inf,0.12783043544126338,2.779650082183042,1.0,0.529118498882843,-0.03288590687794679,0.5620044057607898,407828.23339907004
dca_tactical_overlay,406,-0.03442884293833015,0.8,33,5,54,39,15.0,100_60_20,11,4.6,2.9000000000000004,2.600523776738433,0.6566806018120287,1.9970274620824122,5.0,0.2651762291471771,3.5512440506648413,4.0,0.6533393429548239,-0.008640832022711487,354829.4326398651,2.156810016459239,0.3543446834928081,1.7707084759170488,inf,0.1319992716975591,2.6844442316673827,1.0,0.5275755628224597,-0.03442884293833015,0.5620044057607898,407380.76078694
dca_tactical_overlay,407,-0.037630796216569395,0.8,36,5,59,38,20.0,100_60_20,16,4.2,2.8000000000000003,2.5928116545635302,0.6524889358044953,1.9930160982794305,5.0,0.25961156536914165,3.536605272569214,4.0,0.6491736113078449,-0.012806563669690463,354180.4383787275,2.149043731508351,0.35231172375632336,1.764340871202469,inf,0.13198985587968592,2.669233339245932,1.0,0.5243736095442204,-0.037630796216569395,0.5620044057607898,406996.42550732003
dca_tactical_overlay,408,-0.050734148031372106,0.8,35,5,23,39,20.0,100_60_20,7,4.4,2.7,2.5528090611485528,0.6342477560176736,1.9543051303524197,5.0,0.2689656719001653,3.46476939044281,4.0,0.6310400171278445,-0.030940157849690897,351194.7343139025,2.117265187830319,0.3439795641170367,1.741090481797298,inf,0.1319978723014612,2.605947793851135,1.0,0.5112702577294177,-0.050734148031372106,0.5620044057607898,404003.6625483701
dca_tactical_overlay,409,-0.027035528844673307,0.8,37,5,52,37,20.0,100_60_20,8,4.5,2.5,2.580012442997941,0.6488345997104175,1.9867051245839786,5.0,0.26517896096523175,3.5097091238021405,4.0,0.6455412234515805,-0.016438951525954815,353590.78666732507,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,410,-0.03436169660959054,0.8,35,5,50,28,20.0,100_60_20,10,4.300000000000001,2.3,2.566597124439549,0.6442307550906454,1.9755166250581593,5.0,0.26950752078663687,3.483813506345097,4.0,0.6409609462241104,-0.021019228753425045,352890.8791953451,2.1934810205690587,0.3543873025603057,1.780913185701357,inf,0.1278335009864482,2.772256879656881,1.0,0.5276427091511993,-0.03436169660959054,0.5620044057607898,407848.7269576901
dca_tactical_overlay,411,-0.03114984763088824,0.8,36,5,57,38,20.0,100_50_0,7,4.2,2.6,2.61179193195093,0.6512213850250417,2.0010885373732865,5.0,0.26226071491071135,3.581977298380544,4.0,0.6479147248546469,-0.014065450122888568,353823.5838629451,2.2109358350632196,0.356425303929778,1.7952276110858263,inf,0.12690027087822753,2.8087040434436963,1.0,0.5308545581299016,-0.03114984763088824,0.5620044057607898,408457.73859269003
dca_tactical_overlay,412,-0.028528075956492316,0.8,34,5,51,40,20.0,100_60_20,8,4.1,2.2,2.610096412738922,0.6585378883641857,2.002319152518741,5.0,0.2600656692175487,3.5718010619999068,4.0,0.6551855488606464,-0.006794626116888969,355088.5065632601,2.207452441471046,0.3580879856011987,1.7929741519518363,inf,0.1279180869077341,2.7993538228841994,1.0,0.5334763298042975,-0.028528075956492316,0.5620044057607898,408915.13735846005
dca_tactical_overlay,413,-0.04104020724203883,0.7,35,5,49,39,20.0,100_60_20,7,4.4,2.5,2.657787120529515,0.6582130517153826,2.0208187435956653,5.0,0.26053661978013676,3.684333309882956,4.0,0.6548639219166044,-0.007116253060930944,354718.89537473756,2.2145826084393776,0.35014571247016235,1.7845197179239822,inf,0.12383803720502518,2.827448822452379,1.0,0.520964198518751,-0.04104020724203883,0.5620044057607898,407177.03504978
dca_tactical_overlay,414,-0.027412792321800605,0.8,38,5,54,38,15.0,100_60_20,7,4.0,2.6,2.5617437627170894,0.6420868083853344,1.9736060776612079,5.0,0.2651746762846896,3.4740004298885383,4.0,0.638833349331795,-0.023146825645740332,352448.88348052255,2.2104791123891387,0.3587950340644863,1.7966909315124422,inf,0.1279174855336127,2.8048943627038874,1.0,0.5345916134389892,-0.027412792321800605,0.5620044057607898,409186.91726608
dca_tactical_overlay,415,-0.05699196102994719,0.8,14,2,52,39,20.0,100_60_20,8,4.300000000000001,2.7,2.6416178507357206,0.6469671307729622,2.0088040285456037,5.0,0.25595364366526574,3.656832545081831,4.0,0.6436881976430906,-0.018291977334444764,352470.66330414254,2.1510127283201093,0.3399931096462332,1.75164102958669,inf,0.1263953496203154,2.689917870139634,1.0,0.5050124447308426,-0.05699196102994719,0.5620044057607898,403276.70407279005
dca_tactical_overlay,416,-0.02756483527406739,0.8,36,5,53,39,20.0,100_60_20,9,4.4,2.1,2.588651952760129,0.6506891496124004,1.9886412472562796,5.0,0.25938964351709237,3.529193847826447,4.0,0.6473841411638234,-0.014596033813711995,353869.01945905003,2.20743135639021,0.3586986530676062,1.7960593308582995,inf,0.1282166522732192,2.7975980241883764,1.0,0.5344395704867224,-0.02756483527406739,0.5620044057607898,409096.99864445004
dca_tactical_overlay,417,-0.03436169660959054,0.8,37,5,58,29,20.0,100_60_20,7,4.2,2.4000000000000004,2.553537002969703,0.6390126899430533,1.9707095885430894,5.0,0.26517941509365817,3.4568710490682375,4.0,0.6357762457008751,-0.02620392927666021,352110.0642755375,2.1934810205690587,0.3543873025603057,1.780913185701357,inf,0.1278335009864482,2.772256879656881,1.0,0.5276427091511993,-0.03436169660959054,0.5620044057607898,407848.7269576901
dca_tactical_overlay,418,-0.03871713928952736,0.8,36,4,60,40,20.0,100_60_20,7,4.300000000000001,2.0,2.566639005363508,0.635689655406506,1.9579039978154502,5.0,0.25995806820224066,3.4969153825837807,4.0,0.6324733907413043,-0.029506784236231043,351311.7431118301,2.178661098515038,0.35162171557118294,1.7683680808868356,inf,0.12821757472866424,2.7423831429918213,1.0,0.5232872664712624,-0.03871713928952736,0.5620044057607898,406595.9166871701
dca_tactical_overlay,419,-0.04125041343044322,0.8,34,5,51,38,20.0,100_25_0,8,4.5,2.5,2.686032335926603,0.6580214741676945,2.024717812609283,5.0,0.25829547993353175,3.7536272234948225,4.0,0.6546749730149646,-0.007305201962570729,354702.2815490751,2.210043597631293,0.35001212259281544,1.7887573323433288,inf,0.12435450894816846,2.8146315365106878,1.0,0.5207539923303466,-0.04125041343044322,0.5620044057607898,406553.53340258007
dca_tactical_overlay,420,-0.03700435480735287,0.8,35,5,52,25,20.0,100_60_20,10,4.2,2.7,2.570252112089437,0.6449659623916283,1.9792219013730374,5.0,0.2623447143268278,3.4910107191393913,4.0,0.6416936424715269,-0.02028653250600848,352765.16868148756,2.1657684042597927,0.35270955453440167,1.77335400689556,inf,0.1302804668177513,2.7073095694982836,1.0,0.5250000509534369,-0.03700435480735287,0.5620044057607898,407240.77784536
dca_tactical_overlay,421,-0.04345566819209434,0.8,35,5,59,36,15.0,100_60_20,11,4.1,2.6,2.586711509028814,0.6497167890236443,1.9877396771579967,5.0,0.259485026856875,3.5254086966872533,4.0,0.6464173847323751,-0.015562790245160274,353703.25581927755,2.1346912440983825,0.348610326479184,1.7522945577886486,inf,0.1319905500573869,2.6411764048836455,1.0,0.5185487375686955,-0.04345566819209434,0.5620044057607898,406133.02544175
dca_tactical_overlay,422,-0.028462090269048,0.8,36,5,53,39,20.0,100_60_20,29,4.6,2.2,2.6065163521789048,0.6553166794944838,1.9994174316919961,5.0,0.2592053535685712,3.566350098618623,4.0,0.6519837957651318,-0.00999637921240365,354642.9095776025,2.207655203757385,0.35812982214494693,1.793554869227317,inf,0.12792152908604004,2.7996055449280064,1.0,0.5335423154917418,-0.028462090269048,0.5620044057607898,409061.61334806005
dca_tactical_overlay,423,-0.027035528844673307,0.8,32,5,55,37,20.0,100_60_20,7,4.4,2.4000000000000004,2.5939930826977746,0.6541102208694376,1.9936497902838994,5.0,0.26517896096523175,3.5381079371813873,4.0,0.6507841260650078,-0.011196048912527512,354380.2508956726,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,424,-0.028528075956492316,0.8,37,5,50,40,20.0,100_60_20,8,4.300000000000001,2.6,2.5827983017121943,0.650097886140695,1.9860152402231281,5.0,0.26518834625935694,3.5159869714608805,4.0,0.646796673639872,-0.015183501337663274,353789.6732889175,2.207452441471046,0.3580879856011987,1.7929741519518363,inf,0.1279180869077341,2.7993538228841994,1.0,0.5334763298042975,-0.028528075956492316,0.5620044057607898,408915.13735846005
dca_tactical_overlay,425,-0.03357698252502894,0.8,34,5,51,39,20.0,100_60_20,7,4.300000000000001,2.8000000000000003,2.5877816150477106,0.6523261206627586,1.9888676714220863,5.0,0.2664542990519785,3.5257079430920015,4.0,0.6490108046279892,-0.01296937034954615,354088.69438862754,2.1590471214331117,0.35488533625280594,1.7734599286149189,inf,0.1320001653011179,2.688521907857038,1.0,0.5284274232357609,-0.03357698252502894,0.5620044057607898,407590.14155974006
dca_tactical_overlay,426,-0.027035528844673307,0.8,35,5,52,38,20.0,100_60_20,9,4.4,2.5,2.6044967320756856,0.6567062445124368,1.998544494260017,5.0,0.26109001353074546,3.560588391165848,4.0,0.6533647006561014,-0.008615474321433891,354799.7927386275,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,427,-0.04213567956794528,0.75,36,5,48,38,20.0,100_60_20,7,4.1,2.7,2.6240832186965086,0.6562101081577971,2.006065122173045,5.0,0.26446271407312016,3.6071054413887285,4.0,0.6528726968125453,-0.00910747816499008,354566.55107796006,2.1471679436048925,0.3494494621923283,1.7621972363357563,inf,0.13098271908704473,2.667905084182145,1.0,0.5198687261928445,-0.04213567956794528,0.5620044057607898,406131.69977625
dca_tactical_overlay,428,-0.028528075956492316,0.8,35,5,57,40,20.0,100_60_20,7,4.2,2.6,2.601617400210242,0.6565067228997441,1.9987663491163534,5.0,0.26518834625935694,3.5534559836722392,4.0,0.6531672729169783,-0.00881290206055707,354748.19336841255,2.207452441471046,0.3580879856011987,1.7929741519518363,inf,0.1279180869077341,2.7993538228841994,1.0,0.5334763298042975,-0.028528075956492316,0.5620044057607898,408915.13735846005
dca_tactical_overlay,429,-0.04570846572762721,0.8,38,5,27,39,20.0,100_60_20,20,3.9000000000000004,2.3,2.5551893118886597,0.6344643266999694,1.9533801577524765,5.0,0.2675519105480135,3.4709048246154057,4.0,0.6312551053738581,-0.03072506960367727,351236.4467419925,2.1634953847414473,0.34717771194919544,1.7535258552504869,inf,0.12792083010456523,2.714004526591994,1.0,0.5162959400331626,-0.04570846572762721,0.5620044057607898,405669.0496715901
dca_tactical_overlay,430,-0.027717023281591313,0.8,36,5,60,38,15.0,100_60_20,8,4.5,2.0,2.5863055857450177,0.6490791522642296,1.9873864602984792,5.0,0.25938964351709237,3.525003315930923,4.0,0.6457847737278406,-0.01619540124969482,353465.91766625247,2.20697225711404,0.358602177402255,1.7954628880848709,inf,0.12822056533722204,2.796760226872544,1.0,0.5342873824791985,-0.027717023281591313,0.5620044057607898,409039.7474380301
dca_tactical_overlay,431,-0.028447152092152983,0.8,34,5,53,37,20.0,100_60_20,7,4.300000000000001,2.1,2.6043337733079035,0.65652389188424,1.9993651195255522,5.0,0.2612712264671627,3.5600097771455697,4.0,0.6531833364174799,-0.00879683856005542,354773.0398072926,2.205151086588792,0.3581392932443759,1.7937492322806827,inf,0.12821534470374885,2.793263895767574,1.0,0.5335572536686368,-0.028447152092152983,0.5620044057607898,408885.5887708901
dca_tactical_overlay,432,-0.027035528844673307,0.8,33,5,50,39,20.0,100_60_20,8,4.5,2.5,2.5843171015665067,0.6508581747856492,1.9833948325653552,5.0,0.2651746762846896,3.520197754124506,4.0,0.647551575725247,-0.014428599252288399,353867.78446833254,2.2114460867773293,0.3590341720721315,1.797607280069241,inf,0.12791792079374698,2.806754283092461,1.0,0.5349688769161165,-0.027035528844673307,0.5620044057607898,409232.22076034005
dca_tactical_overlay,433,-0.03210496858420786,0.8,37,5,58,38,20.0,100_60_20,7,4.4,2.7,2.568091105006345,0.6441936670440231,1.980623397920119,5.0,0.2664542990519785,3.4856599872294893,4.0,0.6409288451548016,-0.021051329822733722,352769.401317755,2.1628643862011905,0.3558193819612334,1.7776214729446944,inf,0.13199666601252358,2.6956694643141517,1.0,0.5298994371765819,-0.03210496858420786,0.5620044057607898,407771.34185663005
dca_tactical_overlay,434,-0.041301367065598615,0.8,35,5,54,40,20.0,100_50_0,10,4.2,2.6,2.655536404936179,0.6650230783901683,2.0275202607146907,5.0,0.25622583608732385,3.6710959510112224,4.0,0.6616338724420627,-0.00034630253547268675,356002.394097405,2.149332398913399,0.34997973983585484,1.7640810696448803,inf,0.13097377189172088,2.6721360680151394,1.0,0.5207030386951912,-0.041301367065598615,0.5620044057607898,406114.96642781
dca_tactical_overlay,435,-0.032311302331443414,0.8,36,5,51,39,20.0,100_60_20,11,4.300000000000001,2.8000000000000003,2.5923159679325343,0.6538473819983981,1.9919942652735634,5.0,0.2651746762846896,3.534732631249294,4.0,0.650523167398558,-0.011457007578977385,354356.04893339006,2.162364956868073,0.3556884711794943,1.7768302117965975,inf,0.13198897780904706,2.6948346527395715,1.0,0.5296931034293464,-0.032311302331443414,0.5620044057607898,407743.53615959
dca_tactical_overlay,436,-0.04852058714032892,0.7,35,5,52,15,20.0,100_60_20,9,4.4,2.5,2.706562765448748,0.6568815366388963,2.0396142664578587,5.0,0.25226035533085167,3.8002220201998407,4.0,0.65353527570107,-0.008444899276465412,353867.45496483013,2.2147091143102884,0.3453885595017345,1.7785349593120936,inf,0.12186207263184612,2.8342580430679005,1.0,0.5134838186204609,-0.04852058714032892,0.5620044057607898,405307.90998071
dca_tactical_overlay,437,-0.027412792321800605,0.8,37,5,49,38,15.0,100_60_20,8,4.1,2.4000000000000004,2.589945864040379,0.651261890244347,1.9893111813021649,5.0,0.25938964351709237,3.5317485499048766,4.0,0.6479540633198795,-0.014026111657655826,353955.064450845,2.2104791123891387,0.3587950340644863,1.7966909315124422,inf,0.1279174855336127,2.8048943627038874,1.0,0.5345916134389892,-0.027412792321800605,0.5620044057607898,409186.91726608
dca_tactical_overlay,438,-0.03210496858420786,0.8,36,5,59,37,20.0,100_60_20,7,4.2,2.7,2.5766117621427376,0.6479064419796099,1.9849340979050178,5.0,0.26645715702492156,3.502566319987192,4.0,0.6446184856393938,-0.017361689338141528,353412.95381605,2.1628643862011905,0.3558193819612334,1.7776214729446944,inf,0.13199666601252358,2.6956694643141517,1.0,0.5298994371765819,-0.03210496858420786,0.5620044057607898,407771.34185663005
dca_tactical_overlay,439,-0.04125041343044322,0.8,34,5,51,39,20.0,100_25_0,7,4.5,2.2,2.6991238531988437,0.6612008541475956,2.0321647186398426,5.0,0.25168423361591985,3.781183621464728,4.0,0.6578354348521043,-0.00414474012543109,355227.56346193503,2.210043597631293,0.35001212259281544,1.7887573323433288,inf,0.12435450894816846,2.8146315365106878,1.0,0.5207539923303466,-0.04125041343044322,0.5620044057607898,406553.53340258007
dca_tactical_overlay,440,-0.028528075956492316,0.8,35,5,54,40,20.0,100_60_20,7,4.300000000000001,2.6,2.602662685311704,0.656976881515581,1.999936580458428,5.0,0.26518834625935694,3.5552783783601303,4.0,0.6536348809352498,-0.008345294042285567,354837.45156256505,2.207452441471046,0.3580879856011987,1.7929741519518363,inf,0.1279180869077341,2.7993538228841994,1.0,0.5334763298042975,-0.028528075956492316,0.5620044057607898,408915.13735846005
dca_tactical_overlay,441,-0.03239213269483554,0.8,36,5,52,39,20.0,100_60_20,8,4.0,2.6,2.5896294294740922,0.6529059380629236,1.9895192612077592,5.0,0.2651746762846896,3.5296491555879825,4.0,0.6495870794290408,-0.012393095548494493,354170.048591495,2.197715032949809,0.3556371860729026,1.785071804242838,inf,0.12791944859487747,2.780165095920716,1.0,0.5296122730659543,-0.03239213269483554,0.5620044057607898,408479.87722716003
dca_tactical_overlay,442,-0.02943076843686865,0.8,34,5,50,38,25.0,100_60_20,7,4.4,2.3,2.6164603741146277,0.6603554718242227,2.007719669662016,5.0,0.2612712264671627,3.584325536958206,4.0,0.6569913201495197,-0.004988854828015699,355376.4380745025,2.2053194384017996,0.3575156050689743,1.7925263611878757,inf,0.12792624050273604,2.794701100133775,1.0,0.5325736373239212,-0.02943076843686865,0.5620044057607898,408822.14549102006
