date,etf_dca_equity,ensemble_immediate_equity,ensemble_pullback_equity,walk_forward_ic_immediate_equity,walk_forward_ic_pullback_equity
2023-05-15,1769218.2038254498,1456984.5138053913,1983361.2977229103,1443427.4947202806,1999698.1259609105
2023-05-16,1748818.4838254498,1436722.3238053916,1933776.4577229102,1429578.3647202805,1952800.0859609104
2023-05-17,1738618.62382545,1408834.8938053914,1903362.8877229101,1410656.5147202804,1918481.1259609102
2023-05-18,1721000.6838254498,1413545.0638053915,1887220.0477229103,1415212.0447202807,1903951.8459609102
2023-05-21,1711728.08382545,1427913.3838053914,1906160.8477229103,1432507.7447202804,1922110.9659609103
2023-05-22,1722855.2038254498,1412875.7138053917,1870713.2177229102,1419772.8047202807,1885929.9659609105
2023-05-23,1713582.60382545,1414807.7538053915,1852852.1977229102,1419417.1447202805,1867199.3259609104
2023-05-24,1715437.12382545,1449059.4038053916,1876463.0677229103,1453215.1147202807,1890760.7259609103
2023-05-25,1746036.7038254498,1437859.5338053913,1872668.3877229104,1450053.2947202804,1887028.1659609105
2023-05-28,1741400.40382545,1449332.0038053917,1846886.6177229104,1476547.4347202806,1858048.3259609104
2023-05-29,1749745.74382545,1458955.7438053915,1853999.5877229103,1480189.4247202803,1867185.2459609103
2023-05-30,1759945.60382545,1487271.1438053914,1862416.2877229103,1507851.2447202806,1875409.3659609105
2023-05-31,1791472.44382545,1475514.523805391,1859442.4277229102,1496961.4047202806,1872690.1259609102
2023-06-01,1794900.03785505,1487688.1440190617,1825935.96024989,1510216.7942317307,1838904.2206549507
2023-06-04,1798629.67785505,1475286.4740190613,1766281.4702498901,1503124.6842317309,1776703.7097215806
2023-06-05,1790237.98785505,1459253.3440190614,1710917.45024989,1485419.024231731,1717850.3997215808
2023-06-06,1779049.0678550499,1461082.6040190614,1719540.75671948,1480740.5342317305,1723865.0161911703
2023-06-07,1793967.62785505,1442754.5640190614,1709833.3432390902,1459173.6242317308,1710564.0727107804
2023-06-08,1779981.47785505,1458813.7240190615,1715993.5432390904,1470347.6142317308,1713666.0627107804
2023-06-11,1797697.2678550503,1483177.2440190616,1734953.1432390902,1488012.214231731,1733945.0827107804
2023-06-12,1819142.6978550502,1484808.464019061,1772060.5832390904,1490892.504231731,1773853.4227107803
2023-06-13,1815413.0578550498,1505545.7440190613,1848389.0432390904,1513825.0542317308,1845986.9227107808
2023-06-14,1832196.43785505,1494178.0540190616,1820619.7532390899,1500026.8942317306,1818119.11271078
2023-06-15,1832196.43785505,1482896.1040190617,1783654.9332390903,1489783.984231731,1783395.4827107803
2023-06-18,1833128.8478550501,1495997.2740190616,1792661.8632390902,1501667.944231731,1793319.2027107805
2023-06-19,1848047.4078550502,1486375.8740190612,1795491.40323909,1499111.6742317309,1797066.8127107804
2023-06-20,1844317.7678550503,1485398.5540190614,1783348.7832390903,1496798.6042317308,1785396.2027107805
2023-06-21,1836858.48785505,1466818.1840190617,1734595.2232390905,1480032.9642317307,1736605.0527107804
2023-06-22,1815413.0578550498,1473606.4940190616,1763009.7932390901,1487017.564231731,1766438.1927107805
2023-06-25,1816345.46785505,1450456.5440190614,1745199.1532390902,1464315.0342317307,1745210.9727107803
2023-06-26,1773454.6078550501,1472667.0640190614,1767518.5132390899,1493330.5542317308,1768548.0027107801
2023-07-04,1820788.0926269502,1469789.4409532514,1791121.7388753104,1488673.4948160108,1794211.8314039507
2023-07-05,1800161.33262695,1466081.7809532513,1805821.1088753103,1482235.3246079308,1811237.0371492605
2023-07-06,1791723.11262695,1450564.0609532513,1771337.50887531,1471662.134607931,1775446.4871492605
2023-07-09,1763595.7126269501,1401390.8209532513,1727653.1009101304,1420432.964607931,1729627.7091840806
2023-07-10,1707340.9126269503,1445650.0909532513,1775084.0209101306,1465556.724607931,1777431.7191840808
2023-07-11,1748594.43262695,1470781.6209532516,1821573.1409101305,1484180.4846079308,1824831.5491840807
2023-07-12,1768283.61262695,1468132.9809532515,1847533.1209101304,1483284.204607931,1854170.0591840807
2023-07-13,1767346.0326269502,1500518.270953251,1883692.8909101302,1512522.884607931,1891893.2791840807
2023-07-16,1787035.2126269501,1499800.8009532513,1912935.0309101301,1507385.9746079308,1920259.8191840807
2023-07-17,1787035.2126269501,1517477.9909532517,1914338.2709101306,1515949.0446079308,1921846.0391840807
2023-07-18,1803911.65262695,1527400.5209532515,1921494.6081350304,1529275.874607931,1928562.436408981
2023-07-19,1813287.45262695,1521439.8409532513,1898013.4281350302,1528019.9046079307,1903951.2164089803
2023-07-24,1810474.7126269501,1509529.5709532513,1871902.3581350301,1519371.7246079312,1877750.8264089806
2023-07-25,1807661.9726269501,1504359.3209532513,1870672.0881350304,1511395.4346079307,1877333.7664089808
2023-07-26,1800161.33262695,1500862.6809532514,1864748.2281350303,1521005.7046079307,1872195.7564089808
2023-07-27,1791723.11262695,1496078.1109532514,1846032.3881350304,1519292.8446079309,1853405.4264089805
2023-07-30,1786097.6326269503,1525694.4809532515,1867099.3381350301,1555840.6646079307,1874392.7264089808
2023-07-31,1807661.9726269501,1535580.4009532514,1878164.2381350303,1556422.5046079308,1882121.4164089807
2023-08-01,1821555.3451519501,1525446.9371750115,1897160.0732727002,1564897.7509975613,1902282.6288168407
2023-08-02,1811184.2151519503,1507394.3571750117,1866179.9332727,1551228.3509975611,1870505.4188168405
2023-08-03,1804584.4051519502,1503239.4771750118,1875598.6432727003,1551976.610997561,1880917.4188168403
2023-08-06,1804584.4051519502,1529273.8571750117,1897302.6232727005,1586912.830997561,1902967.8888168407
2023-08-07,1829097.98515195,1539280.6671750115,1917834.2432726999,1610120.420997561,1922838.5288168408
2023-08-08,1844183.26515195,1530415.8771750114,1913270.1132727005,1594614.9909975613,1918310.3588168407
2023-08-09,1833812.13515195,1534301.9171750115,1942496.0732727004,1588818.9009975612,1945731.7088168405
2023-08-10,1835697.7951519499,1523305.2571750116,1940402.4432727,1575810.8909975607,1945320.9788168408
2023-08-13,1830040.81515195,1535291.9271750117,1985849.3732727002,1596965.920997561,1992559.6788168408
2023-08-14,1845126.0951519501,1533944.5571750114,1984596.2132727003,1587928.340997561,1991404.7088168408
2023-08-15,1848897.41515195,1532599.5871750116,1984928.9532727003,1583663.3809975612,1991111.9988168406
2023-08-16,1855497.22515195,1526321.8371750119,1965889.3332727002,1556828.2709975613,1970131.1888168408
2023-08-17,1865868.35515195,1517615.0871750114,1969907.0332727002,1552464.8909975607,1975417.3488168404
2023-08-20,1855497.22515195,1525557.8271750116,1964639.8532727002,1567137.090997561,1971202.7988168402
2023-08-21,1862097.03515195,1522075.2671750116,1964200.1932726998,1557438.810997561,1969321.6088168405
2023-08-22,1851725.9051519502,1545264.9271750115,1981675.6732727,1583528.840997561,1987497.0288168406
2023-08-23,1881896.4651519503,1539451.1571750117,1981264.7532727004,1567268.0209975608,1986423.0388168406
2023-08-24,1873410.9951519503,1542406.4271750117,2028441.9732727,1562517.730997561,2032990.0488168404
2023-08-27,1880953.63515195,1557477.6871750115,2018299.9832727,1576458.240997561,2022937.4188168405
2023-08-28,1912067.0251519503,1556015.7771750113,2022526.6332727005,1585174.9709975608,2028410.0488168406
2023-08-29,1918666.8351519501,1576253.1971750117,2036409.0832727002,1607759.680997561,2041286.5888168407
2023-08-30,1923380.98515195,1581114.7571750118,2050969.4032727003,1607478.0509975608,2055979.6488168405
2023-08-31,1943180.41515195,1586469.127175012,2095672.7132727,1609321.140997561,2102466.5688168406
2023-09-03,1958944.4761763504,1581342.8658581516,2079528.8017382105,1604199.0240358112,2086596.8728020405
2023-09-04,1943780.9561763504,1594463.7058581514,2105374.1617382104,1620060.1740358113,2110124.4728020406
2023-09-05,1962735.3561763503,1589900.1558581514,2091599.7517382104,1612891.6540358108,2096767.6828020408
2023-09-06,1976003.4361763503,1612198.1958581514,2100046.3717382103,1632345.514035811,2102906.3428020407
2023-09-07,1994957.8361763502,1627860.9258581514,2149152.0617382107,1653941.8940358108,2149824.7628020407
2023-09-10,2010121.3561763503,1660589.2058581512,2277589.4717382104,1686511.924035811,2276839.252802041
2023-09-11,2030971.1961763501,1642416.4258581514,2276457.5217382107,1665404.914035811,2277839.302802041
2023-09-12,1999696.4361763503,1631965.5958581516,2255991.9117382104,1653024.164035811,2259408.0528020407
2023-09-13,1986428.3561763503,1649409.6658581514,2254602.3917382103,1671360.984035811,2257106.392802041
2023-09-14,2031918.9161763503,1662775.2458581512,2312252.0917382105,1682130.714035811,2313727.762802041
2023-09-17,2027180.3161763502,1667483.1458581514,2366548.6917382106,1698446.924035811,2371519.8228020407
2023-09-18,2039500.67617635,1673396.2258581514,2356695.14173821,1702669.9940358112,2360923.8128020405
2023-09-19,2048030.15617635,1670899.3558581516,2478303.89173821,1698100.2140358111,2481823.352802041
2023-09-20,2068879.99617635,1657478.3358581518,2449722.1517382106,1680676.794035811,2453816.8328020405
2023-09-21,2052768.7561763502,1688451.1358581514,2480009.59173821,1710327.9540358111,2480548.3228020407
2023-09-24,2082148.07617635,1690752.3458581518,2652870.79173821,1721279.4340358109,2655464.2928020405
2023-09-25,2096363.8761763503,1702989.6058581516,2707102.6617382104,1732427.4140358109,2712059.338771431
2023-09-26,2106788.79617635,1698655.8358581513,2744026.2217382104,1726003.244035811,2749217.2187714307
2023-09-27,2110579.67617635,1676074.7758581513,2649221.4717382104,1705998.8440358113,2654691.378771431
2023-10-01,2100523.28595825,1718308.9430033315,2674876.9023033506,1749754.2979378812,2682469.8584897807
2023-10-02,2088144.94595825,1683192.5930033317,2653739.694413201,1713997.147937881,2662062.8784897807
2023-10-03,2071957.8859582501,1638472.6230033315,2619938.2244132,1668456.0579378812,2627053.50848978
2023-10-04,2051962.1059582501,1668963.8330033317,2630849.2344132005,1699518.437937881,2637831.1184897805
2023-10-08,2069101.34595825,1615395.4930033316,2646378.9344132002,1644958.547937881,2655497.0484897806
2023-10-09,2015779.26595825,1618719.0130033314,2596932.5544132004,1648344.577937881,2602862.7784897806
2023-10-10,2020540.16595825,1643478.3630033317,2672740.2944132006,1673568.927937881,2680391.8284897804
2023-10-11,2053866.46595825,1622998.0830033317,2683995.2044132,1652705.1379378813,2692430.55848978
2023-10-12,2046249.0259582498,1661908.6230033315,2753699.954413201,1692317.597937881,2762189.518489781
2023-10-15,2081479.68595825,1745378.0730033314,2913843.9344132007,1777314.0279378812,2925655.538489781
2023-10-16,2114805.9859582502,1819846.7730033314,3431948.7644132003,1853139.287937881,3450360.48848978
2023-10-17,2188123.84595825,1866724.8930033317,3447325.5744132004,1900865.1679378808,3464243.9384897803
2023-10-18,2371894.58595825,1860294.9130033317,3415963.1344132,1894330.7379378811,3431267.78848978
2023-10-19,2355707.52595825,1827572.4330033315,3326291.8044132004,1861014.5379378812,3342841.82848978
2023-10-22,2249063.36595825,1876414.0630033317,3354895.8344132006,1910743.457937881,3373049.5984897804
2023-10-23,2302385.4459582497,1941984.4030033317,3603174.1344132004,1977489.617937881,3629515.9684897806
2023-10-24,2348090.08595825,1983565.3330033314,3502367.5444132,2019794.827937881,3528451.25848978
2023-10-25,2359516.24595825,2065434.7030033318,3770158.1544131995,2103144.827937881,3797813.5084897797
2023-10-26,2438547.18595825,2033606.8530033315,3612902.7944132006,2070743.317937881,3636174.72848978
2023-10-29,2475682.20595825,2042290.2830033316,3393078.2444132008,2079656.4679378814,3412545.96848978
2023-10-30,2433786.28595825,2068977.0530033314,3430472.7644132,2106823.6879378813,3454562.9684897806
2023-10-31,2469969.12595825,2001921.6630033315,3061893.5444132,2038557.307937881,3071793.1884897803
2023-11-01,2386305.4344736505,2006037.8603231618,3020339.3905221997,2059953.542699071,3032745.78710228
2023-11-02,2373876.78447365,2013624.6627161214,2992099.9705222,2071568.1752841114,3002389.457102281
2023-11-05,2395865.93447365,2066020.0638625817,3073433.2205222,2124691.2032252913,3084600.757102281
2023-11-06,2442712.3844736503,2032036.4742337316,3077635.1705222004,2130999.546993801,3091411.507102281
2023-11-07,2441756.33447365,2041509.6848299715,3125469.2305222005,2156045.4469938013,3140863.9071022803
2023-11-08,2478086.2344736503,2062554.3448299714,3181951.7605222003,2163993.7569938013,3197872.4071022803
2023-11-09,2539273.43447365,2081015.4948299716,3269019.8105222,2173003.206993801,3281607.28710228
2023-11-12,2573691.2344736503,2057155.5148299714,3243451.6005222006,2143016.246993801,3259246.2271022806
2023-11-13,2530668.9844736503,2064968.9148299717,3162148.110522201,2125863.6469938015,3155348.77988108
2023-11-14,2536405.28447365,2070186.8648299715,3240883.94126988,2141534.6469938015,3238705.0598810804
2023-11-15,2529712.9344736505,2067214.3648299717,3263995.0512698805,2170037.1869938015,3267563.8998810803
2023-11-16,2554570.2344736503,2097098.6348299715,3324943.1112698806,2215883.6769938013,3330147.71988108
2023-11-19,2580383.58447365,2124317.3548299717,3393220.5712698805,2235702.2269938015,3398322.4398810803
2023-11-20,2655911.53447365,2100233.9748299713,3376259.89126988,2209885.036993801,3381579.80988108
2023-11-21,2658779.68447365,2104630.784829972,3398805.7312698807,2209105.6569938012,3397366.3098810804
2023-11-22,2617669.53447365,2114211.6248299717,3356971.27126988,2266770.0569938016,3361461.7098810803
2023-11-23,2647307.0844736504,2146974.784829972,3353830.1212698803,2298153.1969938017,3359410.2198810806
2023-11-26,2749604.4344736505,2146831.6048299717,3344927.6712698806,2281197.786993801,3346596.9298810805
2023-11-27,2675032.53447365,2164522.5348299714,3269521.1812698804,2320367.096993801,3273571.27988108
2023-11-28,2753428.6344736503,2112061.1348299715,3165194.4312698804,2276433.136993801,3164894.0398810804
2023-11-29,2655911.53447365,2076598.6248299715,3192253.6112698806,2206262.2569938013,3188390.5398810804
2023-11-30,2618625.5844736504,2083166.1964516218,3170864.47126988,2187724.5269938014,3164578.5198810804
2023-12-03,2625575.02352125,2114225.4979893314,3102395.6230525794,2214899.581074491,3093448.66180083
2023-12-04,2608301.68352125,2175556.947989332,3140280.203052581,2276081.501074491,3132859.6218008306
2023-12-05,2681233.56352125,2158939.0479893317,3130788.3830525805,2263461.6810744912,3127878.3118008305
2023-12-06,2666839.11352125,2106120.6979893316,2965209.7130525806,2212150.1110744914,2960069.5518008303
2023-12-07,2621736.50352125,2104776.977989332,3011594.2430525804,2204640.7410744913,3008960.41439387
2023-12-10,2619817.24352125,2056457.8579893317,2866287.07305258,2145691.2210744913,2862781.2143938704
2023-12-11,2567997.2235212503,2034699.6179893317,2882381.0530525804,2141614.2810744913,2884903.864393871
2023-12-12,2567037.59352125,2027596.1679893318,2899324.563052581,2125580.8610744914,2898823.6843938706
2023-12-13,2555522.03352125,2090517.4179893313,3131587.4430525806,2188307.6910744915,3133545.8943938706
2023-12-14,2683152.82352125,2094733.5279893316,3090257.22305258,2186043.2110744915,3092693.5543938703
2023-12-17,2699466.53352125,2110016.7379893316,3082723.89305258,2191518.7810744913,3084517.2343938705
2023-12-18,2631332.80352125,2147053.5779893314,3138368.8830525796,2228696.121074491,3140950.0143938703
2023-12-19,2687950.9735212503,2135397.3179893317,3135606.313052581,2218023.7710744916,3134066.584393871
2023-12-20,2661081.33352125,2133800.1779893315,3105436.7430525804,2202397.5910744914,3098831.3243938703
2023-12-21,2636130.95352125,2080188.5179893316,3094751.9530525804,2146169.9610744915,3087377.974393871
2023-12-24,2655323.55352125,2013389.9379893318,3052355.82305258,2076158.9110744912,3040650.6543938704
2023-12-25,2528652.39352125,2036109.0879893317,3087881.5330525804,2107089.7710744916,3080581.8743938706
2023-12-26,2570876.11352125,2024513.0779893317,3179895.723052581,2103370.001074491,3177657.9943938707
2023-12-27,2546885.36352125,2066243.9379893318,3296047.5230525807,2138726.281074492,3294732.7443938702
2023-12-28,2583351.30352125,2078459.5479893314,3327253.1830525803,2140529.3810744914,3321751.1143938703
2023-12-31,2617897.98352125,2081128.2679893316,3355510.6830525803,2139026.6410744917,3346990.8743938706
2024-01-02,2647920.80152045,2144798.3500855416,3349432.7997597004,2228224.7129760208,3342452.6214501006
2024-01-03,2711493.9815204497,2163426.1800855417,3353768.2097597006,2250801.502976021,3349402.251450101
2024-01-04,2701861.68152045,2156068.6800855417,3297760.2597597,2236909.8929760214,3291965.1614501
2024-01-08,2726905.66152045,2149364.9000855414,3303885.7997597,2254694.3029760215,3301405.061450101
2024-01-09,2694155.84152045,2170832.2200855417,3408206.4709542003,2281863.1729760217,3406590.9975695508
2024-01-10,2698008.76152045,2159432.1700855414,3431307.3709542,2272347.1429760214,3430649.6375695504
2024-01-11,2724015.97152045,2177419.250085542,3505600.8109542006,2277535.162976021,3505673.197569551
2024-01-14,2727868.89152045,2198472.9900855417,3562245.9809542005,2310785.3429760206,3565631.96756955
2024-01-15,2730758.5815204503,2218474.9300855417,3571456.530954201,2326469.8129760213,3575492.7675695503
2024-01-16,2789515.61152045,2309729.230085542,3603334.1409542006,2367364.4629760217,3605867.6875695507
2024-01-17,2885838.61152045,2280631.2000855417,3603778.2009542002,2326916.7329760212,3601556.647569551
2024-01-18,2842493.26152045,2318193.340085542,3599702.2009542002,2351775.412976021,3604953.39756955
2024-01-21,2924367.81152045,2422781.8100855416,3754100.0809542006,2423192.3929760214,3761189.8495083307
2024-01-22,2993720.37152045,2397549.5400855416,3752249.5609542006,2442788.862976021,3764521.4695083303
2024-01-23,2981198.38152045,2353748.460085542,3671097.8409542,2387721.1029760214,3684348.3895083303
2024-01-24,2928220.7315204497,2344307.550085542,3673280.3009542003,2379096.202976021,3682707.8495083307
2024-01-28,3005279.13152045,2453320.4400855415,3938038.6109542004,2411728.1329760207,3947599.7695083306
2024-01-29,3034176.03152045,2493048.3500855416,4199709.6109542,2450083.782976021,4215506.039508331
2024-01-30,3100638.9015204497,2517932.2500855415,4226483.820954201,2538534.8529760214,4251705.05950833
2024-01-31,3023580.50152045,2308090.8500855416,3842316.7109542005,2339490.7329760212,3863460.45950833
2024-02-01,3035488.41499482,2319802.594734692,3932264.9059329703,2382451.7877502614,3952246.212687451
2024-02-04,2976538.01499482,2260937.8547346923,3645438.39593297,2354724.1977502615,3663144.772687451
2024-02-05,2969773.2149948203,2343381.444734692,3635634.6259329705,2411581.8277502614,3655786.7626874507
2024-02-06,2963974.8149948204,2365282.344734692,3413757.7159329704,2426294.507750261,3424550.6726874504
2024-02-07,2896326.81499482,2397084.314734692,3482883.7959329705,2451427.4777502613,3484598.752687451
2024-02-08,3039354.01499482,2430239.744734692,3579886.365932971,2457202.3977502617,3577621.6926874514
2024-02-11,3016160.41499482,2414374.384734692,3630298.0659329705,2453607.5177502614,3635491.822687451
2024-02-12,2993933.2149948203,2421483.7847346915,3618545.34593297,2490222.597750261,3628760.64268745
2024-02-13,3024858.01499482,2453119.384734692,3611049.5959329703,2502236.387750261,3622739.422687451
2024-02-14,3036454.8149948204,2516023.454734692,3661677.355932971,2587038.907750261,3682235.232687451
2024-02-15,3064480.41499482,2532660.204734692,3647218.1552246907,2612438.697750261,3673910.902687451
2024-02-18,3117632.41499482,2540255.624734692,3652871.5552246906,2627486.927750261,3680504.172687451
2024-02-19,3091539.6149948197,2593985.8147346918,3620758.8052246906,2659347.477750261,3644872.2426874507
2024-02-20,3126330.01499482,2581960.1547346916,3596753.0452246903,2683471.837750261,3622825.572687451
2024-02-21,3112800.41499482,2565090.0447346917,3578508.4652246903,2666520.547750261,3603265.2526874505
2024-02-22,3108934.8149948204,2550379.864734692,3652081.98522469,2679393.9577502613,3679677.602687451
2024-02-25,3045152.4149948205,2454780.6047346923,2963749.8852246907,2637990.8577502617,2992579.9926874507
2024-02-26,3094438.8149948204,2586173.264734692,2955926.98522469,2721097.407750261,2975033.402687451
2024-02-27,3070278.81499482,2615901.244734692,2864262.4752246905,2760626.027750261,2884507.2826874508
2024-02-28,3090573.2149948203,2586154.024734692,2734665.545224691,2698332.6477502612,2743300.352687451
2024-02-29,3065446.81499482,2576785.194734692,2752552.15522469,2703210.857750261,2771149.2826874508
2024-03-03,3084147.77550302,2568633.1165567515,2701327.0242142305,2738621.9496939713,2725560.6366077513
2024-03-04,3158803.12550302,2706837.108728622,2804847.5981708206,2890638.7996939714,2797433.348386491
2024-03-05,3137473.02550302,2703550.400475322,2798973.9381708205,2885209.479693971,2808609.038386491
2024-03-06,3366286.82550302,2624878.2304753214,2807120.6981708207,2686648.629693971,2737536.8383864914
2024-03-07,3276118.6755030197,2654923.1604753216,2895502.9969253307,2771221.959693971,2897217.618386491
2024-03-10,3400221.07550302,2786181.5204753214,3020693.0369253308,2916447.0196939716,2996204.688386491
2024-03-11,3632913.07550302,2806033.830475322,3061929.336925331,2901007.3896939713,3106183.088386491
2024-03-12,3459363.62550302,2701986.600475321,2944568.7569253305,2826587.5496939714,2996931.6783864913
2024-03-13,3484571.9255030197,2593716.3104753215,2785560.356925331,2676408.4696939713,2821844.791313671
2024-03-14,3254788.57550302,2668637.3804753213,2810189.216925331,2710021.0596939716,2857422.007754251
2024-03-17,3340108.9755030205,2682609.8004753217,2833611.8994723507,2684397.3196939714,2841974.0109475316
2024-03-18,3152985.82550302,2511046.7704753214,2662044.4423945206,2468216.349693971,2642564.5909475316
2024-03-19,3007553.32550302,2484819.6239727223,2633167.3723945203,2416848.0296939714,2595114.3909475314
2024-03-20,3088025.97550302,2508552.8139727223,2694274.0523945205,2425690.8696939712,2661836.3109475314
2024-03-21,3052152.62550302,2620743.6639727224,2745327.77239452,2511943.189693971,2723639.3309475314
2024-03-24,3043426.67550302,2657968.343972722,2785090.142394521,2524580.079693971,2745770.340947531
2024-03-25,3101599.6755030197,2671305.4539727224,2839041.392394521,2560951.8996939715,2767046.950947531
2024-03-26,3133594.82550302,2653068.483972722,2827961.932394521,2539677.9696939713,2774439.7209475315
2024-03-27,3102569.22550302,2583428.823972722,2784997.395391721,2470544.129693971,2761866.210947531
2024-03-28,3011431.52550302,2531659.903972722,2718610.6353917206,2417486.9996939716,2685986.1309475307
2024-03-31,2942593.47550302,2404237.693972722,2607351.1953917206,2353262.1896939715,2599634.860947532
2024-04-01,2880579.15854822,2517982.365699802,2732841.3339874707,2469750.777990122,2745123.295250111
2024-04-02,3030394.97854822,2472314.4676926024,2687112.414451671,2448659.9179901215,2685666.149681892
2024-04-03,2991481.77854822,2470713.969785442,2695354.1842155904,2446368.8179901214,2689785.9252161314
2024-04-04,2996345.92854822,2529590.120881882,2734448.2142155906,2491782.2579901214,2720358.0552161317
2024-04-07,3055688.55854822,2538658.301853272,2828044.254215591,2499697.4079901217,2884703.1852161316
2024-04-08,3018721.0185482204,2574558.523049752,2845212.2442155904,2541549.2679901216,2876141.5952161313
2024-04-15,3055688.55854822,2664328.613049752,2948786.954215591,2649533.6179901212,2998104.5852161315
2024-04-16,3166591.17854822,2630841.113049752,2902646.844215591,2643399.8879901217,2952949.985216132
2024-04-17,3151025.8985482203,2661252.263049752,2916947.8942155903,2676916.5479901214,2958016.3852161313
2024-04-18,3141297.59854822,2534015.893049752,2790871.8342155903,2532576.267990121,2829298.365216132
2024-04-21,3036231.9585482203,2559238.2230497524,2831739.404215591,2569624.6379901217,2898868.0552161317
2024-04-22,3067362.5185482204,2491728.7830497525,2769955.8242155914,2511465.717990122,2848345.6552161314
2024-04-23,2994400.2685482204,2370285.513049752,2636087.40421559,2401702.327990121,2714614.885216132
2024-04-24,2750219.9385482203,2270097.723049752,2525230.9442155906,2295264.8879901217,2601052.8552161315
2024-04-28,2791078.79854822,2147956.503049752,2395583.544215591,2158171.217990122,2467927.1952161314
2024-04-29,2668502.21854822,2297021.2030497524,2541759.75421559,2261697.9679901213,2590513.7552161315
2024-04-30,2813453.8885482205,2155056.9530497524,2387253.574215591,2095773.5179901216,2417854.275216132
2024-05-01,2657148.96430452,2258558.986717062,2474318.6900446205,2194029.2852208912,2507026.7720645913
2024-05-02,2745036.66430452,2335142.986717062,2520227.9977237005,2268433.6145586316,2531570.4235832114
2024-05-07,2835853.95430452,2359373.4167170622,2575295.740963001,2291971.7390274215,2604259.3900618115
2024-05-08,2868079.44430452,2294945.286717062,2491993.7644023807,2229353.669027421,2482628.016940572
2024-05-09,2821206.00430452,2256658.0567170624,2493955.793381981,2192174.072024622,2505691.9604099714
2024-05-12,2822182.5343045196,2137757.3867170624,2429825.0104268007,2076634.9120246216,2456635.8529870114
2024-05-13,2732341.77430452,2166038.196717062,2459553.085416801,2104111.5620246218,2473610.9479770116
2024-05-14,2755778.4943045196,2141670.996717062,2451298.4554168005,2080408.8620246216,2455355.1066224715
2024-05-15,2750895.84430452,2147758.576717062,2417474.185416801,2086347.4720246217,2418119.1166224717
2024-05-16,2748942.7843045196,2230860.2667170623,2479860.049539451,2167099.332024622,2482834.3848677706
2024-05-19,2891516.16430452,2361173.626717062,2579149.271157101,2293625.0320246215,2579201.4503579703
2024-05-20,2982333.45430452,2392253.716717062,2649957.4011571007,2323772.122024622,2657400.8403579714
2024-05-21,2978427.33430452,2367463.656717062,2624708.081649301,2299734.9020246216,2637613.140850171
2024-05-22,2934483.48430452,2359330.596717062,2621479.281649301,2291850.2720246217,2642929.970850171
2024-05-23,2952061.02430452,2346215.106717062,2616372.321649301,2279102.472024622,2646131.6008501714
2024-05-26,2950107.96430452,2393384.786717062,2643284.891649301,2324926.122024622,2671776.9608501713
2024-05-27,2985263.04430452,2357837.136717062,2608256.4716493012,2290392.582024622,2631560.130850171
2024-05-28,2962802.85430452,2319709.5867170617,2605484.871649301,2253337.7920246217,2640568.5408501704
2024-05-29,2957920.20430452,2307999.726717062,2592511.2416493013,2241921.166797532,2622982.6908501713
2024-05-30,2943272.25430452,2284429.5167170623,2609374.511649301,2219044.826797532,2661773.260850171
2024-06-02,2935623.4565914203,2265945.881644002,2608474.246667301,2201390.8460542616,2663179.890882171
2024-06-03,2930724.25659142,2269680.191644002,2580980.2866673004,2205014.2060542614,2622339.700882171
2024-06-04,2925825.05659142,2284457.9316440024,2573463.5066673006,2219365.4160542614,2617042.7708821706
2024-06-05,2941502.4965914204,2265347.091644002,2537563.4266673005,2200801.5960542616,2572416.370882171
2024-06-06,2897409.69659142,2234406.131644002,2513067.4766673013,2170731.5060542617,2556884.9108821712
2024-06-09,2897409.69659142,2166434.4816440023,2420566.5979458005,2104700.4160542614,2470821.6258921716
2024-06-10,2800405.53659142,2200721.6616440024,2488852.897945801,2138017.0660542618,2549635.145892171
2024-06-11,2825881.3765914203,2253110.2716440023,2501886.2179458016,2188920.2460542615,2538046.0458921716
2024-06-12,2848417.69659142,2250069.6416440024,2519629.7479458014,2185978.7960542617,2543943.9758921713
2024-06-13,2854296.73659142,2267504.841644002,2554773.0779458005,2202926.6360542616,2581761.0558921713
2024-06-23,2902308.8965914203,2324315.9316440024,2596588.027945801,2258119.3660542616,2613500.2558921715
2024-06-24,2954240.4165914203,2338913.801644002,2621940.7279458013,2272297.786054261,2652986.4958921713
2024-06-25,2945421.8565914202,2411656.761644002,2659571.5779458005,2342967.7660542615,2670202.125892172
2024-06-26,2975796.8965914203,2427251.421644002,2679264.787945801,2358115.996054261,2705544.7258921717
2024-06-27,3000292.8965914203,2421383.1616440024,2691332.287945801,2352411.9360542614,2719762.845892172
2024-07-01,3038702.6980960197,2454904.0471164123,2732749.185398811,2388116.3886398114,2751205.8484549616
2024-07-02,3061313.53809602,2449188.1071164124,2716608.075398811,2393979.3686398114,2722865.788454961
2024-07-03,3081958.21809602,2446518.157116412,2717625.725398811,2403578.388639812,2726926.558454962
2024-07-04,3103585.97809602,2446141.8571164124,2743521.565398811,2405676.798639811,2759691.1284549613
2024-07-07,3136027.6180960196,2500400.7971164123,2827118.8853988107,2483538.4686398115,2886212.1284549613
2024-07-08,3093755.1780960197,2484763.5471164123,2803362.535398811,2495872.0586398114,2879486.788454961
2024-07-09,3108501.37809602,2504329.1771164127,2775279.855398811,2520077.9286398115,2831457.0084549612
2024-07-10,3106535.21809602,2492304.577116412,2797085.5709207607,2512763.8486398114,2872505.143159601
