family,number,value,param_core_weight,param_kama_len,param_kama_fast,param_kama_slow,param_cci_len,param_buy_mild,param_buy_deep,param_trim_mild,param_trim_hard,param_trend_buffer_atr,param_trim_buffer_atr,param_zone_profile,param_atr_len,param_atr_stop,param_atr_trail,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity,holdout_score,holdout_cagr,holdout_sharpe,holdout_profit_factor,holdout_max_drawdown,holdout_return_dd,holdout_closed_trades,holdout_twr_total_return,holdout_excess_return_vs_dca,holdout_dca_twr_total_return,holdout_final_equity
dca_zone_overlay,112,-0.10003493371351202,0.8,25,5,59,19,-40.0,-135.0,55.0,240.0,0.8,1.1,100_75_50_25_0,18,4.5,3.3000000000000003,2.201153427537019,0.5182936571620869,1.8390597975804628,5.0,0.253306246409166,2.7156440030036983,4.0,0.51576142763806,-0.14621874733947543,331143.04905371,2.066064452754722,0.3124441496498942,1.7503821270254711,inf,0.12485008839642164,2.5025544928556833,1.0,0.4619694720472778,-0.10003493371351202,0.5620044057607898,391776.14349543006
dca_zone_overlay,113,-0.10109195485962275,0.8,25,5,59,19,-40.0,-135.0,55.0,240.0,0.8,0.2,100_75_50_25_0,18,4.4,3.3000000000000003,2.2062276264755716,0.5196796972264198,1.8434970743330499,5.0,0.24981035298833731,2.725627742042682,4.0,0.5171404656101055,-0.14483970936742985,331316.2217823776,2.063212704749609,0.3117647447198322,1.7474924028917798,inf,0.12485008839642164,2.4971127271445948,1.0,0.46091245090116706,-0.10109195485962275,0.5620044057607898,391492.88472968
dca_zone_overlay,114,-0.11162602950051492,0.8,21,5,56,21,-45.0,-130.0,125.0,235.0,0.9,1.1,100_75_50_25_0,28,4.300000000000001,3.5,2.2358846940695276,0.5212720883521338,1.8513027388678762,5.0,0.2606514150095791,2.7956523067399326,4.0,0.5187196037070015,-0.14326057127053382,331533.48159476003,2.0383213461982113,0.30498626967207887,1.7237016915991459,inf,0.12449290093736776,2.4498286036849373,1.0,0.4503783762602749,-0.11162602950051492,0.5620044057607898,390241.38160172006
dca_zone_overlay,115,-0.10250666264060748,0.8,25,5,60,23,-50.0,-135.0,50.0,240.0,0.8,0.9,100_75_50_25_0,21,4.5,3.8000000000000003,2.1969534529839425,0.5169706322377071,1.837869123833475,5.0,0.25773745162888506,2.7065815662275448,4.0,0.514443489681154,-0.14753668529638125,331085.9909431075,2.08246230745166,0.3108552165747738,1.7569370602957572,inf,0.1222634404750812,2.542503428391007,1.0,0.4594977431201823,-0.10250666264060748,0.5620044057607898,391543.89104307006
dca_zone_overlay,116,-0.11462232766502378,0.8,22,5,57,18,-25.0,-145.0,60.0,250.0,0.9,1.0,100_60_40_20_0,20,2.5,3.4000000000000004,2.2392935089666746,0.5194024452259538,1.865642379267428,5.0,0.253087735196327,2.8001959630962308,4.0,0.5168629529063107,-0.14511722207122468,331041.0340314625,2.0514307529968847,0.3030556573731429,1.7324837351359175,inf,0.12214946361335988,2.481023235045927,1.0,0.447382078095766,-0.11462232766502378,0.5620044057607898,389023.5986485301
dca_zone_overlay,117,-0.09823589239427344,0.8,26,5,53,20,-35.0,-125.0,55.0,245.0,0.0,0.30000000000000004,100_75_50_25_0,27,5.0,3.2,2.234370074390905,0.5228600150983765,1.8554841379670428,5.0,0.2511168863291561,2.7891083881956877,4.0,0.5203011289565218,-0.1416790460210136,331600.61311375257,2.0708310485918724,0.3136001704896454,1.7547432996158903,inf,0.12485038623905431,2.5118077719774683,1.0,0.46376851336651637,-0.09823589239427344,0.5620044057607898,392360.29327089
dca_zone_overlay,118,-0.1672812625161606,0.7,16,2,54,20,-35.0,-120.0,50.0,245.0,0.0,0.1,100_75_50_25_0,27,5.0,3.2,2.5013729054146,0.49837141488416115,2.018851823880741,5.0,0.2075280990097208,3.4136831438982673,4.0,0.49595608794103624,-0.16602408703649912,325728.643866005,2.106552916021061,0.2689376345749248,1.7728058649913168,inf,0.10210501886069634,2.633931589022486,1.0,0.3947231432446292,-0.1672812625161606,0.5620044057607898,378204.24536991003
dca_zone_overlay,119,-0.12528077959242312,0.8,35,5,52,16,-35.0,-125.0,55.0,140.0,0.0,0.30000000000000004,100_75_50_25_0,29,4.800000000000001,2.8000000000000003,2.241866130934633,0.5223011254814418,1.8671784857480433,5.0,0.2567053395144798,2.8038817283509934,4.0,0.5197445913349381,-0.1422355836425973,331673.3789075151,2.0001406338795387,0.2961788436363755,1.6884603267788012,inf,0.12468537079850806,2.3754097352367136,1.0,0.4367236261683667,-0.12528077959242312,0.5620044057607898,386849.2053309801
dca_zone_overlay,120,-0.09942380006738749,0.8,28,5,50,20,-30.0,-165.0,135.0,250.0,1.7000000000000002,0.30000000000000004,100_75_50_25_0,28,4.9,2.0,2.245089536134428,0.5266384457650237,1.863669922180121,5.0,0.25246512014013667,2.8100090092644825,4.0,0.5240577244636553,-0.13792245051388002,332275.71936483,2.0694496044153774,0.31283689478616217,1.7591191032645224,inf,0.12476585771541693,2.507391849938013,1.0,0.4625806056934023,-0.09942380006738749,0.5620044057607898,392180.77275413
dca_zone_overlay,121,-0.10717150890747784,0.8,24,5,50,20,-30.0,-165.0,135.0,250.0,1.9000000000000001,0.30000000000000004,100_75_50_25_0,28,4.9,2.1,2.2489816739525748,0.5248716770132953,1.8633799113343246,5.0,0.25246512014013667,2.8211706375594896,4.0,0.5223011432372485,-0.13967903174028684,331907.2679694325,2.048602104755905,0.30785436918518916,1.738346672216165,inf,0.12476413292636124,2.4674909524429762,1.0,0.45483289685331196,-0.10717150890747784,0.5620044057607898,391095.4573676201
dca_zone_overlay,122,-0.10037335085322008,0.8,28,5,53,24,-30.0,-175.0,140.0,245.0,0.30000000000000004,0.5,100_75_50_25_0,29,5.0,1.6,2.244493741469873,0.526037696199696,1.8637073572803025,5.0,0.2580619382334691,2.8089556714886292,4.0,0.5234584754019008,-0.13852169957563454,332278.65909909504,2.066888407380543,0.3122266457561078,1.7565447477458929,inf,0.12476605430018828,2.5024967528818984,1.0,0.4616310549075697,-0.10037335085322008,0.5620044057607898,391806.5148581601
dca_zone_overlay,123,-0.12533911950285126,0.8,29,5,49,19,-25.0,-160.0,130.0,125.0,1.6,0.2,100_75_50_25_0,26,4.9,2.2,2.217350316936337,0.5133569607808768,1.8477363553342783,5.0,0.25828355409741954,2.756578671597423,4.0,0.5108502033880398,-0.1511299715894956,330202.71996664006,1.9996313415625246,0.2961411630341422,1.689854031650536,inf,0.12476207574409093,2.373647290396002,1.0,0.43666528625793855,-0.12533911950285126,0.5620044057607898,386757.9072817501
dca_zone_overlay,124,-0.09901821682769762,0.8,26,5,52,21,-15.0,-155.0,140.0,235.0,0.1,0.4,100_75_50_25_0,28,4.800000000000001,1.4,2.2270735623719546,0.5190851999215436,1.844143405147752,5.0,0.2575453851276365,2.7779459773633133,4.0,0.5165463816791107,-0.14543379329842465,330990.8248278326,2.100031579335182,0.31309751718330237,1.7610648626543677,inf,0.1212200567254752,2.582885420457841,1.0,0.4629861889330922,-0.09901821682769762,0.5620044057607898,392138.7978274001
dca_zone_overlay,125,-0.09534671486348523,0.8,28,5,51,22,-20.0,-155.0,145.0,245.0,0.1,0.4,100_75_50_25_0,28,4.7,1.3,2.2309583381399016,0.5224693654046839,1.850608133101139,5.0,0.2575453851276365,2.782700435882549,4.0,0.5199108823852788,-0.14206929259225654,331676.9326238375,2.1105417288308868,0.31545584253073655,1.7733592060392915,inf,0.1212147911224074,2.602453377262986,1.0,0.4666576908973046,-0.09534671486348523,0.5620044057607898,393070.16553806013
dca_zone_overlay,126,-0.10703792073014684,0.8,28,5,47,22,-15.0,-170.0,145.0,250.0,0.2,0.4,100_75_50_25_0,27,4.800000000000001,1.9000000000000001,2.2370818173918074,0.5231128115914776,1.8585862539934255,5.0,0.2542806901696111,2.7945354271772627,4.0,0.5205516360134679,-0.14142853896406754,331511.40390486503,2.048755052954439,0.30794034306226203,1.7373355985540953,inf,0.12476433270414256,2.468176091579717,1.0,0.45496648503064296,-0.10703792073014684,0.5620044057607898,390796.98221736006
dca_zone_overlay,127,-0.12094402157991335,0.8,26,5,51,25,-20.0,-165.0,145.0,245.0,0.1,0.4,100_50_25_10_0,30,4.7,1.8,2.1915245014042637,0.498505605623201,1.8466193088764482,5.0,0.25555395164218553,2.7035505653767022,4.0,0.4960827529522876,-0.16589742202524776,327360.2150362626,2.0604356513195348,0.2989786548715174,1.7573245521498728,inf,0.11969492148915895,2.497839099201854,1.0,0.44106038418087645,-0.12094402157991335,0.5620044057607898,387378.50528484
dca_zone_overlay,128,-0.1012670391357744,0.8,27,5,50,21,-20.0,-155.0,145.0,250.0,0.0,0.1,100_75_50_25_0,27,4.800000000000001,1.5,2.2356652479789854,0.5228301306548402,1.8572793167149713,5.0,0.2499234940597267,2.7916953183228785,4.0,0.5202721450937395,-0.14170802988379577,331485.0789556375,2.0941009445155667,0.31165219506175945,1.7567694695658567,inf,0.12122042548819989,2.5709544724547846,1.0,0.4607373666250154,-0.1012670391357744,0.5620044057607898,392385.67834933003
dca_zone_overlay,129,-0.09914332372396673,0.8,26,5,52,23,-15.0,-155.0,150.0,245.0,0.1,0.30000000000000004,100_75_50_25_0,28,5.0,0.7,2.279858981439921,0.5195915222039794,1.8577316210675416,5.0,0.2562203106567088,2.9044350082126003,4.0,0.5170494805170702,-0.14493069446046514,331053.5911821525,2.0977710268556478,0.3130171273447051,1.765128940129805,inf,0.12152316861910151,2.5757814818490816,1.0,0.4628610820368231,-0.09914332372396673,0.5620044057607898,392217.42364890006
dca_zone_overlay,130,-0.09827572845069343,0.8,26,5,52,23,-15.0,-160.0,150.0,245.0,0.1,0.5,100_75_50_25_0,28,5.0,1.0,2.2692519438788996,0.5165360321949372,1.846763647338714,5.0,0.2586539451555636,2.884317777496511,4.0,0.5140109683825442,-0.14796920659499113,330581.4689480726,2.098537461841047,0.31357457716591197,1.7671013217147264,inf,0.12170741906952964,2.576462302489312,1.0,0.46372867731009637,-0.09827572845069343,0.5620044057607898,392412.82301788003
dca_zone_overlay,131,-0.09614626159968864,0.8,26,5,52,23,-15.0,-160.0,150.0,245.0,0.1,0.5,100_75_50_25_0,28,5.0,1.2000000000000002,2.2206889906244287,0.5177045975470311,1.8418899517689593,5.0,0.2586539451555636,2.763863285468326,4.0,0.515172816601013,-0.14680735837652237,330781.64470894006,2.1082981815482977,0.31494241059456907,1.7713122897243723,inf,0.12122174057554835,2.598068705326742,1.0,0.46585814416110116,-0.09614626159968864,0.5620044057607898,392731.05893689004
dca_zone_overlay,132,-0.09614626159968864,0.8,26,5,52,23,-15.0,-160.0,150.0,245.0,0.1,0.5,100_75_50_25_0,28,5.0,1.2000000000000002,2.2206889906244287,0.5177045975470311,1.8418899517689593,5.0,0.2586539451555636,2.763863285468326,4.0,0.515172816601013,-0.14680735837652237,330781.64470894006,2.1082981815482977,0.31494241059456907,1.7713122897243723,inf,0.12122174057554835,2.598068705326742,1.0,0.46585814416110116,-0.09614626159968864,0.5620044057607898,392731.05893689004
dca_zone_overlay,133,-0.09614626159968864,0.8,27,5,52,23,-15.0,-160.0,150.0,245.0,0.1,0.5,100_75_50_25_0,28,5.0,1.2000000000000002,2.2339117267537754,0.5235995823516437,1.8529018465760871,5.0,0.2586539451555636,2.788377848055452,4.0,0.5210341157260622,-0.1409460592514732,331846.99662413256,2.1082981815482977,0.31494241059456907,1.7713122897243723,inf,0.12122174057554835,2.598068705326742,1.0,0.46585814416110116,-0.09614626159968864,0.5620044057607898,392731.05893689004
dca_zone_overlay,134,-0.10684965104103594,0.8,26,5,51,23,-15.0,-160.0,150.0,245.0,0.1,0.5,100_75_50_25_0,28,5.0,1.1,2.272839574950557,0.5173102224981866,1.8523080393648939,5.0,0.2586539451555636,2.890628172363355,4.0,0.5147807309859724,-0.14719944399156298,330714.76241952507,2.079066536022009,0.3080615047311741,1.7440363419879696,inf,0.1212203746585222,2.5413343722042057,1.0,0.45515475471975386,-0.10684965104103594,0.5620044057607898,391095.3580653501
dca_zone_overlay,135,-0.10592307202666884,0.8,27,5,48,24,-15.0,-170.0,150.0,240.0,0.1,0.30000000000000004,100_75_50_25_0,28,4.9,1.3,2.22801093121241,0.5186075442388567,1.8478373512053183,5.0,0.2563488426264655,2.7792617631328187,4.0,0.51607131928467,-0.14590885569286538,330868.55297331506,2.081419541432425,0.30865774327430895,1.7450053479789136,inf,0.12121700704634875,2.546323744458482,1.0,0.45608133373412096,-0.10592307202666884,0.5620044057607898,391401.6007568001
dca_zone_overlay,136,-0.09754245709742815,0.8,28,5,52,24,-10.0,-165.0,150.0,245.0,0.1,0.7000000000000001,100_75_50_25_0,29,4.9,1.1,2.235597035833,0.5233385898377724,1.851367633897498,5.0,0.2577634897904779,2.7933616480117003,4.0,0.5207753107389461,-0.14120486423858924,331751.65300255,2.104535960692984,0.3140456476033391,1.7678217320823206,inf,0.1212171296715071,2.590769542674278,1.0,0.46446194866336166,-0.09754245709742815,0.5620044057607898,392541.23494899005
dca_zone_overlay,137,-0.0896068441660629,0.8,26,5,52,25,-15.0,-160.0,150.0,235.0,0.1,0.6000000000000001,100_75_50_25_0,30,5.0,1.2000000000000002,2.2377804155341865,0.5222858561008046,1.8572204710682634,5.0,0.2607246518518942,2.7974136163975056,4.0,0.5197274459253745,-0.14225272905216085,331543.3871774425,2.126776887199765,0.3191393911521241,1.7921530311811489,inf,0.12122055265587406,2.632716846771935,1.0,0.4723975615947269,-0.0896068441660629,0.5620044057607898,394184.8027250501
dca_zone_overlay,138,-0.09810065574905469,0.8,25,5,53,25,-10.0,-160.0,150.0,235.0,0.2,0.7000000000000001,100_75_50_25_0,30,5.0,1.2000000000000002,2.2428642967648478,0.5233359067576515,1.856860522833021,5.0,0.2565391178104147,2.809471932385811,4.0,0.5207728153179331,-0.1412073596596023,331637.06142258504,2.1033977187845982,0.3136870540005219,1.7692177588375797,inf,0.12122143893726889,2.5877192743344053,1.0,0.4639037500117351,-0.09810065574905469,0.5620044057607898,393006.3642761701
dca_zone_overlay,139,-0.11934035294391365,0.75,25,5,53,25,-10.0,-165.0,150.0,240.0,0.0,0.7000000000000001,100_75_50_25_0,29,5.0,1.2000000000000002,2.1850281967312637,0.4948946579583045,1.8334934496611137,5.0,0.24835523203485876,2.6949350695324576,4.0,0.49249237375206034,-0.16948780122547502,326477.3572360626,2.083680451680725,0.30001337697132824,1.7611205284438736,inf,0.11748601219240629,2.5536093307856746,1.0,0.44266405281687615,-0.11934035294391365,0.5620044057607898,388454.89805445005
dca_zone_overlay,140,-0.10658125373731431,0.8,29,5,49,25,-10.0,-160.0,145.0,235.0,0.2,0.7000000000000001,100_60_40_20_0,30,5.0,0.9,2.2223208800125382,0.5150680256579574,1.8570362188179717,5.0,0.2535864046901828,2.7642364943279594,4.0,0.5125526182482063,-0.149427556729329,330198.14290879254,2.0982721239568374,0.30823422512935084,1.7722643802260545,inf,0.11953505984012858,2.578609368176975,1.0,0.4554231520234755,-0.10658125373731431,0.5620044057607898,391028.03430025006
dca_zone_overlay,141,-0.08743186860581598,0.8,27,5,51,27,-15.0,-160.0,145.0,235.0,0.2,0.5,100_75_50_25_0,29,4.800000000000001,1.4,2.231583653725329,0.5214133332698215,1.8517235714048361,5.0,0.26085545404362864,2.7846362416780224,4.0,0.5188597218718362,-0.1431204531056992,331484.72911918507,2.1329714537401836,0.32053411035493085,1.7992845269001951,inf,0.12121755598886252,2.644287848736874,1.0,0.47457253715497383,-0.08743186860581598,0.5620044057607898,394372.27051311004
dca_zone_overlay,142,-0.09222112521079406,0.8,27,5,51,27,-15.0,-170.0,145.0,240.0,0.2,0.6000000000000001,100_75_50_25_0,29,4.9,1.1,2.239826401594327,0.5250007509696382,1.8601628802864547,5.0,0.2607246518518942,2.7993928152777587,4.0,0.5224271074408096,-0.1395530675367258,332053.50677784253,2.1201419893313784,0.317462189228632,1.788465070802676,inf,0.121214819561686,2.619004758465825,1.0,0.46978328054999574,-0.09222112521079406,0.5620044057607898,393551.9162527801
dca_zone_overlay,143,-0.09071518708423532,0.8,27,5,51,28,-15.0,-175.0,150.0,235.0,0.2,0.6000000000000001,100_75_50_25_0,29,4.7,1.2000000000000002,2.247388553870076,0.5265376889927851,1.8686520654737884,5.0,0.2579423463435664,2.813964228601728,4.0,0.5239553230751322,-0.13802485190240327,332275.01284106757,2.12739004627851,0.31842843293733636,1.7912958339318148,inf,0.12083636111154894,2.6352037582742347,1.0,0.4712892186765545,-0.09071518708423532,0.5620044057607898,393658.36597799003
dca_zone_overlay,144,-0.09140591813299115,0.8,27,5,52,29,-15.0,-170.0,150.0,230.0,0.30000000000000004,0.6000000000000001,100_75_50_25_0,29,4.9,1.2000000000000002,2.2542098798513743,0.528543864020586,1.8763441781555847,5.0,0.2579423463435664,2.826631233760559,4.0,0.5259500431744943,-0.13603013180304102,332659.2050527625,2.122607313882706,0.3179852792882547,1.789193525629831,inf,0.1211635797147611,2.6244295524846994,1.0,0.47059848762779866,-0.09140591813299115,0.5620044057607898,393386.30537103006
dca_zone_overlay,145,-0.08921900595570031,0.8,27,5,51,27,-15.0,-170.0,150.0,235.0,0.30000000000000004,0.6000000000000001,100_75_50_25_0,30,4.9,1.2000000000000002,2.2321724325178036,0.5219372392660553,1.8534329750119323,5.0,0.2607246518518942,2.785074927079601,4.0,0.5193808507871562,-0.14259932419037913,331543.33756822004,2.128005219704662,0.31938813813579103,1.7944829105738447,inf,0.12122405978612583,2.6346926402174926,1.0,0.4727853998050895,-0.08921900595570031,0.5620044057607898,394140.23942617007
dca_zone_overlay,146,-0.08998629437076833,0.8,27,5,51,27,-10.0,-170.0,145.0,235.0,0.30000000000000004,0.6000000000000001,100_75_50_25_0,29,4.7,1.2000000000000002,2.2286422052000416,0.520659934561573,1.8511554860664239,5.0,0.2607246518518942,2.778059559944421,4.0,0.5181108889774829,-0.14386928600005244,331297.30057669507,2.1259201353940846,0.31889600595098266,1.7921270907686495,inf,0.12121630470686617,2.6308012500641684,1.0,0.4720181113900215,-0.08998629437076833,0.5620044057607898,394040.25198261
dca_zone_overlay,147,-0.09299961077626229,0.8,28,5,51,28,-10.0,-170.0,145.0,225.0,0.30000000000000004,0.6000000000000001,100_75_50_25_0,29,4.7,1.2000000000000002,2.2335172277193687,0.5228263930459299,1.850458313059483,5.0,0.2579423463435664,2.7888865950115944,4.0,0.5202658164437597,-0.14171435853377562,331667.48329430254,2.1176418219681716,0.3169625851450062,1.7842231851800987,inf,0.12121916074273498,2.6147894705994545,1.0,0.4690047949845275,-0.09299961077626229,0.5620044057607898,393174.9757649501
dca_zone_overlay,148,-0.14434745907957192,0.7,28,5,48,27,-15.0,-175.0,145.0,225.0,0.30000000000000004,0.6000000000000001,100_75_50_25_0,29,4.7,1.2000000000000002,2.0942834828458756,0.4586073517400599,1.7793508420746766,5.0,0.2466337659356551,2.5155421781993823,4.0,0.4564053240466269,-0.20557485093090844,320134.80612241005,2.0520143138809774,0.2838407738168538,1.7424274402274451,inf,0.11372773730615304,2.4957919724786177,1.0,0.4176569466812179,-0.14434745907957192,0.5620044057607898,382936.33092261
dca_zone_overlay,149,-0.09807380824815937,0.8,27,5,49,29,-10.0,-180.0,145.0,230.0,0.30000000000000004,0.6000000000000001,100_75_50_25_0,29,4.7,1.4,2.2400351782377355,0.5223848813553114,1.861226596436855,5.0,0.2583520164733698,2.8014739824432024,4.0,0.5198263702161721,-0.14215380476136336,331552.81201281754,2.1071391950834166,0.31370430205075195,1.7719322616690887,inf,0.12083956311774124,2.5960396906192966,1.0,0.46393059751263044,-0.09807380824815937,0.5620044057607898,392525.00772273005
dca_zone_overlay,150,-0.10087171395723238,0.8,28,5,46,27,-15.0,-170.0,145.0,230.0,0.2,0.8,100_75_50_25_0,30,4.9,1.1,2.223682617585936,0.5180126692539322,1.8434360811609465,5.0,0.25816777906739863,2.770536929916292,4.0,0.5154791709224413,-0.1465010040550941,330771.87425031257,2.0962205751463125,0.31190631703023985,1.764596422488093,inf,0.1212184602928994,2.573092549406935,1.0,0.4611326918035574,-0.10087171395723238,0.5620044057607898,392351.24077464006
dca_zone_overlay,151,-0.09807380824815937,0.8,27,5,49,29,-10.0,-180.0,145.0,230.0,0.30000000000000004,0.6000000000000001,100_75_50_25_0,29,4.800000000000001,1.3,2.2384415357182883,0.521898098439851,1.8584164157335847,5.0,0.2583520164733698,2.7989080905676715,4.0,0.5193423494096547,-0.14263782556788057,331468.0029903051,2.1071391950834166,0.31370430205075195,1.7719322616690887,inf,0.12083956311774124,2.5960396906192966,1.0,0.46393059751263044,-0.09807380824815937,0.5620044057607898,392525.00772273005
dca_zone_overlay,152,-0.09115272358659698,0.8,29,5,51,30,-10.0,-170.0,150.0,235.0,0.2,0.5,100_75_50_25_0,29,4.800000000000001,1.4,2.2500062822424542,0.527108298337299,1.8704744448428827,5.0,0.2580619382334691,2.8193979746030204,4.0,0.5245228350510731,-0.1374573399264623,332424.9472832725,2.123265465613677,0.3181477286646359,1.7896872658490632,inf,0.12116473521151494,2.6257452559051244,1.0,0.4708516821741928,-0.09115272358659698,0.5620044057607898,393420.57216996
dca_zone_overlay,153,-0.09483126294167699,0.8,30,5,51,31,-5.0,-170.0,150.0,220.0,0.2,0.5,100_75_50_25_0,30,4.800000000000001,1.4,2.2390368006092665,0.5231396771390717,1.8575058254093983,5.0,0.2580619382334691,2.7998083388401738,4.0,0.5205767333172646,-0.1414034416602707,331832.54750621004,2.113106096164425,0.3157867997606285,1.7795402256630906,inf,0.12116510263783264,2.6062520716425084,1.0,0.4671731428191128,-0.09483126294167699,0.5620044057607898,392785.05211106007
dca_zone_overlay,154,-0.09495679393945178,0.8,29,5,51,31,-5.0,-170.0,150.0,225.0,0.30000000000000004,0.5,100_75_50_25_0,30,4.800000000000001,1.4,2.2390368006092665,0.5231396771390717,1.8575058254093983,5.0,0.2580619382334691,2.7998083388401738,4.0,0.5205767333172646,-0.1414034416602707,331832.54750621004,2.1127476022206833,0.31570620286893436,1.7790056753143833,inf,0.12116319212706272,2.6056279743592112,1.0,0.467047611821338,-0.09495679393945178,0.5620044057607898,392765.18042933
dca_zone_overlay,155,-0.09483126294167699,0.8,30,5,51,31,-5.0,-175.0,150.0,220.0,0.4,0.5,100_75_50_25_0,30,4.800000000000001,1.4,2.2390368006092665,0.5231396771390717,1.8575058254093983,5.0,0.2580619382334691,2.7998083388401738,4.0,0.5205767333172646,-0.1414034416602707,331832.54750621004,2.113106096164425,0.3157867997606285,1.7795402256630906,inf,0.12116510263783264,2.6062520716425084,1.0,0.4671731428191128,-0.09483126294167699,0.5620044057607898,392785.05211106007
dca_zone_overlay,156,-0.11637832340485987,0.8,30,3,50,31,-5.0,-170.0,150.0,220.0,0.4,0.6000000000000001,100_75_50_25_0,30,4.800000000000001,1.4,2.368674646998948,0.5242176502453963,1.8897860767488845,5.0,0.25912126998798857,3.1109915384975,4.0,0.521646075362898,-0.14033409961463744,331858.8226096925,2.130857363547234,0.3019236845867488,1.7589486218812083,inf,0.11305164537679413,2.670670414220473,1.0,0.44562608235592993,-0.11637832340485987,0.5620044057607898,389882.2046215301
dca_zone_overlay,157,-0.09451107153125471,0.8,29,5,50,30,-5.0,-185.0,140.0,225.0,0.30000000000000004,0.5,100_75_50_25_0,30,4.7,1.5,2.23847855298653,0.5230243653028384,1.8556158897322996,5.0,0.25847051310511227,2.799207814407325,4.0,0.5204618820094085,-0.14151829296812685,331811.4913106651,2.116522697179272,0.3159923690569604,1.778378184980333,inf,0.12083623301496726,2.6150465069348883,1.0,0.4674933342295351,-0.09451107153125471,0.5620044057607898,392996.6306234601
dca_zone_overlay,158,-0.11202206307945306,0.8,29,5,51,30,-5.0,-185.0,140.0,215.0,0.30000000000000004,0.5,100_50_25_10_0,30,4.6,1.5,2.2038465183228113,0.5024894974435673,1.8583663165768718,5.0,0.24924250067637332,2.7269678003700752,4.0,0.5000456869729064,-0.161934488004629,327995.47038396006,2.1140014110805883,0.3047311573944236,1.7856868433404431,inf,0.1164869601906684,2.6160108985214565,1.0,0.44998234268133674,-0.11202206307945306,0.5620044057607898,388996.35149157
dca_zone_overlay,159,-0.09313380062013277,0.8,30,5,50,33,-5.0,-175.0,145.0,220.0,0.2,0.8,100_75_50_25_0,30,4.7,1.3,2.2367135221109584,0.5217725639028405,1.8561251782324986,5.0,0.25672551816984335,2.7955412361290337,4.0,0.5192175564165554,-0.14276261856097994,331533.2827415451,2.1179825429061583,0.31687645932224906,1.7855106963905958,inf,0.12116557450900867,2.6152350666128297,1.0,0.46887060514065704,-0.09313380062013277,0.5620044057607898,393134.34870062006
dca_zone_overlay,160,-0.09142425220723016,0.8,30,5,50,33,-5.0,-175.0,145.0,215.0,0.30000000000000004,0.7000000000000001,100_75_50_25_0,30,4.800000000000001,1.4,2.2388016111452886,0.5225159698878992,1.8583070978067484,5.0,0.25672551816984335,2.7993867339522094,4.0,0.5199567641356673,-0.1420234108418681,331666.17143860506,2.122908293374611,0.31797351585543554,1.7912541963823734,inf,0.12115955159461389,2.6244197149172264,1.0,0.47058015355355964,-0.09142425220723016,0.5620044057607898,393496.51174256
dca_zone_overlay,161,-0.09135900270597253,0.8,30,5,50,34,-5.0,-175.0,145.0,215.0,0.30000000000000004,0.7000000000000001,100_75_50_25_0,30,4.7,1.4,2.2437059513673394,0.5239972693853268,1.8624311093323134,5.0,0.2561998406096757,2.8089922173872877,4.0,0.5214296163326522,-0.1405505586448832,331895.28611958754,2.1229648670511008,0.31801538078061875,1.790879936523192,inf,0.12116421388849652,2.6246642517177388,1.0,0.4706454030548173,-0.09135900270597253,0.5620044057607898,393533.76971590007
dca_zone_overlay,162,-0.0935608068006124,0.8,30,5,50,33,-5.0,-175.0,140.0,215.0,0.30000000000000004,0.8,100_75_50_25_0,30,4.7,1.6,2.238817971339965,0.5225213299149192,1.858326238765966,5.0,0.25672551816984335,2.799416444093727,4.0,0.5199620940234893,-0.14201808095404617,331666.52712205006,2.1076009059632073,0.3166023830315807,1.7822766902679228,inf,0.1222055036632349,2.590737516241909,1.0,0.4684435989601774,-0.0935608068006124,0.5620044057607898,392981.71341738006
dca_zone_overlay,163,-0.10123560637399098,0.8,30,5,48,34,-5.0,-175.0,140.0,210.0,0.4,0.8,100_75_50_25_0,30,4.6,1.6,2.2481458780769423,0.525527388529544,1.8678469427083,5.0,0.2556199785104708,2.8169156180655,4.0,0.5229512923634212,-0.13902888261411422,332162.98534335004,2.086520907948094,0.31167240130806206,1.7612360122181931,inf,0.12220954398524941,2.5503114662278805,1.0,0.4607687993867988,-0.10123560637399098,0.5620044057607898,391936.50190901005
dca_zone_overlay,164,-0.09424819226327719,0.8,31,5,50,33,-5.0,-185.0,145.0,215.0,0.2,0.8,100_75_50_25_0,30,4.7,1.6,2.238817971339965,0.5225213299149192,1.858326238765966,5.0,0.25672551816984335,2.799416444093727,4.0,0.5199620940234893,-0.14201808095404617,331666.52712205006,2.105670204129463,0.3161611332852099,1.7803707129236832,inf,0.1222106442296661,2.5870179744004913,1.0,0.4677562134975126,-0.09424819226327719,0.5620044057607898,392884.41876369005
dca_zone_overlay,165,-0.09847614625338719,0.8,31,5,50,34,-5.0,-190.0,140.0,205.0,0.2,0.7000000000000001,100_75_50_25_0,29,4.7,1.6,2.2455089551766743,0.5246736291458325,1.8650962356459957,5.0,0.2561998406096757,2.811993970110398,4.0,0.5221022345420293,-0.13987794043550605,332029.3453363526,2.0938689648306084,0.3134458124797266,1.7671301997948867,inf,0.12220611253317337,2.564894717476921,1.0,0.4635282595074026,-0.09847614625338719,0.5620044057607898,391912.91789911006
