family,number,value,param_hierarchy,param_trend_indicator,param_atr_stop,param_atr_trail,param_st_len,param_st_mult,param_momentum_indicator,param_mom_rsi_len,param_mom_rsi_threshold,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity,param_macd_fast,param_macd_slow,param_macd_signal,param_kama_len,param_kama_fast,param_kama_slow,param_aroon_len,param_aroon_threshold,param_volume_indicator,param_mfi_len,param_mfi_threshold,param_cmf_len,param_cmf_threshold,param_obv_ema_len,param_cci_len,param_cci_threshold
hierarchy_combo,264,3.937404716659966,trend_momentum,kama,3.3000000000000003,2.9000000000000004,,,cci,,,3.937404716659966,0.6249387598181813,2.1505129584276546,16.503904000954634,0.12841640029741708,6.859642982384976,31.0,0.6218084547594472,-0.040171720218088125,344059.2299444902,,,,10.0,4.0,34.0,,,,,,,,,33.0,40.0
hierarchy_combo,265,3.6818960114026695,trend_momentum,kama,3.4000000000000004,2.5,,,cci,,,3.6818960114026695,0.6116600380045569,2.073190431904102,6.6797385590319855,0.1318688235775507,6.57417742843266,30.0,0.6086004137135304,-0.053379761264005066,341463.4815739327,,,,11.0,4.0,31.0,,,,,,,,,32.0,20.0
hierarchy_combo,266,1.5709282985734794,trend_momentum,kama,3.5,2.7,,,rsi,21.0,65.0,1.5709282985734794,0.20699123796961272,1.0719001874038911,8.270889040849658,0.110364785743306,2.288110698958064,35.0,0.20605577686576204,-0.4559243981117733,271203.17337503773,,,,36.0,4.0,32.0,,,,,,,,,,
hierarchy_combo,267,2.995828030254343,trend_momentum,supertrend,3.6,2.6,11.0,3.8000000000000003,cci,,,2.995828030254343,0.47717134654613996,1.792810095604251,14.740922326697977,0.19613174755762464,4.853094318224605,28.0,0.4748624041565578,-0.18711777082097758,322219.7414775226,,,,,,,,,,,,,,,30.0,30.0
hierarchy_combo,268,3.8485697881393484,trend_momentum,kama,3.4000000000000004,2.8000000000000003,,,cci,,,3.8485697881393484,0.623594617468169,2.1038279896489787,8.231451656909178,0.13748008026289726,6.942106613493912,31.0,0.6204672768618633,-0.0415128981156721,343482.3739525452,,,,13.0,4.0,30.0,,,,,,,,,34.0,15.0
hierarchy_combo,269,4.000667914648159,trend_momentum,kama,3.7,2.7,,,cci,,,4.000667914648159,0.627473286712003,2.0659858900542183,15.035481936340013,0.12830223335249336,7.183169963497551,29.0,0.6243236510144774,-0.03765652396305791,346021.84532418766,,,,12.0,4.0,35.0,,,,,,,,,35.0,35.0
hierarchy_combo,270,3.4329064042746156,trend_momentum,kama,3.2,2.6,,,cci,,,3.4329064042746156,0.5839758469095491,1.990416210395229,7.158746985578249,0.12867918987016902,6.076831488212107,29.0,0.581081644077142,-0.08089853090039328,338307.87191128527,,,,10.0,4.0,33.0,,,,,,,,,33.0,25.0
hierarchy_combo,271,4.225921625422762,trend_momentum,kama,3.5,2.5,,,cci,,,4.225921625422762,0.6616807493782382,2.170621641717039,18.453576481613872,0.12891846290953468,7.87333325702992,30.0,0.6583290786604289,-0.0036510963171064725,350730.6090276476,,,,11.0,4.0,31.0,,,,,,,,,33.0,30.0
hierarchy_combo,272,3.82824996523871,trend_momentum,kama,3.3000000000000003,2.8000000000000003,,,cci,,,3.82824996523871,0.6042399997116221,1.9669084646218487,8.931304779554011,0.14967413613598368,6.671102024776475,33.0,0.6012290319027108,-0.06075114307482454,341772.13891761017,,,,44.0,4.0,32.0,,,,,,,,,32.0,25.0
hierarchy_combo,273,4.2278786574430365,trend_momentum,kama,3.9000000000000004,2.9000000000000004,,,cci,,,4.2278786574430365,0.6706637277399782,2.2653967151097745,16.331858626074876,0.12819929436264577,7.72736753690694,24.0,0.6672569144242251,0.005276739446689771,350632.9524880702,,,,13.0,4.0,30.0,,,,,,,,,38.0,35.0
hierarchy_combo,274,3.9213680813672713,trend_momentum,kama,3.9000000000000004,3.0,,,cci,,,3.9213680813672713,0.6399375885462559,2.2055859664936586,7.948997066464148,0.12806247761609513,7.186592504520927,26.0,0.6367141701592403,-0.02526600481829505,346446.82642962516,,,,10.0,4.0,29.0,,,,,,,,,37.0,35.0
hierarchy_combo,275,1.6941831006510433,trend_momentum,kama,4.1,3.1,,,macd,,,1.6941831006510433,0.2618594543931186,1.1697554199406655,2.713431059760101,0.2181064895365622,2.7486636561171087,48.0,0.26065792868214416,-0.4013222462953912,279566.64450806024,17.0,15.0,10.0,11.0,4.0,29.0,,,,,,,,,,
hierarchy_combo,276,2.1064989059436936,trend_momentum,aroon,3.8000000000000003,2.6,,,cci,,,2.1064989059436936,0.32436275369355555,1.4369836638843703,5.812212686878162,0.19613174755762464,3.1587499768198706,26.0,0.3228598106663985,-0.33912036431113685,294740.9309948676,,,,,,,41.0,57.0,,,,,,,31.0,35.0
hierarchy_combo,277,4.094659207176273,trend_momentum,kama,3.7,2.9000000000000004,,,cci,,,4.094659207176273,0.6309992263037009,2.1676339472481,12.985104691132571,0.12806247761609513,7.2886646915445645,30.0,0.6278265698579382,-0.03415360511959714,345231.54697769514,,,,12.0,4.0,28.0,,,,,,,,,39.0,40.0
hierarchy_combo,278,3.8432633619100707,trend_momentum,kama,3.6,2.7,,,cci,,,3.8432633619100707,0.6000810145297975,2.0514799792808738,12.930983451174878,0.1287767744336148,6.680034739712985,29.0,0.5970928372453961,-0.06488733773213928,340956.9076854527,,,,14.0,4.0,30.0,,,,,,,,,34.0,30.0
