hierarchy,trend_indicator,momentum_indicator,volume_indicator,wf_score,wf_twr,wf_excess_vs_dca,holdout_twr,holdout_cagr,holdout_excess_vs_dca,holdout_profit_factor,params
trend_volume,kama,,cmf,1.510488930036358,0.1499595278537722,-0.5120206471237632,0.20988487505743936,0.1461388027031134,-0.35211953070335045,14.32152833052815,"{""atr_stop"": 3.7, ""atr_trail"": 2.7, ""cmf_len"": 32, ""cmf_threshold"": 0.06, ""hierarchy"": ""trend_volume"", ""kama_fast"": 4, ""kama_len"": 14, ""kama_slow"": 31, ""trend_indicator"": ""kama"", ""volume_indicator"": ""cmf""}"
trend_momentum_volume,kama,rsi,obv,3.480717902950431,0.599971695760339,-0.06200847921719632,0.2080895414460524,0.14492096954031908,-0.3539148643147374,2.749066724790652,"{""atr_stop"": 1.1, ""atr_trail"": 1.8, ""hierarchy"": ""trend_momentum_volume"", ""kama_fast"": 2, ""kama_len"": 25, ""kama_slow"": 21, ""mom_rsi_len"": 19, ""mom_rsi_threshold"": 45.0, ""momentum_indicator"": ""rsi"", ""obv_ema_len"": 27, ""trend_indicator"": ""kama"", ""volume_indicator"": ""obv""}"
trend_only,kama,,,3.057674416813905,0.6294013149372466,-0.03257886004028876,0.20675062997243954,0.14401240763726952,-0.35525377578835027,1.998414430411045,"{""atr_stop"": 4.0, ""atr_trail"": 2.5, ""hierarchy"": ""trend_only"", ""kama_fast"": 4, ""kama_len"": 13, ""kama_slow"": 32, ""trend_indicator"": ""kama""}"
trend_volume,aroon,,mfi,1.5159225426376726,0.20928591420255954,-0.4526942607749758,0.19837331703749395,0.13832119079039829,-0.36363108872329586,3.562118660656778,"{""aroon_len"": 13, ""aroon_threshold"": 62.0, ""atr_stop"": 3.5, ""atr_trail"": 1.6, ""hierarchy"": ""trend_volume"", ""mfi_len"": 28, ""mfi_threshold"": 54.0, ""trend_indicator"": ""aroon"", ""volume_indicator"": ""mfi""}"
trend_momentum_volume,kama,cci,obv,3.2756025681239613,0.5553166897042217,-0.10666348527331376,0.18877873779556964,0.13178910580179437,-0.37322566796522016,2.690760792779286,"{""atr_stop"": 1.2, ""atr_trail"": 2.1, ""cci_len"": 37, ""cci_threshold"": 15.0, ""hierarchy"": ""trend_momentum_volume"", ""kama_fast"": 2, ""kama_len"": 23, ""kama_slow"": 23, ""momentum_indicator"": ""cci"", ""obv_ema_len"": 21, ""trend_indicator"": ""kama"", ""volume_indicator"": ""obv""}"
trend_volume,kama,,cmf,1.8022279927693843,0.18217783607737922,-0.4798023389001561,0.18504822834561852,0.12924529792587514,-0.3769561774151713,10.277929983176037,"{""atr_stop"": 2.8, ""atr_trail"": 2.7, ""cmf_len"": 15, ""cmf_threshold"": 0.1099999999999999, ""hierarchy"": ""trend_volume"", ""kama_fast"": 4, ""kama_len"": 15, ""kama_slow"": 21, ""trend_indicator"": ""kama"", ""volume_indicator"": ""cmf""}"
trend_momentum_volume,kama,rsi,obv,3.430187319827697,0.5744761181823564,-0.08750405679517886,0.1821461971913747,0.12726485005559196,-0.3798582085694151,2.530954775041655,"{""atr_stop"": 1.6, ""atr_trail"": 2.4000000000000004, ""hierarchy"": ""trend_momentum_volume"", ""kama_fast"": 4, ""kama_len"": 22, ""kama_slow"": 60, ""mom_rsi_len"": 10, ""mom_rsi_threshold"": 54.0, ""momentum_indicator"": ""rsi"", ""obv_ema_len"": 30, ""trend_indicator"": ""kama"", ""volume_indicator"": ""obv""}"
trend_volume,kama,,cmf,1.2773685553103438,0.11638560024571276,-0.5455945747318226,0.17369792436659992,0.12149157059667814,-0.3883064813941899,12.434424076821559,"{""atr_stop"": 3.1, ""atr_trail"": 3.0, ""cmf_len"": 22, ""cmf_threshold"": 0.15, ""hierarchy"": ""trend_volume"", ""kama_fast"": 4, ""kama_len"": 11, ""kama_slow"": 28, ""trend_indicator"": ""kama"", ""volume_indicator"": ""cmf""}"
trend_momentum_volume,kama,cci,obv,3.749376278109395,0.6386808920290687,-0.023299282948466504,0.15676707701600812,0.10988588630859941,-0.4052373287447817,2.478628000313208,"{""atr_stop"": 1.2, ""atr_trail"": 2.3, ""cci_len"": 38, ""cci_threshold"": 45.0, ""hierarchy"": ""trend_momentum_volume"", ""kama_fast"": 4, ""kama_len"": 22, ""kama_slow"": 24, ""momentum_indicator"": ""cci"", ""obv_ema_len"": 29, ""trend_indicator"": ""kama"", ""volume_indicator"": ""obv""}"
trend_volume,kama,,mfi,2.718936153051166,0.37011988560217757,-0.2918602893753578,0.1547238898727754,0.10848207911319774,-0.4072805158880144,2.3260624803538836,"{""atr_stop"": 3.6, ""atr_trail"": 2.7, ""hierarchy"": ""trend_volume"", ""kama_fast"": 4, ""kama_len"": 13, ""kama_slow"": 31, ""mfi_len"": 23, ""mfi_threshold"": 60.0, ""trend_indicator"": ""kama"", ""volume_indicator"": ""mfi""}"
trend_volume,kama,,cmf,1.8679085368971542,0.23006897123307357,-0.4319112037444618,0.1546478447205566,0.10842981735709079,-0.4073565610402332,4.450311771391134,"{""atr_stop"": 2.1, ""atr_trail"": 3.8, ""cmf_len"": 12, ""cmf_threshold"": 0.1399999999999999, ""hierarchy"": ""trend_volume"", ""kama_fast"": 5, ""kama_len"": 24, ""kama_slow"": 23, ""trend_indicator"": ""kama"", ""volume_indicator"": ""cmf""}"
trend_volume,kama,,cmf,1.7214868244340538,0.1605880819117802,-0.5013920930657552,0.14382271032050298,0.10098026585664277,-0.4181816954402868,5.904707880949072,"{""atr_stop"": 2.6, ""atr_trail"": 2.8000000000000003, ""cmf_len"": 28, ""cmf_threshold"": 0.0799999999999999, ""hierarchy"": ""trend_volume"", ""kama_fast"": 4, ""kama_len"": 14, ""kama_slow"": 21, ""trend_indicator"": ""kama"", ""volume_indicator"": ""cmf""}"
trend_volume,kama,,cmf,2.3872826854292564,0.24623429150071247,-0.4157458834768229,0.1359685863278004,0.0955627388229705,-0.4260358194329894,4.69492095437243,"{""atr_stop"": 3.2, ""atr_trail"": 2.5, ""cmf_len"": 18, ""cmf_threshold"": 0.1999999999999999, ""hierarchy"": ""trend_volume"", ""kama_fast"": 4, ""kama_len"": 13, ""kama_slow"": 28, ""trend_indicator"": ""kama"", ""volume_indicator"": ""cmf""}"
trend_momentum_volume,kama,cci,cmf,3.3834187920891567,0.28856631828586254,-0.3734138566916728,0.13517414712795062,0.09501416809803409,-0.4268302586328392,3.728493334319375,"{""atr_stop"": 2.2, ""atr_trail"": 0.8, ""cci_len"": 22, ""cci_threshold"": 35.0, ""cmf_len"": 10, ""cmf_threshold"": 0.1999999999999999, ""hierarchy"": ""trend_momentum_volume"", ""kama_fast"": 2, ""kama_len"": 27, ""kama_slow"": 47, ""momentum_indicator"": ""cci"", ""trend_indicator"": ""kama"", ""volume_indicator"": ""cmf""}"
trend_momentum_volume,kama,rsi,obv,3.65427704857466,0.5630408445610843,-0.09893933041645109,0.13058651018730938,0.0918442077143744,-0.4314178955734804,1.962990468758331,"{""atr_stop"": 1.4, ""atr_trail"": 1.8, ""hierarchy"": ""trend_momentum_volume"", ""kama_fast"": 2, ""kama_len"": 26, ""kama_slow"": 24, ""mom_rsi_len"": 13, ""mom_rsi_threshold"": 58.0, ""momentum_indicator"": ""rsi"", ""obv_ema_len"": 27, ""trend_indicator"": ""kama"", ""volume_indicator"": ""obv""}"
trend_volume,kama,,cmf,1.9028760200667467,0.17362765864277563,-0.48835251633475973,0.12386700027965114,0.08719456292325711,-0.43813740548113866,8.697094252325607,"{""atr_stop"": 3.1, ""atr_trail"": 2.5, ""cmf_len"": 32, ""cmf_threshold"": 0.12, ""hierarchy"": ""trend_volume"", ""kama_fast"": 4, ""kama_len"": 11, ""kama_slow"": 41, ""trend_indicator"": ""kama"", ""volume_indicator"": ""cmf""}"
trend_volume,kama,,mfi,1.4118843834405086,0.23682825879871455,-0.4251519161788208,0.062464964980899707,0.04433269390566741,-0.4995394407798901,1.4251203770232992,"{""atr_stop"": 3.3000000000000003, ""atr_trail"": 3.0, ""hierarchy"": ""trend_volume"", ""kama_fast"": 4, ""kama_len"": 10, ""kama_slow"": 42, ""mfi_len"": 16, ""mfi_threshold"": 62.0, ""trend_indicator"": ""kama"", ""volume_indicator"": ""mfi""}"
trend_volume,supertrend,,mfi,1.712426686975097,0.15451554188082478,-0.5074646330967105,0.024923297690002677,0.017780311956524297,-0.5370811080707871,1.0439363830873842,"{""atr_stop"": 2.0, ""atr_trail"": 3.5, ""hierarchy"": ""trend_volume"", ""mfi_len"": 30, ""mfi_threshold"": 67.0, ""st_len"": 14, ""st_mult"": 4.9, ""trend_indicator"": ""supertrend"", ""volume_indicator"": ""mfi""}"
