family,number,value,param_entry_lookback,param_exit_lookback,param_regime_ma,param_atr_stop,param_atr_trail,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity
breakout,31,3.6442007960248244,26,21,208,2.1,2.3,3.6442007960248244,0.5207790866437696,2.167871782716877,5.998165915857531,0.12552723693722123,6.666843749947957,7.0,0.518247288071094,-0.14373288690644132,326484.943724285
breakout,32,2.6886340114387464,26,26,100,2.0,2.3,2.6886340114387464,0.40285583291877136,1.849815348567215,8.61694133395709,0.12478160850831388,4.48548192747634,11.0,0.40095789077127175,-0.2610222842062636,307679.1761529326
breakout,33,3.5477312464964945,25,20,172,2.2,2.6,3.5477312464964945,0.5103450166388235,2.128855826885657,5.689558794320465,0.15062933932484424,6.448112380006627,7.0,0.5078693463098409,-0.15411082866769443,324738.79728744255
breakout,34,2.5661902238536927,36,28,193,2.8,1.9,2.5661902238536927,0.3767664713155292,1.7549667205285195,5.401204507159976,0.13316506068019063,4.444163288212,9.0,0.37500526251472754,-0.2869749124628078,301617.26750714506
breakout,35,2.75206513834263,41,31,210,1.7,2.4000000000000004,2.75206513834263,0.4115751229796927,1.8545644489410849,5.712568864510493,0.1504780767801166,4.764721332741353,7.0,0.40964265051413806,-0.2523375244633973,308717.04557876504
breakout,36,2.2255511536687895,31,12,162,2.5,2.0,2.2255511536687895,0.3017697082575915,1.5279591745930365,2.573550814190225,0.1331778582778066,3.96533007356854,11.0,0.30036701770119273,-0.36161315727634263,290100.43298766256
breakout,37,2.7518450317657086,22,19,182,3.5,1.7000000000000002,2.7518450317657086,0.3389323060395451,1.649456671429593,10.427245250712085,0.1393895938439903,5.10523601416997,12.0,0.3373313876968516,-0.32464878728068375,294976.4266804651
breakout,38,2.8272111794056936,107,14,126,5.0,3.0,2.8272111794056936,0.34851959240053937,1.730722333020801,3.75,0.1231574882080253,4.917267152855883,6.0,0.34690067327865093,-0.31507950169888443,297829.3221065351
breakout,39,2.5264750394124227,34,10,232,2.1,2.3,2.5264750394124227,0.34498308353323764,1.6947415070404264,4.316534575388672,0.12464123959002182,4.374204846706995,9.0,0.34338319695636277,-0.3185969780211726,298248.0953251601
breakout,40,2.7673912467219766,26,24,208,3.2,1.4,2.7673912467219766,0.35412664587278636,1.757101047803391,8.464664616347681,0.13943057648357793,5.05172914992845,14.0,0.35245954508193034,-0.309520629895605,298433.8881823001
breakout,41,2.868662218551985,42,21,203,1.7,2.7,2.868662218551985,0.4181594724450068,1.887895816557915,5.760107495591185,0.1504780767801166,5.020958328338716,7.0,0.4161917732413364,-0.24578840173619898,309831.7831665325
breakout,42,3.2598054731493327,78,17,224,2.0,2.6,3.2598054731493327,0.4318283501750995,2.0085668808089485,3.75,0.130801453165016,5.832184783280379,4.0,0.42978875178572457,-0.2321914231918108,311234.94164378755
breakout,43,2.9622278117533862,54,26,192,2.4,2.1,2.9622278117533862,0.4004951070798037,1.9365954410978212,12.974523908721054,0.1130965138359602,5.2385307984152005,6.0,0.3986102524285447,-0.26336992254899066,305706.83474871755
breakout,44,2.8592861658662474,33,15,153,1.8,2.8,2.8592861658662474,0.41157698448370567,1.9065522449822603,5.681332013148751,0.15044979084321097,4.995450234852129,7.0,0.4096439536163922,-0.25233622136114314,308608.09171937255
breakout,45,2.15751368016936,28,59,116,2.2,2.4000000000000004,2.15751368016936,0.3469519790084551,1.6378812804473981,3.9326819642959805,0.14968409517755288,3.557770789298737,11.0,0.34534308885577775,-0.3166370861217576,298714.0982173101
breakout,46,3.2099992589252997,51,30,175,1.5,3.2,3.2099992589252997,0.4656471644778631,2.0772567662625643,3.75,0.16745289907069494,5.656593789876299,4.0,0.46341812637577046,-0.1985620486017649,317741.41817066254
breakout,47,2.4771827248690803,20,22,167,4.1,2.2,2.4771827248690803,0.34816923325764343,1.6558275864922645,12.849719573153038,0.1331778582778066,4.372673994277362,13.0,0.3465264334381385,-0.31545374153939687,297398.8666939751
breakout,48,3.1057988847997775,64,25,216,1.7,3.5,3.1057988847997775,0.4489000381233745,2.0074538398503963,3.75,0.16745289907069494,5.43480591606483,4.0,0.44676452269364314,-0.21521565228389222,314829.8172725051
breakout,49,3.2087629359435415,45,11,197,2.6,2.7,3.2087629359435415,0.4074004737564598,1.9601511416231574,3.75,0.12981898545339854,5.741028481867011,6.0,0.4054679469972484,-0.25651222798028694,308757.3493373676
breakout,50,2.0329966757321114,39,8,137,2.0,2.6,2.0329966757321114,0.27600194612856227,1.4101050082976168,2.1455125002268165,0.16027422342028697,3.7079508981580465,12.0,0.2747131846226912,-0.3872669903548442,285310.6415752926
breakout,51,3.3251409597874377,50,23,143,1.9,2.9000000000000004,3.3251409597874377,0.48051375856740597,2.126170005714986,3.75,0.13081040295526492,5.9149750629241735,4.0,0.47820699544792833,-0.18377317952960703,320233.9315470076
breakout,52,3.5477312464964945,24,21,185,2.3,2.7,3.5477312464964945,0.5103450166388235,2.128855826885657,5.689558794320465,0.15062933932484424,6.448112380006627,7.0,0.5078693463098409,-0.15411082866769443,324738.79728744255
breakout,53,3.3251409597874377,47,28,108,1.8,2.4000000000000004,3.3251409597874377,0.48051375856740597,2.126170005714986,3.75,0.13081040295526492,5.9149750629241735,4.0,0.47820699544792833,-0.18377317952960703,320233.9315470076
breakout,54,3.5289619497557885,59,18,131,1.9,3.0,3.5289619497557885,0.4707218214448762,2.143920984191845,3.75,0.130801453165016,6.425201288352755,4.0,0.4684693999468761,-0.19351077503065928,318499.80280412507
breakout,55,2.6933124655825513,35,36,204,1.6,2.2,2.6933124655825513,0.36575833266169466,1.782662706193991,3.9003198999057194,0.13317704845212108,4.758156847909014,9.0,0.3640539247310985,-0.2979262502464369,299827.7835567825
breakout,56,2.4895543385882677,29,16,158,2.1,2.8,2.4895543385882677,0.4233696549520604,1.883355749720995,5.5233746743199745,0.1506025410677564,4.118515502702628,9.0,0.4213748192568906,-0.2406053557206448,310834.3959371976
breakout,57,2.996499934820511,40,49,147,2.4,2.5,2.996499934820511,0.4454244836747683,1.9204438473196979,8.870915407686503,0.1504780767801166,5.196788622330456,7.0,0.44331029553172757,-0.2186698794458078,314172.9936969325
breakout,58,3.5289619497557885,55,19,179,2.2,3.0,3.5289619497557885,0.4707218214448762,2.143920984191845,3.75,0.130801453165016,6.425201288352755,4.0,0.4684693999468761,-0.19351077503065928,318499.80280412507
breakout,59,3.1813149435484447,64,22,118,1.6,2.0,3.1813149435484447,0.4060012983669285,1.9668812532709643,12.974523908721054,0.1130965138359602,5.770769527084991,6.0,0.4040855548660056,-0.25789462011152975,306640.7203560376
breakout,60,2.8813450934511433,72,31,168,2.8,3.2,2.8813450934511433,0.4103715693453126,1.8775149644868434,3.75,0.16745289907069494,4.951242527449091,4.0,0.4084454142717147,-0.25353476070582065,307626.5688552926
breakout,61,3.5477312464964945,23,21,172,2.2,2.6,3.5477312464964945,0.5103450166388235,2.128855826885657,5.689558794320465,0.15062933932484424,6.448112380006627,7.0,0.5078693463098409,-0.15411082866769443,324738.79728744255
breakout,62,3.5477312464964945,25,20,172,2.3,2.6,3.5477312464964945,0.5103450166388235,2.128855826885657,5.689558794320465,0.15062933932484424,6.448112380006627,7.0,0.5078693463098409,-0.15411082866769443,324738.79728744255
breakout,63,2.5849776527865074,32,14,186,2.0,2.4000000000000004,2.5849776527865074,0.3572604582942268,1.728417684723625,4.244171409773713,0.14968409517755288,4.467952878729641,9.0,0.3555987241011422,-0.3063814508763932,300613.0550226776
breakout,64,2.892804238981819,36,27,193,2.5,2.7,2.892804238981819,0.438590240654337,1.8902021552856756,8.771316151893771,0.1504780767801166,4.954006304565724,7.0,0.4365136322956367,-0.22546654268189864,313016.2235326351
breakout,65,2.822791443117955,20,24,162,1.9,2.5,2.822791443117955,0.40336718154357254,1.8466415785965977,14.143949524367113,0.14968409517755288,4.821684030845544,11.0,0.40146175179286453,-0.26051842318467083,307773.6580247076
breakout,66,3.068869059716953,28,19,196,2.1,2.8,3.068869059716953,0.4592439797067078,2.0016509045111737,9.061473751007316,0.15062169295893846,5.3369126980581125,7.0,0.4570556637344411,-0.20492451124309424,316713.4146859101
breakout,67,3.7658078403310427,47,16,214,2.6,2.3,3.7658078403310427,0.49693066898469235,2.258030419936311,3.75,0.10513614623715195,6.9549045740968545,4.0,0.4945333140266955,-0.16744686095083988,322985.47376251756
breakout,68,3.771598422751647,48,17,215,2.9000000000000004,2.3,3.771598422751647,0.4980640229625663,2.258328181727134,3.75,0.10515377425461458,6.968420900017412,4.0,0.4956604839085233,-0.16631969106901207,323182.9358191675
breakout,69,3.3142243076898317,45,16,229,3.0,2.2,3.3142243076898317,0.4248353707187547,2.0456193714548228,12.974523908721054,0.1130965138359602,6.059417082087534,6.0,0.4228136542902663,-0.23916652068726907,309901.1577849125
breakout,70,2.8446736042262017,50,12,215,2.8,2.0,2.8446736042262017,0.35272015373260496,1.7624950887936244,8.9622130100534,0.11309847792321148,5.214860743012524,8.0,0.3510458286401139,-0.31093434633742145,298471.96683491254
breakout,71,3.647814447519931,59,16,223,2.7,2.3,3.647814447519931,0.4799895305473009,2.186972612773363,3.75,0.10513614623715195,6.699249803276379,4.0,0.47768745681667774,-0.18429271816085763,320046.08157945506
breakout,72,2.7130615701447525,54,8,239,3.4000000000000004,2.1,2.7130615701447525,0.3320417642219471,1.6743590139361928,8.98408192153107,0.11309847792321148,4.926161751421865,9.0,0.33047897827922107,-0.3315011966983143,294680.83238485013
breakout,73,3.6536050299405347,60,17,221,2.6,2.3,3.6536050299405347,0.4811228845251749,2.187270374564186,3.75,0.10515377425461458,6.712766129196936,4.0,0.47881462669850555,-0.1831655482790298,320243.543636105
breakout,74,3.180771077185615,60,14,225,2.6,2.3,3.180771077185615,0.3995934068213162,1.9308680792928488,3.75,0.10437550231189818,5.687872632445936,6.0,0.39771148446803106,-0.2642686905095043,307395.4228636351
breakout,75,2.7130615701447525,67,17,206,2.9000000000000004,1.8,2.7130615701447525,0.3320417642219471,1.6743590139361928,8.98408192153107,0.11309847792321148,4.926161751421865,9.0,0.33047897827922107,-0.3315011966983143,294680.83238485013
breakout,76,3.3788038289745703,77,16,221,2.7,2.3,3.3788038289745703,0.4411308846686251,2.0513130966746496,3.75,0.10513614623715195,6.106686430576458,4.0,0.4390413280681803,-0.22293884690935506,312787.2727047076
breakout,77,2.7266802114150894,56,13,240,3.2,2.1,2.7266802114150894,0.33577901529521353,1.691437281630677,8.9622130100534,0.11309847792321148,4.9592059721920485,8.0,0.33419997143009617,-0.3277802035474392,295532.5746518501
breakout,78,3.3202748380201057,52,18,211,3.1,2.2,3.3202748380201057,0.42584675281329026,2.046486014125988,13.030503974431507,0.11311036157678334,6.071133436792223,6.0,0.4238199272897054,-0.23816024768782995,310078.5638964775
breakout,79,3.090769543132429,61,11,215,2.5,2.4000000000000004,3.090769543132429,0.3904593353190684,1.8890933344602099,3.75,0.12981898545339854,5.4853737110465355,6.0,0.3886220897872307,-0.2733580851903047,305817.95715430507
breakout,80,2.6698859196923843,42,18,235,2.4,1.9,2.6698859196923843,0.3836007143359605,1.7852084125625418,5.5008037629527085,0.13316506068019063,4.6869456059767325,9.0,0.3818019257508184,-0.28017824922671697,302774.03767144255
breakout,81,3.646955342566901,48,19,201,2.9000000000000004,2.5,3.646955342566901,0.4876629598822676,2.2149787913547927,3.75,0.130801453165016,6.680856059173231,4.0,0.48531525715689383,-0.17666491782064153,321439.1949871875
breakout,82,2.9818118673555585,38,15,220,2.9000000000000004,2.3,2.9818118673555585,0.4268920185067018,1.965222560205441,6.036348591325953,0.12538556366246423,5.268297120454569,7.0,0.42487788521897646,-0.2371022897585589,311283.10845984507
breakout,83,3.572937081598361,47,20,212,2.7,2.5,3.572937081598361,0.4881068958518684,2.1653910096598197,3.75,0.13081040295526492,6.5140734727850385,4.0,0.4857567936275226,-0.17622338135001275,321516.6536850451
breakout,84,3.002574774627083,57,41,229,3.0,2.4000000000000004,3.002574774627083,0.44621471221577014,1.9973136922857953,3.75,0.13081040295526492,5.182557542432659,4.0,0.4440977886574965,-0.21788238632003887,314344.9376510251
breakout,85,3.066428185878909,48,23,208,2.6,2.1,3.066428185878909,0.4172422334342923,2.0063983675099895,12.974523908721054,0.1130965138359602,5.460318672226668,6.0,0.415263856110672,-0.24671631886686335,308618.43564687506
breakout,86,2.4936507714563207,42,13,200,2.8,2.5,2.4936507714563207,0.3412398991930987,1.6695195536046614,4.025359975483724,0.14950965929375837,4.290204989414006,9.0,0.33965690893052963,-0.32232326604700573,297603.9860396801
breakout,87,3.7658078403310427,52,16,223,3.1,2.3,3.7658078403310427,0.49693066898469235,2.258030419936311,3.75,0.10513614623715195,6.9549045740968545,4.0,0.4945333140266955,-0.16744686095083988,322985.47376251756
breakout,88,3.1962309148787194,62,16,224,3.6,2.2,3.1962309148787194,0.4078942322813633,1.9745615642918752,12.974523908721054,0.1130965138359602,5.803762311267058,6.0,0.40596779708024855,-0.2560123778972868,306961.76560185006
breakout,89,3.6536050299405347,66,19,230,3.1,2.3,3.6536050299405347,0.4811228845251749,2.187270374564186,3.75,0.10515377425461458,6.712766129196936,4.0,0.47881462669850555,-0.1831655482790298,320243.543636105
breakout,90,2.4803937425996523,73,10,237,3.1,2.0,2.4803937425996523,0.3003773095431256,1.5440968233933263,7.382203405235365,0.11309847792321148,4.425248065637526,8.0,0.2989810083540161,-0.3629991666235193,288865.2838208551
breakout,91,3.6536050299405347,67,19,244,3.3,2.3,3.6536050299405347,0.4811228845251749,2.187270374564186,3.75,0.10515377425461458,6.712766129196936,4.0,0.47881462669850555,-0.1831655482790298,320243.543636105
breakout,92,3.5289619497557885,69,19,245,3.3,2.4000000000000004,3.5289619497557885,0.4707218214448762,2.143920984191845,3.75,0.130801453165016,6.425201288352755,4.0,0.4684693999468761,-0.19351077503065928,318499.80280412507
breakout,93,3.6536050299405347,67,17,228,3.1,2.3,3.6536050299405347,0.4811228845251749,2.187270374564186,3.75,0.10515377425461458,6.712766129196936,4.0,0.47881462669850555,-0.1831655482790298,320243.543636105
breakout,94,3.6536050299405347,67,17,227,3.7,2.3,3.6536050299405347,0.4811228845251749,2.187270374564186,3.75,0.10515377425461458,6.712766129196936,4.0,0.47881462669850555,-0.1831655482790298,320243.543636105
breakout,95,2.4803937425996523,76,14,230,3.9000000000000004,2.2,2.4803937425996523,0.3003773095431256,1.5440968233933263,7.382203405235365,0.11309847792321148,4.425248065637526,8.0,0.2989810083540161,-0.3629991666235193,288865.2838208551
breakout,96,3.6536050299405347,65,17,243,3.4000000000000004,2.3,3.6536050299405347,0.4811228845251749,2.187270374564186,3.75,0.10515377425461458,6.712766129196936,4.0,0.47881462669850555,-0.1831655482790298,320243.543636105
breakout,97,3.1962309148787194,66,17,244,3.5,2.1,3.1962309148787194,0.4078942322813633,1.9745615642918752,12.974523908721054,0.1130965138359602,5.803762311267058,6.0,0.40596779708024855,-0.2560123778972868,306961.76560185006
breakout,98,3.3788038289745703,81,15,248,3.6,2.3,3.3788038289745703,0.4411308846686251,2.0513130966746496,3.75,0.10513614623715195,6.106686430576458,4.0,0.4390413280681803,-0.22293884690935506,312787.2727047076
breakout,99,2.7266802114150894,70,13,243,3.8000000000000003,2.2,2.7266802114150894,0.33577901529521353,1.691437281630677,8.9622130100534,0.11309847792321148,4.9592059721920485,8.0,0.33419997143009617,-0.3277802035474392,295532.5746518501
breakout,100,1.9917722495089651,65,5,233,3.4000000000000004,2.3,1.9917722495089651,0.22544568538329424,1.4687596249832569,13.342418379548493,0.11310683426176482,2.787964382588378,11.0,0.2244487840869866,-0.43753139089054877,274055.1305238351
breakout,101,3.5289619497557885,62,17,226,3.2,2.4000000000000004,3.5289619497557885,0.4707218214448762,2.143920984191845,3.75,0.130801453165016,6.425201288352755,4.0,0.4684693999468761,-0.19351077503065928,318499.80280412507
breakout,102,2.2388781133371882,58,19,218,3.1,1.0,2.2388781133371882,0.24360048983452331,1.385657173127998,8.460939320865842,0.09283676595190715,3.3892103120524544,15.0,0.24249339633334827,-0.4194867786441871,279112.7572148126
breakout,103,3.254599649559734,72,15,227,3.3,2.5,3.254599649559734,0.4307484017081102,2.007832124355843,3.75,0.13077982253121745,5.82025429051792,4.0,0.42871451855320797,-0.2332656564243274,311046.2945357951
breakout,104,2.7266802114150894,53,12,222,3.0,2.0,2.7266802114150894,0.33577901529521353,1.691437281630677,8.9622130100534,0.11309847792321148,4.9592059721920485,8.0,0.33419997143009617,-0.3277802035474392,295532.5746518501
breakout,105,3.5289619497557885,67,18,236,2.9000000000000004,2.4000000000000004,3.5289619497557885,0.4707218214448762,2.143920984191845,3.75,0.130801453165016,6.425201288352755,4.0,0.4684693999468761,-0.19351077503065928,318499.80280412507
breakout,106,2.9376166875522434,74,16,232,3.4000000000000004,2.1,2.9376166875522434,0.37028530663764114,1.834284878601437,11.497898464498506,0.1130965138359602,5.23798690760757,6.0,0.3685600182765407,-0.29342015670099464,299915.6160201626
breakout,107,3.2022814452089934,59,20,217,3.1,2.2,3.2022814452089934,0.40890561437589884,1.975428206963041,13.030503974431507,0.11311036157678334,5.815478665971748,6.0,0.40697407007968767,-0.2550061048978477,307139.17171341507
breakout,108,2.6291238531007712,63,8,250,3.2,2.5,2.6291238531007712,0.3234612261794811,1.6320004608838563,8.755610996787032,0.1408349002286644,4.824304776689774,9.0,0.32193499954725757,-0.3400451754302778,293193.9421305726
breakout,109,3.5644152969169047,69,22,214,3.7,2.3,3.5644152969169047,0.4796810298080062,2.127077603785588,3.75,0.10516081217930462,6.513443419581118,4.0,0.4773810005277136,-0.18459917444982177,320001.0044642001
breakout,110,2.831054962955865,49,11,240,4.0,1.8,2.831054962955865,0.3489829026593385,1.74541682109914,8.98408192153107,0.11309847792321148,5.1818165222423405,9.0,0.3473248354892388,-0.31465533948829655,297620.2245679126
breakout,111,3.2004512652261585,93,21,219,2.9000000000000004,2.6,3.2004512652261585,0.43225927678974885,1.9634079412702095,3.75,0.13081040295526492,5.700411241434607,4.0,0.43021739601587927,-0.2317627789616561,311310.17092691007
breakout,112,3.6536050299405347,65,17,222,3.3,2.3,3.6536050299405347,0.4811228845251749,2.187270374564186,3.75,0.10515377425461458,6.712766129196936,4.0,0.47881462669850555,-0.1831655482790298,320243.543636105
breakout,113,3.6536050299405347,65,17,223,3.3,2.3,3.6536050299405347,0.4811228845251749,2.187270374564186,3.75,0.10515377425461458,6.712766129196936,4.0,0.47881462669850555,-0.1831655482790298,320243.543636105
breakout,114,3.647814447519931,64,15,222,3.5,2.3,3.647814447519931,0.4799895305473009,2.186972612773363,3.75,0.10513614623715195,6.699249803276379,4.0,0.47768745681667774,-0.18429271816085763,320046.08157945506
breakout,115,3.5289619497557885,61,17,228,3.3,2.4000000000000004,3.5289619497557885,0.4707218214448762,2.143920984191845,3.75,0.130801453165016,6.425201288352755,4.0,0.4684693999468761,-0.19351077503065928,318499.80280412507
breakout,116,3.180771077185615,56,14,233,3.6,2.3,3.180771077185615,0.3995934068213162,1.9308680792928488,3.75,0.10437550231189818,5.687872632445936,6.0,0.39771148446803106,-0.2642686905095043,307395.4228636351
breakout,117,3.2022814452089934,67,18,224,3.4000000000000004,2.2,3.2022814452089934,0.40890561437589884,1.975428206963041,13.030503974431507,0.11311036157678334,5.815478665971748,6.0,0.40697407007968767,-0.2550061048978477,307139.17171341507
breakout,118,3.1962309148787194,70,16,237,3.2,2.1,3.1962309148787194,0.4078942322813633,1.9745615642918752,12.974523908721054,0.1130965138359602,5.803762311267058,6.0,0.40596779708024855,-0.2560123778972868,306961.76560185006
breakout,119,2.7266802114150894,65,12,230,3.1,2.2,2.7266802114150894,0.33577901529521353,1.691437281630677,8.9622130100534,0.11309847792321148,4.9592059721920485,8.0,0.33419997143009617,-0.3277802035474392,295532.5746518501
breakout,120,3.1962309148787194,60,17,246,3.3,1.9,3.1962309148787194,0.4078942322813633,1.9745615642918752,12.974523908721054,0.1130965138359602,5.803762311267058,6.0,0.40596779708024855,-0.2560123778972868,306961.76560185006
breakout,121,3.647814447519931,66,15,222,3.5,2.3,3.647814447519931,0.4799895305473009,2.186972612773363,3.75,0.10513614623715195,6.699249803276379,4.0,0.47768745681667774,-0.18429271816085763,320046.08157945506
breakout,122,3.090769543132429,63,14,222,3.5,2.4000000000000004,3.090769543132429,0.3904593353190684,1.8890933344602099,3.75,0.12981898545339854,5.4853737110465355,6.0,0.3886220897872307,-0.2733580851903047,305817.95715430507
breakout,123,3.5236102681050943,70,16,226,3.7,2.4000000000000004,3.5236102681050943,0.469607047586786,2.143491640454557,3.75,0.13077982253121745,6.412817663217841,4.0,0.4673606473017054,-0.19461952767582996,318305.10341054254
breakout,124,3.384448553334079,75,18,213,3.0,2.3,3.384448553334079,0.4422294132553982,2.0519162711812897,3.75,0.10515377425461458,6.11974962412456,4.0,0.44013397853735403,-0.22184619644018133,312978.68247576756
breakout,125,3.1962309148787194,64,20,219,2.7,2.1,3.1962309148787194,0.4078942322813633,1.9745615642918752,12.974523908721054,0.1130965138359602,5.803762311267058,6.0,0.40596779708024855,-0.2560123778972868,306961.76560185006
breakout,126,3.1009734680113663,79,15,240,3.4000000000000004,4.0,3.1009734680113663,0.4092940927298806,1.9295166154744317,3.75,0.18377570451070913,5.481620095161924,4.0,0.40737136577209,-0.2546088092054454,307448.0806894526
breakout,127,3.1962309148787194,68,17,230,3.7,2.0,3.1962309148787194,0.4078942322813633,1.9745615642918752,12.974523908721054,0.1130965138359602,5.803762311267058,6.0,0.40596779708024855,-0.2560123778972868,306961.76560185006
breakout,128,3.6536050299405347,58,19,234,2.8,2.3,3.6536050299405347,0.4811228845251749,2.187270374564186,3.75,0.10515377425461458,6.712766129196936,4.0,0.47881462669850555,-0.1831655482790298,320243.543636105
breakout,129,2.9682783420836603,57,23,242,4.300000000000001,2.2,2.9682783420836603,0.40150648917433923,1.9374620837689869,13.030503974431507,0.11311036157678334,5.250247153119891,6.0,0.3996165254279838,-0.26236364954955155,305884.24086028256
breakout,130,3.5289619497557885,53,19,237,2.8,2.5,3.5289619497557885,0.4707218214448762,2.143920984191845,3.75,0.130801453165016,6.425201288352755,4.0,0.4684693999468761,-0.19351077503065928,318499.80280412507
breakout,131,3.5793312682471794,59,21,234,3.0,2.3,3.5793312682471794,0.481573963722441,2.1347579148064986,3.75,0.10516081217930462,6.546436203763185,4.0,0.47926324274195653,-0.18271693223557883,320322.04971001256
breakout,132,3.1962309148787194,55,16,226,2.6,2.2,3.1962309148787194,0.4078942322813633,1.9745615642918752,12.974523908721054,0.1130965138359602,5.803762311267058,6.0,0.40596779708024855,-0.2560123778972868,306961.76560185006
breakout,133,3.384448553334079,71,18,222,3.3,2.3,3.384448553334079,0.4422294132553982,2.0519162711812897,3.75,0.10515377425461458,6.11974962412456,4.0,0.44013397853735403,-0.22184619644018133,312978.68247576756
breakout,134,3.090769543132429,62,13,218,3.2,2.4000000000000004,3.090769543132429,0.3904593353190684,1.8890933344602099,3.75,0.12981898545339854,5.4853737110465355,6.0,0.3886220897872307,-0.2733580851903047,305817.95715430507
breakout,135,3.3202748380201057,51,19,231,2.8,2.2,3.3202748380201057,0.42584675281329026,2.046486014125988,13.030503974431507,0.11311036157678334,6.071133436792223,6.0,0.4238199272897054,-0.23816024768782995,310078.5638964775
breakout,136,3.1269623540870137,64,54,216,3.1,2.3,3.1269623540870137,0.45662291852373416,2.0377384045954217,3.75,0.1057302129366976,5.470575044231281,4.0,0.45445009498194816,-0.2075300799955872,316089.72585905506
breakout,137,3.5236102681050943,60,15,228,2.7,2.4000000000000004,3.5236102681050943,0.469607047586786,2.143491640454557,3.75,0.13077982253121745,6.412817663217841,4.0,0.4673606473017054,-0.19461952767582996,318305.10341054254
breakout,138,3.090769543132429,66,13,211,3.4000000000000004,2.5,3.090769543132429,0.3904593353190684,1.8890933344602099,3.75,0.12981898545339854,5.4853737110465355,6.0,0.3886220897872307,-0.2733580851903047,305817.95715430507
breakout,139,3.1962309148787194,68,17,224,3.6,2.1,3.1962309148787194,0.4078942322813633,1.9745615642918752,12.974523908721054,0.1130965138359602,5.803762311267058,6.0,0.40596779708024855,-0.2560123778972868,306961.76560185006
breakout,140,3.4549436887872487,62,20,234,2.5,2.6,3.4549436887872487,0.47116575741447697,2.094333202496872,3.75,0.13081040295526492,6.258418701964563,4.0,0.46891093641750486,-0.1930692385600305,318577.2615019826
breakout,141,3.647814447519931,66,15,222,3.5,2.3,3.647814447519931,0.4799895305473009,2.186972612773363,3.75,0.10513614623715195,6.699249803276379,4.0,0.47768745681667774,-0.18429271816085763,320046.08157945506
breakout,142,3.180771077185615,58,14,223,3.5,2.3,3.180771077185615,0.3995934068213162,1.9308680792928488,3.75,0.10437550231189818,5.687872632445936,6.0,0.39771148446803106,-0.2642686905095043,307395.4228636351
breakout,143,3.1962309148787194,65,16,228,3.3,2.2,3.1962309148787194,0.4078942322813633,1.9745615642918752,12.974523908721054,0.1130965138359602,5.803762311267058,6.0,0.40596779708024855,-0.2560123778972868,306961.76560185006
breakout,144,3.5236102681050943,68,15,220,3.8000000000000003,2.4000000000000004,3.5236102681050943,0.469607047586786,2.143491640454557,3.75,0.13077982253121745,6.412817663217841,4.0,0.4673606473017054,-0.19461952767582996,318305.10341054254
breakout,145,2.943550667913153,72,18,205,3.0,2.2,2.943550667913153,0.3712647350519296,1.8355215112952106,11.555924683474677,0.11311036157678334,5.249297037841083,6.0,0.3695346117936284,-0.29244556318390696,300087.4910698951
breakout,146,3.3142243076898317,44,17,213,3.2,2.1,3.3142243076898317,0.4248353707187547,2.0456193714548228,12.974523908721054,0.1130965138359602,6.059417082087534,6.0,0.4228136542902663,-0.23916652068726907,309901.1577849125
breakout,147,3.180771077185615,61,12,226,3.4000000000000004,2.3,3.180771077185615,0.3995934068213162,1.9308680792928488,3.75,0.10437550231189818,5.687872632445936,6.0,0.39771148446803106,-0.2642686905095043,307395.4228636351
breakout,148,3.5289619497557885,56,19,231,3.1,2.5,3.5289619497557885,0.4707218214448762,2.143920984191845,3.75,0.130801453165016,6.425201288352755,4.0,0.4684693999468761,-0.19351077503065928,318499.80280412507
breakout,149,3.440027717456974,64,22,247,3.5,2.4000000000000004,3.440027717456974,0.4692728235000422,2.0866528914759614,3.75,0.13081040295526492,6.225425917782496,4.0,0.46702869420326193,-0.19495148077427343,318256.2162561701
breakout,150,2.8446736042262017,52,14,217,2.9000000000000004,2.0,2.8446736042262017,0.35272015373260496,1.7624950887936244,8.9622130100534,0.11309847792321148,5.214860743012524,8.0,0.3510458286401139,-0.31093434633742145,298471.96683491254
breakout,151,3.647814447519931,65,15,221,3.6,2.3,3.647814447519931,0.4799895305473009,2.186972612773363,3.75,0.10513614623715195,6.699249803276379,4.0,0.47768745681667774,-0.18429271816085763,320046.08157945506
breakout,152,3.647814447519931,66,16,221,3.5,2.3,3.647814447519931,0.4799895305473009,2.186972612773363,3.75,0.10513614623715195,6.699249803276379,4.0,0.47768745681667774,-0.18429271816085763,320046.08157945506
breakout,153,3.6536050299405347,70,18,215,2.6,2.3,3.6536050299405347,0.4811228845251749,2.187270374564186,3.75,0.10515377425461458,6.712766129196936,4.0,0.47881462669850555,-0.1831655482790298,320243.543636105
breakout,154,2.943550667913153,74,20,215,2.6,2.2,2.943550667913153,0.3712647350519296,1.8355215112952106,11.555924683474677,0.11311036157678334,5.249297037841083,6.0,0.3695346117936284,-0.29244556318390696,300087.4910698951
breakout,155,3.5289619497557885,69,18,207,2.7,2.4000000000000004,3.5289619497557885,0.4707218214448762,2.143920984191845,3.75,0.130801453165016,6.425201288352755,4.0,0.4684693999468761,-0.19351077503065928,318499.80280412507
