date,symbol,holding_name,action,shares,price,value,fee,fixed_fee,bps_fee
2023-08-01,HRHO,EFG Holding,BUY,24.0,16.48824,395.71776,5.79143552,5.0,0.7914355200000001
2023-08-01,JUFO,Juhayna Food Industries,BUY,28.0,14.197095,397.51865999999995,5.79503732,5.0,0.7950373199999999
2023-08-01,MCQE,Misr Cement - Qena,BUY,29.0,13.736865,398.369085,5.79673817,5.0,0.79673817
2023-08-01,ORAS,Orascom Construction PLC,BUY,3.0,120.03999,360.11997,5.72023994,5.0,0.72023994
2023-08-01,ORHD,Orascom Development Egypt,BUY,36.0,10.895445,392.23602,5.78447204,5.0,0.78447204
2023-08-01,ORWE,Oriental Weavers,BUY,27.0,14.637315,395.20750499999997,5.79041501,5.0,0.7904150099999999
2023-08-01,PHDC,Palm Hills Development Company,BUY,197.0,2.04102,402.08094,5.80416188,5.0,0.80416188
2023-08-01,TMGH,T M G Holding,BUY,42.0,9.38469,394.15698000000003,5.78831396,5.0,0.7883139600000001
2023-08-01,VLMR,Egyptian Kuwaiti Holding,BUY,406.0,0.9904949999999999,402.14097,5.80428194,5.0,0.80428194
2023-08-01,VLMRA,Egyptian Kuwaiti Holding (EGP),BUY,10.0,37.198589999999996,371.98589999999996,5.7439718,5.0,0.7439718
2023-09-03,ABUK,Abou Kir Fertilizers,BUY,7.0,52.776374999999994,369.434625,5.7388692500000005,5.0,0.73886925
2023-09-03,AMOC,Alexandria Mineral Oils Company,BUY,48.0,8.274135,397.15847999999994,5.79431696,5.0,0.7943169599999998
2023-09-03,ARCC,Arabian Cement Company,BUY,55.0,7.32366,402.8013,5.8056026,5.0,0.8056026000000001
2023-09-03,BFTH,Beltone Holding,BUY,126.0,3.191595,402.14097,5.80428194,5.0,0.80428194
2023-09-03,CCAP,QALA For Financial Investments,BUY,174.0,2.32116,403.88183999999995,5.80776368,5.0,0.8077636799999999
2023-09-03,COMI,Commercial International Bank-Egypt (CIB),BUY,7.0,57.028499999999994,399.19949999999994,5.798399,5.0,0.7983989999999999
2023-09-03,EAST,Eastern Company,BUY,26.0,15.097544999999998,392.53616999999997,5.78507234,5.0,0.7850723399999999
2023-09-03,EFID,Edita Food Industries (EDITA),BUY,19.0,21.090539999999997,400.72025999999994,5.80144052,5.0,0.8014405199999999
2023-09-03,EFIH,E-finance For Digital and Financial Investments,BUY,28.0,14.027009999999999,392.75627999999995,5.78551256,5.0,0.7855125599999999
2023-09-03,EGAL,Egypt Aluminum,BUY,8.0,46.022999999999996,368.18399999999997,5.736368,5.0,0.7363679999999999
2023-09-03,EGCH,Egyptian Chemical Industries (KIMA),BUY,61.0,6.553274999999999,399.74977499999994,5.79949955,5.0,0.79949955
2023-09-03,ETEL,Telecom Egypt,BUY,15.0,26.31315,394.69725,5.7893945,5.0,0.7893945
2023-09-03,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,71.0,5.652825,401.350575,5.80270115,5.0,0.80270115
2023-09-03,GBCO,GB Corp,BUY,64.0,6.24312,399.55968,5.79911936,5.0,0.7991193600000001
2023-09-03,HELI,Heliopolis Housing,BUY,33.0,12.086039999999999,398.83932,5.79767864,5.0,0.79767864
2023-09-03,HRHO,EFG Holding,BUY,25.0,15.947969999999998,398.69924999999995,5.7973985,5.0,0.7973984999999999
2023-09-03,JUFO,Juhayna Food Industries,BUY,27.0,14.917454999999999,402.771285,5.80554257,5.0,0.80554257
2023-09-03,MCQE,Misr Cement - Qena,BUY,28.0,14.32716,401.16048,5.80232096,5.0,0.8023209600000001
2023-09-03,ORAS,Orascom Construction PLC,BUY,3.0,115.6578,346.97339999999997,5.6939468,5.0,0.6939468
2023-09-03,ORHD,Orascom Development Egypt,BUY,39.0,10.32516,402.68124,5.80536248,5.0,0.80536248
2023-09-03,ORWE,Oriental Weavers,BUY,25.0,15.897945,397.448625,5.79489725,5.0,0.79489725
2023-09-03,PHDC,Palm Hills Development Company,BUY,206.0,1.96098,403.96188,5.8079237599999995,5.0,0.80792376
2023-09-03,TMGH,T M G Holding,BUY,37.0,10.90545,403.50165,5.8070033,5.0,0.8070033
2023-09-03,VLMR,Egyptian Kuwaiti Holding,BUY,420.0,0.9604799999999999,403.4016,5.8068032,5.0,0.8068031999999999
2023-09-03,VLMRA,Egyptian Kuwaiti Holding (EGP),BUY,10.0,37.388684999999995,373.88685,5.7477737,5.0,0.7477737
2023-10-01,ABUK,Abou Kir Fertilizers,BUY,6.0,67.03349999999999,402.2009999999999,5.804402,5.0,0.8044019999999998
2023-10-01,AMOC,Alexandria Mineral Oils Company,BUY,42.0,9.6048,403.4016,5.8068032,5.0,0.8068031999999999
2023-10-01,ARCC,Arabian Cement Company,BUY,50.0,7.98399,399.1995,5.798399,5.0,0.798399
2023-10-01,BFTH,Beltone Holding,BUY,133.0,3.0315149999999997,403.191495,5.80638299,5.0,0.80638299
2023-10-01,CCAP,QALA For Financial Investments,BUY,189.0,2.131065,402.771285,5.80554257,5.0,0.80554257
2023-10-01,COMI,Commercial International Bank-Egypt (CIB),BUY,6.0,60.029999999999994,360.17999999999995,5.7203599999999994,5.0,0.7203599999999999
2023-10-01,EAST,Eastern Company,BUY,22.0,17.908949999999997,393.9968999999999,5.7879938,5.0,0.7879937999999999
2023-10-01,EFID,Edita Food Industries (EDITA),BUY,19.0,20.230109999999996,384.37208999999996,5.76874418,5.0,0.7687441799999999
2023-10-01,EFIH,E-finance For Digital and Financial Investments,BUY,27.0,14.827409999999999,400.34006999999997,5.80068014,5.0,0.80068014
2023-10-01,EGAL,Egypt Aluminum,BUY,8.0,45.0225,360.18,5.72036,5.0,0.72036
2023-10-01,EGCH,Egyptian Chemical Industries (KIMA),BUY,51.0,7.913955,403.611705,5.80722341,5.0,0.80722341
2023-10-01,ETEL,Telecom Egypt,BUY,13.0,29.904944999999998,388.764285,5.77752857,5.0,0.77752857
2023-10-01,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,78.0,5.172585,403.46162999999996,5.80692326,5.0,0.8069232599999999
2023-10-01,GBCO,GB Corp,BUY,72.0,5.54277,399.07944,5.79815888,5.0,0.79815888
2023-10-01,HELI,Heliopolis Housing,BUY,35.0,11.255625,393.94687500000003,5.78789375,5.0,0.7878937500000001
2023-10-01,HRHO,EFG Holding,BUY,27.0,14.757375,398.449125,5.79689825,5.0,0.79689825
2023-10-01,JUFO,Juhayna Food Industries,BUY,31.0,13.006499999999999,403.20149999999995,5.8064029999999995,5.0,0.8064029999999999
2023-10-01,MCQE,Misr Cement - Qena,BUY,29.0,13.736865,398.369085,5.79673817,5.0,0.79673817
2023-10-01,ORAS,Orascom Construction PLC,BUY,2.0,141.080505,282.16101,5.56432202,5.0,0.56432202
2023-10-01,ORHD,Orascom Development Egypt,BUY,38.0,10.515255,399.57968999999997,5.79915938,5.0,0.79915938
2023-10-01,ORWE,Oriental Weavers,BUY,26.0,15.317655,398.25903,5.79651806,5.0,0.79651806
2023-10-01,PHDC,Palm Hills Development Company,BUY,187.0,2.1510749999999996,402.2510249999999,5.80450205,5.0,0.8045020499999999
2023-10-01,TMGH,T M G Holding,BUY,29.0,13.756874999999999,398.949375,5.79789875,5.0,0.79789875
2023-10-01,VLMR,Egyptian Kuwaiti Holding,BUY,434.0,0.930465,403.82180999999997,5.80764362,5.0,0.80764362
2023-10-01,VLMRA,Egyptian Kuwaiti Holding (EGP),BUY,9.0,40.870425,367.833825,5.73566765,5.0,0.73566765
2023-11-01,ABUK,Abou Kir Fertilizers,BUY,5.0,77.0385,385.1925,5.770385,5.0,0.770385
2023-11-01,AMOC,Alexandria Mineral Oils Company,BUY,36.0,11.255625,405.2025,5.810405,5.0,0.810405
2023-11-01,ARCC,Arabian Cement Company,BUY,45.0,9.02451,406.10294999999996,5.8122059,5.0,0.8122058999999999
2023-11-01,BFTH,Beltone Holding,BUY,115.0,3.5317649999999996,406.15297499999997,5.81230595,5.0,0.8123059499999999
2023-11-01,CCAP,QALA For Financial Investments,BUY,181.0,2.251125,407.453625,5.81490725,5.0,0.81490725
2023-11-01,COMI,Commercial International Bank-Egypt (CIB),BUY,6.0,60.380175,362.28105,5.7245621,5.0,0.7245621
2023-11-01,EAST,Eastern Company,BUY,20.0,19.559775,391.1955,5.782391,5.0,0.782391
2023-11-01,EFID,Edita Food Industries (EDITA),BUY,15.0,27.003494999999997,405.05242499999997,5.81010485,5.0,0.81010485
2023-11-01,EFIH,E-finance For Digital and Financial Investments,BUY,29.0,14.067029999999999,407.94386999999995,5.81588774,5.0,0.8158877399999999
2023-11-01,EGAL,Egypt Aluminum,BUY,6.0,67.03349999999999,402.2009999999999,5.804402,5.0,0.8044019999999998
2023-11-01,EGCH,Egyptian Chemical Industries (KIMA),BUY,42.0,9.714855,408.02391,5.81604782,5.0,0.81604782
2023-11-01,ETEL,Telecom Egypt,BUY,12.0,34.016999999999996,408.20399999999995,5.816408,5.0,0.8164079999999999
2023-11-01,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,79.0,5.16258,407.84382,5.81568764,5.0,0.81568764
2023-11-01,GBCO,GB Corp,BUY,69.0,5.912955,407.993895,5.81598779,5.0,0.81598779
2023-11-01,HELI,Heliopolis Housing,BUY,34.0,11.755875,399.69975,5.7993995,5.0,0.7993995
2023-11-01,HRHO,EFG Holding,BUY,24.0,16.70835,401.0004,5.8020008,5.0,0.8020008000000001
2023-11-01,JUFO,Juhayna Food Industries,BUY,29.0,13.716855,397.788795,5.79557759,5.0,0.7955775900000001
2023-11-01,MCQE,Misr Cement - Qena,BUY,25.0,16.178085,404.45212499999997,5.80890425,5.0,0.80890425
2023-11-01,ORAS,Orascom Construction PLC,BUY,2.0,168.03397499999997,336.06794999999994,5.6721359,5.0,0.6721358999999999
2023-11-01,ORHD,Orascom Development Egypt,BUY,41.0,9.90495,406.10294999999996,5.8122059,5.0,0.8122058999999999
2023-11-01,ORWE,Oriental Weavers,BUY,22.0,18.509249999999998,407.20349999999996,5.814407,5.0,0.814407
2023-11-01,PHDC,Palm Hills Development Company,BUY,169.0,2.411205,407.49364499999996,5.8149872899999995,5.0,0.8149872899999999
2023-11-01,TMGH,T M G Holding,BUY,18.0,22.521255,405.38259,5.81076518,5.0,0.81076518
2023-11-01,VLMR,Egyptian Kuwaiti Holding,BUY,438.0,0.930465,407.54367,5.81508734,5.0,0.81508734
2023-11-01,VLMRA,Egyptian Kuwaiti Holding (EGP),BUY,8.0,49.064519999999995,392.51615999999996,5.78503232,5.0,0.7850323199999999
2023-12-03,ABUK,Abou Kir Fertilizers,BUY,5.0,79.389675,396.948375,5.79389675,5.0,0.79389675
2023-12-03,AMOC,Alexandria Mineral Oils Company,BUY,37.0,10.635315,393.506655,5.78701331,5.0,0.7870133100000001
2023-12-03,ARCC,Arabian Cement Company,BUY,41.0,9.68484,397.07844,5.79415688,5.0,0.7941568800000001
2023-12-03,BFTH,Beltone Holding,BUY,118.0,3.391695,400.22001,5.80044002,5.0,0.80044002
2023-12-03,CCAP,QALA For Financial Investments,BUY,144.0,2.791395,401.96088000000003,5.80392176,5.0,0.80392176
2023-12-03,COMI,Commercial International Bank-Egypt (CIB),BUY,5.0,77.2386,386.19300000000004,5.772386,5.0,0.7723860000000001
2023-12-03,EAST,Eastern Company,BUY,20.0,19.259625,385.1925,5.770385,5.0,0.770385
2023-12-03,EFID,Edita Food Industries (EDITA),BUY,13.0,29.51475,383.69175,5.7673835,5.0,0.7673835
2023-12-03,EFIH,E-finance For Digital and Financial Investments,BUY,28.0,14.18709,397.23852,5.79447704,5.0,0.79447704
2023-12-03,EGAL,Egypt Aluminum,BUY,5.0,67.30363499999999,336.5181749999999,5.67303635,5.0,0.6730363499999998
2023-12-03,EGCH,Egyptian Chemical Industries (KIMA),BUY,40.0,9.94497,397.79879999999997,5.7955976,5.0,0.7955975999999999
2023-12-03,ETEL,Telecom Egypt,BUY,11.0,36.007995,396.087945,5.79217589,5.0,0.79217589
2023-12-03,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,75.0,5.32266,399.1995,5.798399,5.0,0.798399
2023-12-03,GBCO,GB Corp,BUY,50.0,7.953975,397.69875,5.7953975,5.0,0.7953975000000001
2023-12-03,HELI,Heliopolis Housing,BUY,38.0,10.6053,403.0014,5.8060028,5.0,0.8060028
2023-12-03,HRHO,EFG Holding,BUY,21.0,18.46923,387.85383,5.77570766,5.0,0.77570766
2023-12-03,JUFO,Juhayna Food Industries,BUY,25.0,15.627809999999998,390.69525,5.7813905,5.0,0.7813905
2023-12-03,MCQE,Misr Cement - Qena,BUY,20.0,19.389689999999998,387.7938,5.7755876,5.0,0.7755875999999999
2023-12-03,ORAS,Orascom Construction PLC,BUY,2.0,187.10350499999998,374.20700999999997,5.74841402,5.0,0.7484140199999999
2023-12-03,ORHD,Orascom Development Egypt,BUY,31.0,13.006499999999999,403.20149999999995,5.8064029999999995,5.0,0.8064029999999999
2023-12-03,ORWE,Oriental Weavers,BUY,22.0,18.239114999999998,401.26052999999996,5.80252106,5.0,0.8025210599999999
2023-12-03,PHDC,Palm Hills Development Company,BUY,140.0,2.86143,400.6002,5.8012004,5.0,0.8012003999999999
2023-12-03,TMGH,T M G Holding,BUY,18.0,22.261125,400.70025,5.8014005,5.0,0.8014005
2023-12-03,VLMR,Egyptian Kuwaiti Holding,BUY,523.0,0.770385,402.911355,5.80582271,5.0,0.80582271
2023-12-03,VLMRA,Egyptian Kuwaiti Holding (EGP),BUY,8.0,45.682829999999996,365.46263999999996,5.73092528,5.0,0.7309252799999999
2024-01-02,ABUK,Abou Kir Fertilizers,BUY,4.0,84.042,336.168,5.672336,5.0,0.672336
2024-01-02,AMOC,Alexandria Mineral Oils Company,BUY,41.0,9.86493,404.46212999999995,5.8089242599999995,5.0,0.80892426
2024-01-02,ARCC,Arabian Cement Company,BUY,40.0,10.004999999999999,400.19999999999993,5.8004,5.0,0.8003999999999999
2024-01-02,BFTH,Beltone Holding,BUY,121.0,3.3416699999999997,404.34207,5.80868414,5.0,0.80868414
2024-01-02,CCAP,QALA For Financial Investments,BUY,149.0,2.7113549999999997,403.99189499999994,5.80798379,5.0,0.8079837899999999
2024-01-02,COMI,Commercial International Bank-Egypt (CIB),BUY,5.0,72.686325,363.431625,5.72686325,5.0,0.72686325
2024-01-02,EAST,Eastern Company,BUY,19.0,21.120555,401.290545,5.80258109,5.0,0.80258109
2024-01-02,EFID,Edita Food Industries (EDITA),BUY,13.0,31.19559,405.54267,5.81108534,5.0,0.81108534
2024-01-02,EFIH,E-finance For Digital and Financial Investments,BUY,28.0,14.007,392.19599999999997,5.784392,5.0,0.784392
2024-01-02,EGAL,Egypt Aluminum,BUY,6.0,64.89242999999999,389.35457999999994,5.77870916,5.0,0.7787091599999999
2024-01-02,EGCH,Egyptian Chemical Industries (KIMA),BUY,38.0,10.685339999999998,406.0429199999999,5.81208584,5.0,0.8120858399999998
2024-01-02,ETEL,Telecom Egypt,BUY,10.0,37.668825,376.68825,5.7533765,5.0,0.7533765
2024-01-02,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,73.0,5.512754999999999,402.431115,5.80486223,5.0,0.80486223
2024-01-02,GBCO,GB Corp,BUY,51.0,7.90395,403.10145,5.8062029,5.0,0.8062029000000001
2024-01-02,HELI,Heliopolis Housing,BUY,39.0,10.4052,405.80280000000005,5.8116056,5.0,0.8116056000000001
2024-01-02,HRHO,EFG Holding,BUY,24.0,16.32816,391.87584000000004,5.78375168,5.0,0.7837516800000001
2024-01-02,JUFO,Juhayna Food Industries,BUY,25.0,15.677834999999998,391.94587499999994,5.7838917499999996,5.0,0.7838917499999999
2024-01-02,MCQE,Misr Cement - Qena,BUY,18.0,21.730859999999996,391.15547999999995,5.78231096,5.0,0.7823109599999999
2024-01-02,ORAS,Orascom Construction PLC,BUY,2.0,180.26008499999998,360.52016999999995,5.72104034,5.0,0.72104034
2024-01-02,ORHD,Orascom Development Egypt,BUY,36.0,11.10555,399.79979999999995,5.7995996,5.0,0.7995996
2024-01-02,ORWE,Oriental Weavers,BUY,24.0,16.918454999999998,406.04292,5.81208584,5.0,0.81208584
2024-01-02,PHDC,Palm Hills Development Company,BUY,152.0,2.66133,404.52216,5.80904432,5.0,0.80904432
2024-01-02,TMGH,T M G Holding,BUY,16.0,24.162074999999998,386.59319999999997,5.7731864,5.0,0.7731863999999999
2024-01-02,VLMR,Egyptian Kuwaiti Holding,BUY,513.0,0.790395,405.47263499999997,5.8109452699999995,5.0,0.8109452699999999
2024-01-02,VLMRA,Egyptian Kuwaiti Holding (EGP),BUY,9.0,41.26062,371.34558000000004,5.74269116,5.0,0.7426911600000001
2024-02-01,ABUK,Abou Kir Fertilizers,BUY,4.0,96.938445,387.75378,5.77550756,5.0,0.77550756
2024-02-01,AMOC,Alexandria Mineral Oils Company,BUY,42.0,9.634815,404.66222999999997,5.80932446,5.0,0.8093244599999999
2024-02-01,ARCC,Arabian Cement Company,BUY,40.0,9.98499,399.39959999999996,5.7987991999999995,5.0,0.7987991999999999
2024-02-01,BFTH,Beltone Holding,BUY,120.0,3.391695,407.0034,5.8140068,5.0,0.8140068
2024-02-01,CCAP,QALA For Financial Investments,BUY,150.0,2.7113549999999997,406.70324999999997,5.8134065,5.0,0.8134064999999999
2024-02-01,COMI,Commercial International Bank-Egypt (CIB),BUY,4.0,88.14405,352.5762,5.7051524,5.0,0.7051524
2024-02-01,EAST,Eastern Company,BUY,16.0,24.732359999999996,395.71775999999994,5.79143552,5.0,0.79143552
2024-02-01,EFID,Edita Food Industries (EDITA),BUY,13.0,30.014999999999997,390.19499999999994,5.78039,5.0,0.7803899999999999
2024-02-01,EFIH,E-finance For Digital and Financial Investments,BUY,28.0,14.08704,394.43712,5.78887424,5.0,0.78887424
2024-02-01,EGAL,Egypt Aluminum,BUY,3.0,102.2511,306.75329999999997,5.6135066,5.0,0.6135065999999999
2024-02-01,EGCH,Egyptian Chemical Industries (KIMA),BUY,37.0,10.915455,403.871835,5.80774367,5.0,0.8077436699999999
2024-02-01,ETEL,Telecom Egypt,BUY,11.0,36.57828,402.36108,5.80472216,5.0,0.8047221600000001
2024-02-01,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,78.0,5.192595,405.02241,5.81004482,5.0,0.81004482
2024-02-01,GBCO,GB Corp,BUY,50.0,8.034014999999998,401.7007499999999,5.8034015,5.0,0.8034014999999999
2024-02-01,HELI,Heliopolis Housing,BUY,39.0,10.205099999999998,397.99889999999994,5.7959978,5.0,0.7959977999999999
2024-02-01,HRHO,EFG Holding,BUY,22.0,18.10905,398.3991,5.7967982,5.0,0.7967982
2024-02-01,JUFO,Juhayna Food Industries,BUY,24.0,16.588289999999997,398.1189599999999,5.796237919999999,5.0,0.7962379199999998
2024-02-01,MCQE,Misr Cement - Qena,BUY,20.0,19.919954999999998,398.3991,5.7967982,5.0,0.7967982
2024-02-01,ORAS,Orascom Construction PLC,BUY,2.0,192.096,384.192,5.768384,5.0,0.7683840000000001
2024-02-01,ORHD,Orascom Development Egypt,BUY,32.0,12.4062,396.9984,5.7939968,5.0,0.7939968000000001
2024-02-01,ORWE,Oriental Weavers,BUY,16.0,24.012,384.192,5.768384,5.0,0.7683840000000001
2024-02-01,PHDC,Palm Hills Development Company,BUY,130.0,3.1315649999999997,407.10344999999995,5.8142069,5.0,0.8142069
2024-02-01,TMGH,T M G Holding,BUY,12.0,33.0165,396.198,5.792396,5.0,0.792396
2024-02-01,VLMR,Egyptian Kuwaiti Holding,BUY,516.0,0.790395,407.84382,5.81568764,5.0,0.81568764
2024-02-01,VLMRA,Egyptian Kuwaiti Holding (EGP),BUY,8.0,49.434704999999994,395.47763999999995,5.79095528,5.0,0.7909552799999999
2024-03-03,ABUK,Abou Kir Fertilizers,BUY,6.0,67.03349999999999,402.2009999999999,5.804402,5.0,0.8044019999999998
2024-03-03,AMOC,Alexandria Mineral Oils Company,BUY,44.0,9.24462,406.76327999999995,5.81352656,5.0,0.8135265599999999
2024-03-03,ARCC,Arabian Cement Company,BUY,25.0,16.048019999999998,401.2004999999999,5.802401,5.0,0.8024009999999998
2024-03-03,BFTH,Beltone Holding,BUY,124.0,3.2816399999999994,406.92335999999995,5.81384672,5.0,0.8138467199999999
2024-03-03,CCAP,QALA For Financial Investments,BUY,127.0,3.2016,406.6032,5.8132064,5.0,0.8132064
2024-03-03,COMI,Commercial International Bank-Egypt (CIB),BUY,5.0,73.13654999999999,365.68274999999994,5.7313655,5.0,0.7313654999999999
2024-03-03,EAST,Eastern Company,BUY,15.0,26.903444999999998,403.551675,5.80710335,5.0,0.80710335
2024-03-03,EFID,Edita Food Industries (EDITA),BUY,10.0,38.019,380.19,5.76038,5.0,0.7603800000000001
2024-03-03,EFIH,E-finance For Digital and Financial Investments,BUY,23.0,17.258625,396.94837499999994,5.79389675,5.0,0.7938967499999999
2024-03-03,EGAL,Egypt Aluminum,BUY,3.0,108.043995,324.131985,5.64826397,5.0,0.64826397
2024-03-03,EGCH,Egyptian Chemical Industries (KIMA),BUY,43.0,9.454724999999998,406.5531749999999,5.81310635,5.0,0.8131063499999998
2024-03-03,ETEL,Telecom Egypt,BUY,10.0,38.6193,386.19300000000004,5.772386,5.0,0.7723860000000001
2024-03-03,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,55.0,7.4037,407.20349999999996,5.814407,5.0,0.814407
2024-03-03,GBCO,GB Corp,BUY,41.0,9.894945,405.692745,5.81138549,5.0,0.81138549
2024-03-03,HELI,Heliopolis Housing,BUY,33.0,12.076035,398.50915499999996,5.79701831,5.0,0.7970183099999999
2024-03-03,HRHO,EFG Holding,BUY,21.0,18.819404999999996,395.2075049999999,5.79041501,5.0,0.7904150099999998
2024-03-03,JUFO,Juhayna Food Industries,BUY,20.0,20.009999999999998,400.19999999999993,5.8004,5.0,0.8003999999999999
2024-03-03,MCQE,Misr Cement - Qena,BUY,16.0,25.052519999999998,400.84031999999996,5.80168064,5.0,0.8016806399999999
2024-03-03,ORAS,Orascom Construction PLC,BUY,1.0,289.1445,289.1445,5.578289,5.0,0.578289
2024-03-03,ORHD,Orascom Development Egypt,BUY,28.0,14.437214999999998,404.24201999999997,5.80848404,5.0,0.80848404
2024-03-03,ORWE,Oriental Weavers,BUY,21.0,18.96948,398.35908,5.79671816,5.0,0.7967181600000001
2024-03-03,PHDC,Palm Hills Development Company,BUY,85.0,4.772384999999999,405.6527249999999,5.81130545,5.0,0.8113054499999999
2024-03-03,TMGH,T M G Holding,BUY,6.0,66.93345000000001,401.6007000000001,5.8032014,5.0,0.8032014000000002
2024-03-03,VLMR,Egyptian Kuwaiti Holding,BUY,444.0,0.92046,408.68424,5.81736848,5.0,0.81736848
2024-03-03,VLMRA,Egyptian Kuwaiti Holding (EGP),BUY,8.0,46.093035,368.74428,5.73748856,5.0,0.7374885600000001
2024-04-01,ABUK,Abou Kir Fertilizers,BUY,6.0,61.53075,369.18449999999996,5.738369,5.0,0.7383689999999999
2024-04-01,AMOC,Alexandria Mineral Oils Company,BUY,56.0,7.333665,410.68524,5.82137048,5.0,0.82137048
2024-04-01,ARCC,Arabian Cement Company,BUY,38.0,10.74537,408.32406,5.81664812,5.0,0.81664812
2024-04-01,BFTH,Beltone Holding,BUY,126.0,3.26163,410.96538,5.82193076,5.0,0.82193076
2024-04-01,CCAP,QALA For Financial Investments,BUY,157.0,2.62131,411.54567,5.8230913399999995,5.0,0.82309134
2024-04-01,COMI,Commercial International Bank-Egypt (CIB),BUY,5.0,77.01849,385.09245,5.7701849,5.0,0.7701849
2024-04-01,EAST,Eastern Company,BUY,21.0,18.859425,396.047925,5.79209585,5.0,0.79209585
2024-04-01,EFID,Edita Food Industries (EDITA),BUY,13.0,30.83541,400.86033,5.80172066,5.0,0.80172066
2024-04-01,EFIH,E-finance For Digital and Financial Investments,BUY,24.0,16.538265,396.91836,5.79383672,5.0,0.79383672
2024-04-01,EGAL,Egypt Aluminum,BUY,4.0,91.075515,364.30206,5.72860412,5.0,0.72860412
2024-04-01,EGCH,Egyptian Chemical Industries (KIMA),BUY,59.0,6.9234599999999995,408.48413999999997,5.81696828,5.0,0.81696828
2024-04-01,ETEL,Telecom Egypt,BUY,11.0,35.567775,391.245525,5.78249105,5.0,0.78249105
2024-04-01,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,58.0,7.063529999999999,409.68474,5.81936948,5.0,0.81936948
2024-04-01,GBCO,GB Corp,BUY,35.0,11.505749999999999,402.70124999999996,5.8054025,5.0,0.8054024999999999
2024-04-01,HELI,Heliopolis Housing,BUY,45.0,9.094545,409.254525,5.81850905,5.0,0.8185090500000001
2024-04-01,HRHO,EFG Holding,BUY,23.0,17.358675,399.24952500000006,5.79849905,5.0,0.7984990500000001
2024-04-01,JUFO,Juhayna Food Industries,BUY,24.0,16.70835,401.0004,5.8020008,5.0,0.8020008000000001
2024-04-01,MCQE,Misr Cement - Qena,BUY,24.0,16.94847,406.76328,5.81352656,5.0,0.81352656
2024-04-01,ORAS,Orascom Construction PLC,BUY,1.0,267.13349999999997,267.13349999999997,5.534267,5.0,0.5342669999999999
2024-04-01,ORHD,Orascom Development Egypt,BUY,38.0,10.585289999999999,402.24101999999993,5.80448204,5.0,0.8044820399999999
2024-04-01,ORWE,Oriental Weavers,BUY,22.0,18.009,396.198,5.792396,5.0,0.792396
2024-04-01,PHDC,Palm Hills Development Company,BUY,125.0,3.291645,411.455625,5.82291125,5.0,0.82291125
2024-04-01,TMGH,T M G Holding,BUY,6.0,61.53075,369.18449999999996,5.738369,5.0,0.7383689999999999
2024-04-01,VLMR,Egyptian Kuwaiti Holding,BUY,463.0,0.8904449999999999,412.276035,5.82455207,5.0,0.82455207
2024-04-01,VLMRA,Egyptian Kuwaiti Holding (EGP),BUY,11.0,37.27862999999999,410.0649299999999,5.82012986,5.0,0.8201298599999998
2024-05-01,ABUK,Abou Kir Fertilizers,BUY,6.0,62.2311,373.3866,5.7467732,5.0,0.7467732
2024-05-01,AMOC,Alexandria Mineral Oils Company,BUY,59.0,6.893444999999999,406.71325499999995,5.81342651,5.0,0.8134265099999999
2024-05-01,ARCC,Arabian Cement Company,BUY,37.0,11.125559999999998,411.6457199999999,5.82329144,5.0,0.8232914399999999
2024-05-01,BFTH,Beltone Holding,BUY,150.0,2.751375,412.70625,5.8254125,5.0,0.8254125
2024-05-01,CCAP,QALA For Financial Investments,BUY,150.0,2.751375,412.70625,5.8254125,5.0,0.8254125
2024-05-01,COMI,Commercial International Bank-Egypt (CIB),BUY,5.0,71.93595,359.67975,5.7193595,5.0,0.7193595
2024-05-01,EAST,Eastern Company,BUY,25.0,16.358175,408.95437499999997,5.81790875,5.0,0.81790875
2024-05-01,EFID,Edita Food Industries (EDITA),BUY,14.0,27.763875,388.69425,5.7773885,5.0,0.7773885
2024-05-01,EFIH,E-finance For Digital and Financial Investments,BUY,22.0,17.998994999999997,395.97788999999995,5.79195578,5.0,0.7919557799999999
2024-05-01,EGAL,Egypt Aluminum,BUY,4.0,84.042,336.168,5.672336,5.0,0.672336
2024-05-01,EGCH,Egyptian Chemical Industries (KIMA),BUY,60.0,6.833415,410.00489999999996,5.8200098,5.0,0.8200097999999999
2024-05-01,ETEL,Telecom Egypt,BUY,13.0,30.925455,402.030915,5.80406183,5.0,0.80406183
2024-05-01,FWRY,Fawry For Banking Technology And Electronic Payment,BUY,74.0,5.522759999999999,408.68423999999993,5.81736848,5.0,0.8173684799999998
2024-05-01,GBCO,GB Corp,BUY,41.0,10.035015,411.435615,5.82287123,5.0,0.82287123
2024-05-01,HELI,Heliopolis Housing,BUY,47.0,8.714355000000001,409.57468500000004,5.81914937,5.0,0.8191493700000001
2024-05-01,HRHO,EFG Holding,BUY,27.0,14.8074,399.7998,5.7995996000000005,5.0,0.7995996000000001
