rebalance_date,selection_date,rank,symbol,holding_name,ic_score,hand_signal_score,target_weight,selected_count
2019-02-05,2019-01-08,1,EGCH,Egyptian Chemical Industries (KIMA),0.4594128559545541,100.0,0.1,10
2019-02-05,2019-01-08,2,ORHD,Orascom Development Egypt,0.4400498502047761,100.0,0.1,10
2019-02-05,2019-01-08,3,CCAP,QALA For Financial Investments,0.43097523244781794,85.0,0.1,10
2019-02-05,2019-01-08,4,ETEL,Telecom Egypt,0.4260660550635746,85.0,0.1,10
2019-02-05,2019-01-08,5,RAYA,Raya Holding For Financial Investments,0.3971719627368402,85.0,0.1,10
2019-02-05,2019-01-08,6,ORWE,Oriental Weavers,0.37213185101058294,0.0,0.1,10
2019-02-05,2019-01-08,7,ISPH,Ibnsina Pharma,0.35748637980357917,45.0,0.1,10
2019-02-05,2019-01-08,8,HRHO,EFG Holding,0.33990724673126227,40.0,0.1,10
2019-02-05,2019-01-08,9,VLMR,Egyptian Kuwaiti Holding,0.33377991165900656,85.0,0.1,10
2019-02-05,2019-01-08,10,TMGH,T M G Holding,0.32888320488143874,85.0,0.1,10
2019-04-17,2019-02-28,1,JUFO,Juhayna Food Industries,0.44843606102873323,85.0,0.1,10
2019-04-17,2019-02-28,2,VLMR,Egyptian Kuwaiti Holding,0.44326418330222844,85.0,0.1,10
2019-04-17,2019-02-28,3,ETEL,Telecom Egypt,0.43271964485222364,85.0,0.1,10
2019-04-17,2019-02-28,4,ORHD,Orascom Development Egypt,0.42347031637078103,100.0,0.1,10
2019-04-17,2019-02-28,5,OIH,Orascom Investment Holding,0.41612118672732196,65.0,0.1,10
2019-04-17,2019-02-28,6,ISPH,Ibnsina Pharma,0.4087644923615532,45.0,0.1,10
2019-04-17,2019-02-28,7,ORWE,Oriental Weavers,0.4083168164352967,20.0,0.1,10
2019-04-17,2019-02-28,8,EGCH,Egyptian Chemical Industries (KIMA),0.386948468833384,40.0,0.1,10
2019-04-17,2019-02-28,9,HRHO,EFG Holding,0.36974790458964696,20.0,0.1,10
2019-04-17,2019-02-28,10,RAYA,Raya Holding For Financial Investments,0.36236285878480146,85.0,0.1,10
2019-05-21,2019-04-17,1,ORWE,Oriental Weavers,0.44104106427532713,0.0,0.1,10
2019-05-21,2019-04-17,2,VLMR,Egyptian Kuwaiti Holding,0.43985470928419207,85.0,0.1,10
2019-05-21,2019-04-17,3,ORHD,Orascom Development Egypt,0.43045982635697166,100.0,0.1,10
2019-05-21,2019-04-17,4,JUFO,Juhayna Food Industries,0.42566378259054116,85.0,0.1,10
2019-05-21,2019-04-17,5,ISPH,Ibnsina Pharma,0.41135554628364424,45.0,0.1,10
2019-05-21,2019-04-17,6,ETEL,Telecom Egypt,0.4050740219587393,85.0,0.1,10
2019-05-21,2019-04-17,7,HRHO,EFG Holding,0.38153108738447544,20.0,0.1,10
2019-05-21,2019-02-28,8,RAYA,Raya Holding For Financial Investments,0.37687613521833224,85.0,0.1,10
2019-05-21,2019-04-17,9,COMI,Commercial International Bank-Egypt (CIB),0.36981569330060315,85.0,0.1,10
2019-05-21,2019-04-17,10,EFID,Edita Food Industries (EDITA),0.3653116928906157,85.0,0.1,10
2019-07-09,2019-05-21,1,VLMR,Egyptian Kuwaiti Holding,0.4628895472600576,85.0,0.1,10
2019-07-09,2019-05-21,2,COMI,Commercial International Bank-Egypt (CIB),0.4267351338329846,85.0,0.1,10
2019-07-09,2019-05-21,3,HRHO,EFG Holding,0.4253708004517604,45.0,0.1,10
2019-07-09,2019-05-21,4,EFID,Edita Food Industries (EDITA),0.4200206037806932,85.0,0.1,10
2019-07-09,2019-05-21,5,JUFO,Juhayna Food Industries,0.4168873893124541,85.0,0.1,10
2019-07-09,2019-05-21,6,ISPH,Ibnsina Pharma,0.3998313651200702,45.0,0.1,10
2019-07-09,2019-05-21,7,ETEL,Telecom Egypt,0.3995506146262931,85.0,0.1,10
2019-07-09,2019-05-21,8,ORHD,Orascom Development Egypt,0.39829945635035763,100.0,0.1,10
2019-07-09,2019-05-21,9,RAYA,Raya Holding For Financial Investments,0.3799443332172517,60.0,0.1,10
2019-07-09,2019-05-21,10,CCAP,QALA For Financial Investments,0.3352675479803209,85.0,0.1,10
2019-08-21,2019-07-11,1,ETEL,Telecom Egypt,0.4792992265576363,85.0,0.1,10
2019-08-21,2019-07-11,2,HRHO,EFG Holding,0.4777030797271657,65.0,0.1,10
2019-08-21,2019-07-11,3,OIH,Orascom Investment Holding,0.43700028815670705,40.0,0.1,10
2019-08-21,2019-07-11,4,EFID,Edita Food Industries (EDITA),0.4358703350862975,85.0,0.1,10
2019-08-21,2019-07-11,5,VLMR,Egyptian Kuwaiti Holding,0.4228039864235242,85.0,0.1,10
2019-08-21,2019-07-11,6,COMI,Commercial International Bank-Egypt (CIB),0.40867976788402904,85.0,0.1,10
2019-08-21,2019-07-11,7,ORHD,Orascom Development Egypt,0.4043672248169185,100.0,0.1,10
2019-08-21,2019-07-11,8,CCAP,QALA For Financial Investments,0.38431046498973626,85.0,0.1,10
2019-08-21,2019-07-11,9,EGCH,Egyptian Chemical Industries (KIMA),0.3537961636910348,30.0,0.1,10
2019-08-21,2019-07-11,10,ISPH,Ibnsina Pharma,0.3349609041471378,45.0,0.1,10
2019-09-02,2019-08-28,1,HRHO,EFG Holding,0.5215847203301464,75.0,0.1,10
2019-09-02,2019-08-28,2,HELI,Heliopolis Housing,0.49446919405036566,30.0,0.1,10
2019-09-02,2019-08-28,3,OIH,Orascom Investment Holding,0.480815089837416,65.0,0.1,10
2019-09-02,2019-08-28,4,COMI,Commercial International Bank-Egypt (CIB),0.41093189139499137,85.0,0.1,10
2019-09-02,2019-08-28,5,ORWE,Oriental Weavers,0.39725717109701014,20.0,0.1,10
2019-09-02,2019-08-28,6,VLMR,Egyptian Kuwaiti Holding,0.3553509785384431,85.0,0.1,10
2019-09-02,2019-08-28,7,ETEL,Telecom Egypt,0.35462868082731724,85.0,0.1,10
2019-09-02,2019-08-28,8,ORHD,Orascom Development Egypt,0.3545071148058574,100.0,0.1,10
2019-09-02,2019-08-28,9,TMGH,T M G Holding,0.3358963293317796,85.0,0.1,10
2019-09-02,2019-08-28,10,EFID,Edita Food Industries (EDITA),0.3078665261635202,85.0,0.1,10
2019-10-24,2019-09-23,1,HRHO,EFG Holding,0.4804138427984209,65.0,0.1,10
2019-10-24,2019-09-23,2,COMI,Commercial International Bank-Egypt (CIB),0.40283805193474265,85.0,0.1,10
2019-10-24,2019-09-23,3,HELI,Heliopolis Housing,0.38961547662580065,20.0,0.1,10
2019-10-24,2019-09-23,4,EFID,Edita Food Industries (EDITA),0.38017075066733125,75.0,0.1,10
2019-10-24,2019-09-23,5,ORWE,Oriental Weavers,0.34493121170627333,0.0,0.1,10
2019-10-24,2019-09-23,6,VLMR,Egyptian Kuwaiti Holding,0.3412379846070627,85.0,0.1,10
2019-10-24,2019-09-23,7,ISPH,Ibnsina Pharma,0.3105383075957654,45.0,0.1,10
2019-10-24,2019-09-23,8,OIH,Orascom Investment Holding,0.2988086203942546,0.0,0.1,10
2019-10-24,2019-09-23,9,TMGH,T M G Holding,0.2731530666873373,65.0,0.1,10
2019-10-24,2019-09-23,10,EAST,Eastern Company,0.23875232325105902,40.0,0.1,10
2019-11-03,2019-10-31,1,HELI,Heliopolis Housing,0.4797610259704566,20.0,0.1,10
2019-11-03,2019-10-31,2,HRHO,EFG Holding,0.4429144760856041,65.0,0.1,10
2019-11-03,2019-10-31,3,COMI,Commercial International Bank-Egypt (CIB),0.4296661060753807,85.0,0.1,10
2019-11-03,2019-10-31,4,OIH,Orascom Investment Holding,0.4096142451600445,60.0,0.1,10
2019-11-03,2019-10-31,5,EFID,Edita Food Industries (EDITA),0.35671487968168747,20.0,0.1,10
2019-11-03,2019-10-31,6,VLMR,Egyptian Kuwaiti Holding,0.3274698768051806,85.0,0.1,10
2019-11-03,2019-10-31,7,ISPH,Ibnsina Pharma,0.3133520697486268,45.0,0.1,10
2019-11-03,2019-10-31,8,ORWE,Oriental Weavers,0.30957328472773005,0.0,0.1,10
2019-11-03,2019-10-31,9,ADIB,Abu Dhabi Islamic Bank- Egypt,0.2571582190439271,20.0,0.1,10
2019-11-03,2019-10-31,10,ORHD,Orascom Development Egypt,0.2329298866164205,85.0,0.1,10
2019-12-03,2019-11-27,1,HRHO,EFG Holding,0.44365558950685263,65.0,0.1,10
2019-12-03,2019-11-27,2,OIH,Orascom Investment Holding,0.42707355533813424,0.0,0.1,10
2019-12-03,2019-11-27,3,COMI,Commercial International Bank-Egypt (CIB),0.424167316615675,85.0,0.1,10
2019-12-03,2019-11-27,4,HELI,Heliopolis Housing,0.3913605525144995,20.0,0.1,10
2019-12-03,2019-11-27,5,ADIB,Abu Dhabi Islamic Bank- Egypt,0.34859562727122756,60.0,0.1,10
2019-12-03,2019-11-27,6,ORWE,Oriental Weavers,0.33374893882717627,20.0,0.1,10
2019-12-03,2019-11-27,7,VLMR,Egyptian Kuwaiti Holding,0.3257450290201389,85.0,0.1,10
2019-12-03,2019-11-27,8,ISPH,Ibnsina Pharma,0.3213109894145626,45.0,0.1,10
2019-12-03,2019-11-27,9,ORAS,Orascom Construction PLC,0.2968862142580792,0.0,0.1,10
2019-12-03,2019-11-27,10,EGCH,Egyptian Chemical Industries (KIMA),0.29391191522252574,10.0,0.1,10
2020-01-02,2019-12-31,1,COMI,Commercial International Bank-Egypt (CIB),0.4695406484446647,85.0,0.1,10
2020-01-02,2019-12-31,2,EGCH,Egyptian Chemical Industries (KIMA),0.42768622188149225,85.0,0.1,10
2020-01-02,2019-12-31,3,EAST,Eastern Company,0.4223311433357783,65.0,0.1,10
2020-01-02,2019-12-31,4,ORWE,Oriental Weavers,0.371014065569829,20.0,0.1,10
2020-01-02,2019-12-31,5,MCQE,Misr Cement - Qena,0.37070124732298504,0.0,0.1,10
2020-01-02,2019-12-31,6,VLMR,Egyptian Kuwaiti Holding,0.32851122779632913,85.0,0.1,10
2020-01-02,2019-12-31,7,ISPH,Ibnsina Pharma,0.3283660679382496,60.0,0.1,10
2020-01-02,2019-12-31,8,HELI,Heliopolis Housing,0.3276454812662249,20.0,0.1,10
2020-01-02,2019-12-31,9,ORHD,Orascom Development Egypt,0.3119197370669862,85.0,0.1,10
2020-01-02,2019-12-31,10,HRHO,EFG Holding,0.3092370553247716,45.0,0.1,10
2020-02-05,2020-01-30,1,COMI,Commercial International Bank-Egypt (CIB),0.4770274926732516,85.0,0.1,10
2020-02-05,2020-01-30,2,EGCH,Egyptian Chemical Industries (KIMA),0.4468734050937146,85.0,0.1,10
2020-02-05,2020-01-30,3,ORWE,Oriental Weavers,0.4158143764575427,20.0,0.1,10
2020-02-05,2020-01-30,4,ETEL,Telecom Egypt,0.3948393655119804,20.0,0.1,10
2020-02-05,2020-01-30,5,JUFO,Juhayna Food Industries,0.37555390424547896,20.0,0.1,10
2020-02-05,2020-01-30,6,ARCC,Arabian Cement Company,0.33302865637439544,0.0,0.1,10
2020-02-05,2020-01-30,7,ADIB,Abu Dhabi Islamic Bank- Egypt,0.30953182459606177,40.0,0.1,10
2020-02-05,2020-01-30,8,EGAL,Egypt Aluminum,0.3048082573237307,0.0,0.1,10
2020-02-05,2020-01-30,9,EAST,Eastern Company,0.3043317678647002,20.0,0.1,10
2020-02-05,2020-01-30,10,HRHO,EFG Holding,0.292138279401937,20.0,0.1,10
2020-03-03,2020-02-24,1,ORWE,Oriental Weavers,0.5148055120432211,65.0,0.1,10
2020-03-03,2020-02-24,2,ETEL,Telecom Egypt,0.43569254244687255,45.0,0.1,10
2020-03-03,2020-02-24,3,COMI,Commercial International Bank-Egypt (CIB),0.43056938738325995,85.0,0.1,10
2020-03-03,2020-02-24,4,ARCC,Arabian Cement Company,0.3671758229299993,0.0,0.1,10
2020-03-03,2020-02-24,5,EGCH,Egyptian Chemical Industries (KIMA),0.35216711112203486,45.0,0.1,10
2020-03-03,2020-02-24,6,ADIB,Abu Dhabi Islamic Bank- Egypt,0.31792221245916324,30.0,0.1,10
2020-03-03,2020-02-24,7,EAST,Eastern Company,0.29301722000576674,40.0,0.1,10
2020-03-03,2020-02-24,8,ISPH,Ibnsina Pharma,0.28360117990189776,25.0,0.1,10
2020-03-03,2020-02-24,9,HRHO,EFG Holding,0.2801201669144381,20.0,0.1,10
2020-03-03,2020-02-24,10,EGAL,Egypt Aluminum,0.26986062956710255,0.0,0.1,10
2020-04-02,2020-03-19,1,ORWE,Oriental Weavers,0.4682050034670593,65.0,0.1,10
2020-04-02,2020-03-19,2,EMFD,Emaar Misr for Development,0.42510007942632716,65.0,0.1,10
2020-04-02,2020-03-19,3,ISPH,Ibnsina Pharma,0.3799423159362837,45.0,0.1,10
2020-04-02,2020-03-19,4,ETEL,Telecom Egypt,0.37752881647060726,85.0,0.1,10
2020-04-02,2020-03-19,5,COMI,Commercial International Bank-Egypt (CIB),0.37714466015034326,85.0,0.1,10
2020-04-02,2020-03-19,6,EFID,Edita Food Industries (EDITA),0.29778833549392947,55.0,0.1,10
2020-04-02,2020-03-19,7,ARCC,Arabian Cement Company,0.27304868155778483,0.0,0.1,10
2020-04-02,2020-03-19,8,EGAL,Egypt Aluminum,0.26795832151701876,0.0,0.1,10
2020-04-02,2020-03-19,9,EAST,Eastern Company,0.2623027301249092,40.0,0.1,10
2020-04-02,2020-03-19,10,OIH,Orascom Investment Holding,0.24132314770373406,0.0,0.1,10
2020-05-07,2020-04-29,1,ARCC,Arabian Cement Company,0.4555532330816101,20.0,0.1,10
2020-05-07,2020-04-29,2,MCQE,Misr Cement - Qena,0.41324397758986364,20.0,0.1,10
2020-05-07,2020-04-29,3,ETEL,Telecom Egypt,0.3776185558639994,85.0,0.1,10
2020-05-07,2020-04-29,4,ORWE,Oriental Weavers,0.3771433192380756,80.0,0.1,10
2020-05-07,2020-04-29,5,ISPH,Ibnsina Pharma,0.35316180346306536,45.0,0.1,10
2020-05-07,2020-04-29,6,EGCH,Egyptian Chemical Industries (KIMA),0.3437875665022954,65.0,0.1,10
2020-05-07,2020-04-29,7,EMFD,Emaar Misr for Development,0.3383638893180702,55.0,0.1,10
2020-05-07,2020-04-29,8,BFTH,Beltone Holding,0.3034304060861794,0.0,0.1,10
2020-05-07,2020-04-29,9,JUFO,Juhayna Food Industries,0.26312012881165026,30.0,0.1,10
2020-05-07,2020-04-29,10,PHDC,Palm Hills Development Company,0.24082843761152103,0.0,0.1,10
2020-06-04,2020-05-13,1,ISPH,Ibnsina Pharma,0.41889385652714173,45.0,0.1,10
2020-06-04,2020-05-13,2,ARCC,Arabian Cement Company,0.38851431353688826,20.0,0.1,10
2020-06-04,2020-05-13,3,ORWE,Oriental Weavers,0.34880672351186665,20.0,0.1,10
2020-06-04,2020-05-13,4,ETEL,Telecom Egypt,0.3369085222054835,85.0,0.1,10
2020-06-04,2020-05-13,5,BFTH,Beltone Holding,0.3367186374024876,0.0,0.1,10
2020-06-04,2020-05-13,6,JUFO,Juhayna Food Industries,0.30664007319583686,40.0,0.1,10
2020-06-04,2020-05-13,7,HELI,Heliopolis Housing,0.30201881852827156,60.0,0.1,10
2020-06-04,2020-05-13,8,MCQE,Misr Cement - Qena,0.2854221556950648,0.0,0.1,10
2020-06-04,2020-05-13,9,EMFD,Emaar Misr for Development,0.28284176114519405,0.0,0.1,10
2020-06-04,2020-05-13,10,EAST,Eastern Company,0.26445979767634364,30.0,0.1,10
2020-07-06,2020-06-29,1,HELI,Heliopolis Housing,0.4214767550137284,80.0,0.1,10
2020-07-06,2020-06-29,2,BFTH,Beltone Holding,0.3957444999140493,20.0,0.1,10
2020-07-06,2020-06-29,3,ARCC,Arabian Cement Company,0.39059374697889016,20.0,0.1,10
2020-07-06,2020-06-29,4,ISPH,Ibnsina Pharma,0.34761759970861683,75.0,0.1,10
2020-07-06,2020-06-29,5,MCQE,Misr Cement - Qena,0.34257314037769393,20.0,0.1,10
2020-07-06,2020-06-29,6,HRHO,EFG Holding,0.34102070082021574,90.0,0.1,10
2020-07-06,2020-06-29,7,FWRY,Fawry For Banking Technology And Electronic Payment,0.28251778864150817,20.0,0.1,10
2020-07-06,2020-06-29,8,ETEL,Telecom Egypt,0.2807237052103915,85.0,0.1,10
2020-07-06,2020-06-29,9,EGAL,Egypt Aluminum,0.24579420617438785,0.0,0.1,10
2020-07-06,2020-06-29,10,EGCH,Egyptian Chemical Industries (KIMA),0.20543907229154446,0.0,0.1,10
2020-09-03,2020-07-21,1,EGAL,Egypt Aluminum,0.48994428022158,80.0,0.1,10
2020-09-03,2020-07-21,2,HELI,Heliopolis Housing,0.4723277258341933,65.0,0.1,10
2020-09-03,2020-07-21,3,MCQE,Misr Cement - Qena,0.46853768322299144,80.0,0.1,10
2020-09-03,2020-07-21,4,HRHO,EFG Holding,0.3436058780479784,100.0,0.1,10
2020-09-03,2020-07-21,5,PHDC,Palm Hills Development Company,0.3347415950950215,20.0,0.1,10
2020-09-03,2020-07-21,6,ORWE,Oriental Weavers,0.3241767204959255,80.0,0.1,10
2020-09-03,2020-07-21,7,FWRY,Fawry For Banking Technology And Electronic Payment,0.31766639266759633,20.0,0.1,10
2020-09-03,2020-07-21,8,ETEL,Telecom Egypt,0.3017990029464982,85.0,0.1,10
2020-09-03,2020-07-21,9,ARCC,Arabian Cement Company,0.26873619444808966,80.0,0.1,10
2020-09-03,2020-07-21,10,GBCO,GB Corp,0.25321670036558014,0.0,0.1,10
2020-10-04,2020-09-08,1,MCQE,Misr Cement - Qena,0.5481785813958479,80.0,0.1,10
2020-10-04,2020-09-08,2,EGAL,Egypt Aluminum,0.4351856098389422,80.0,0.1,10
2020-10-04,2020-09-08,3,GBCO,GB Corp,0.3427071399057542,20.0,0.1,10
2020-10-04,2020-09-08,4,FWRY,Fawry For Banking Technology And Electronic Payment,0.3311594532676566,60.0,0.1,10
2020-10-04,2020-09-08,5,OIH,Orascom Investment Holding,0.3142884798030096,50.0,0.1,10
2020-10-04,2020-09-08,6,ARCC,Arabian Cement Company,0.28344077087277725,80.0,0.1,10
2020-10-04,2020-09-08,7,HELI,Heliopolis Housing,0.2526699173111913,20.0,0.1,10
2020-10-04,2020-09-08,8,PHDC,Palm Hills Development Company,0.23476953974914333,20.0,0.1,10
2020-10-04,2020-09-08,9,ETEL,Telecom Egypt,0.22137873854677753,85.0,0.1,10
2020-10-04,2020-09-08,10,ADIB,Abu Dhabi Islamic Bank- Egypt,0.20702176178145873,75.0,0.1,10
2020-11-16,2020-10-27,1,MCQE,Misr Cement - Qena,0.5125647490790319,80.0,0.1,10
2020-11-16,2020-10-27,2,EGAL,Egypt Aluminum,0.39765800815059893,80.0,0.1,10
2020-11-16,2020-10-27,3,GBCO,GB Corp,0.32782030998141715,20.0,0.1,10
2020-11-16,2020-10-27,4,HELI,Heliopolis Housing,0.2683038069485215,50.0,0.1,10
2020-11-16,2020-10-27,5,PHDC,Palm Hills Development Company,0.2572409753071718,20.0,0.1,10
2020-11-16,2020-10-27,6,FWRY,Fawry For Banking Technology And Electronic Payment,0.23254058577857709,45.0,0.1,10
2020-11-16,2020-10-27,7,OIH,Orascom Investment Holding,0.23077657302046478,85.0,0.1,10
2020-11-16,2020-10-27,8,ABUK,Abou Kir Fertilizers,0.21835644335819465,70.0,0.1,10
2020-11-16,2020-10-27,9,ORWE,Oriental Weavers,0.20275833909848517,80.0,0.1,10
2020-11-16,2020-10-27,10,ARCC,Arabian Cement Company,0.1838608317947575,80.0,0.1,10
2020-12-16,2020-11-26,1,MCQE,Misr Cement - Qena,0.3655244608447117,80.0,0.1,10
2020-12-16,2020-11-26,2,EGAL,Egypt Aluminum,0.2743250404578402,80.0,0.1,10
2020-12-16,2020-11-26,3,GBCO,GB Corp,0.25312752282717027,90.0,0.1,10
2020-12-16,2020-11-26,4,PHDC,Palm Hills Development Company,0.20801879766188092,20.0,0.1,10
2020-12-16,2020-11-26,5,AMOC,Alexandria Mineral Oils Company,0.20079491755165868,20.0,0.1,10
2020-12-16,2020-11-26,6,ORAS,Orascom Construction PLC,0.1697920383613474,60.0,0.1,10
2020-12-16,2020-11-26,7,OIH,Orascom Investment Holding,0.14389403856002386,100.0,0.1,10
2020-12-16,2020-11-26,8,ORWE,Oriental Weavers,0.12666360422751882,100.0,0.1,10
2020-12-16,2020-11-26,9,FWRY,Fawry For Banking Technology And Electronic Payment,0.12514820769316232,45.0,0.1,10
2020-12-16,2020-11-26,10,ABUK,Abou Kir Fertilizers,0.12097518004532298,75.0,0.1,10
2021-01-04,2020-12-30,1,AMOC,Alexandria Mineral Oils Company,0.3416083002419092,80.0,0.1,10
2021-01-04,2020-12-30,2,MCQE,Misr Cement - Qena,0.32735529579093686,65.0,0.1,10
2021-01-04,2020-12-30,3,GBCO,GB Corp,0.20509218702095924,75.0,0.1,10
2021-01-04,2020-12-30,4,ORAS,Orascom Construction PLC,0.15031113283546216,60.0,0.1,10
2021-01-04,2020-12-30,5,EGAL,Egypt Aluminum,0.13895800238578862,65.0,0.1,10
2021-01-04,2020-12-30,6,ARCC,Arabian Cement Company,0.11047042687953909,60.0,0.1,10
2021-01-04,2020-12-30,7,OIH,Orascom Investment Holding,0.08981863514434864,100.0,0.1,10
2021-01-04,2020-12-30,8,FWRY,Fawry For Banking Technology And Electronic Payment,0.08520426420155067,45.0,0.1,10
2021-01-04,2020-12-30,9,TMGH,T M G Holding,0.06849818418106783,20.0,0.1,10
2021-01-04,2020-12-30,10,PHDC,Palm Hills Development Company,0.0669816882458552,20.0,0.1,10
2021-02-02,2021-01-31,1,AMOC,Alexandria Mineral Oils Company,0.24429697757457522,80.0,0.1,10
2021-02-02,2021-01-31,2,EGAL,Egypt Aluminum,0.13101025407938238,65.0,0.1,10
2021-02-02,2021-01-31,3,MCQE,Misr Cement - Qena,0.09973927581790523,65.0,0.1,10
2021-02-02,2021-01-31,4,PHDC,Palm Hills Development Company,0.09136936736024054,65.0,0.1,10
2021-02-02,2021-01-31,5,ARCC,Arabian Cement Company,0.043846604067243194,60.0,0.1,10
2021-02-02,2021-01-31,6,ORAS,Orascom Construction PLC,0.03190297044699859,90.0,0.1,10
2021-02-02,2021-01-31,7,CCAP,QALA For Financial Investments,0.021023829217011025,0.0,0.1,10
2021-02-02,2021-01-31,8,TMGH,T M G Holding,-0.03918248415088367,65.0,0.1,10
2021-02-02,2021-01-31,9,FWRY,Fawry For Banking Technology And Electronic Payment,-0.06029904367608033,45.0,0.1,10
2021-02-02,2021-01-31,10,EAST,Eastern Company,-0.06607527275854505,90.0,0.1,10
2021-03-01,2021-02-28,1,OIH,Orascom Investment Holding,-0.047099540673956324,0.0,0.1,10
2021-03-01,2021-02-28,2,JUFO,Juhayna Food Industries,-0.06775018267028321,0.0,0.1,10
2021-03-01,2021-02-28,3,ARCC,Arabian Cement Company,-0.090846320769548,0.0,0.1,10
2021-03-01,2021-02-28,4,AMOC,Alexandria Mineral Oils Company,-0.11269801674911041,45.0,0.1,10
2021-03-01,2021-02-28,5,CCAP,QALA For Financial Investments,-0.11438155898218519,45.0,0.1,10
2021-03-01,2021-02-28,6,ISPH,Ibnsina Pharma,-0.12262386932795766,0.0,0.1,10
2021-03-01,2021-02-28,7,PHDC,Palm Hills Development Company,-0.14377239614113976,65.0,0.1,10
2021-03-01,2021-02-28,8,TMGH,T M G Holding,-0.1929771128556162,45.0,0.1,10
2021-03-01,2021-02-28,9,EGCH,Egyptian Chemical Industries (KIMA),-0.19376157232291427,0.0,0.1,10
2021-03-01,2021-02-28,10,EGAL,Egypt Aluminum,-0.21700323029913976,65.0,0.1,10
2021-04-01,2021-03-31,1,OIH,Orascom Investment Holding,0.07831216833553231,0.0,0.1,10
2021-04-01,2021-03-31,2,JUFO,Juhayna Food Industries,-0.013035186325657266,0.0,0.1,10
2021-04-01,2021-03-31,3,ISPH,Ibnsina Pharma,-0.05660321959679629,0.0,0.1,10
2021-04-01,2021-03-31,4,CCAP,QALA For Financial Investments,-0.12587972593421895,0.0,0.1,10
2021-04-01,2021-03-31,5,HELI,Heliopolis Housing,-0.16354071338083806,0.0,0.1,10
2021-04-01,2021-03-31,6,ARCC,Arabian Cement Company,-0.21448868687180533,0.0,0.1,10
2021-04-01,2021-03-31,7,AMOC,Alexandria Mineral Oils Company,-0.25903921286188836,45.0,0.1,10
2021-04-01,2021-03-31,8,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,-0.2629430659080454,0.0,0.1,10
2021-04-01,2021-03-31,9,EGCH,Egyptian Chemical Industries (KIMA),-0.2658334269693814,0.0,0.1,10
2021-04-01,2021-03-31,10,TMGH,T M G Holding,-0.2670614951664389,45.0,0.1,10
2021-05-05,2021-04-26,1,OIH,Orascom Investment Holding,0.005303595726163667,0.0,0.1,10
2021-05-05,2021-04-26,2,HELI,Heliopolis Housing,-0.020822819835830935,0.0,0.1,10
2021-05-05,2021-04-26,3,JUFO,Juhayna Food Industries,-0.03716276653516217,20.0,0.1,10
2021-05-05,2021-04-26,4,ISPH,Ibnsina Pharma,-0.04899026753240576,0.0,0.1,10
2021-05-05,2021-04-26,5,CCAP,QALA For Financial Investments,-0.06862613014020832,0.0,0.1,10
2021-05-05,2021-04-26,6,TMGH,T M G Holding,-0.1313191915035383,0.0,0.1,10
2021-05-05,2021-04-26,7,EGCH,Egyptian Chemical Industries (KIMA),-0.16340677786902294,0.0,0.1,10
2021-05-05,2021-04-26,8,AMOC,Alexandria Mineral Oils Company,-0.19241995000420287,65.0,0.1,10
2021-05-05,2021-04-26,9,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,-0.20560852985978395,0.0,0.1,10
2021-05-05,2021-04-26,10,EMFD,Emaar Misr for Development,-0.24711775160783428,10.0,0.1,10
2021-06-01,2021-05-31,1,OIH,Orascom Investment Holding,0.028264623592964905,20.0,0.1,10
2021-06-01,2021-05-31,2,JUFO,Juhayna Food Industries,-0.011602927761214066,0.0,0.1,10
2021-06-01,2021-05-31,3,ISPH,Ibnsina Pharma,-0.048534413407682324,0.0,0.1,10
2021-06-01,2021-05-31,4,CCAP,QALA For Financial Investments,-0.052195616274468726,20.0,0.1,10
2021-06-01,2021-05-31,5,EGCH,Egyptian Chemical Industries (KIMA),-0.1076491689754838,20.0,0.1,10
2021-06-01,2021-05-31,6,TMGH,T M G Holding,-0.12770281390010363,0.0,0.1,10
2021-06-01,2021-05-31,7,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,-0.12813150464810272,0.0,0.1,10
2021-06-01,2021-05-31,8,AMOC,Alexandria Mineral Oils Company,-0.1475937620027494,50.0,0.1,10
2021-06-01,2021-05-31,9,COMI,Commercial International Bank-Egypt (CIB),-0.15263228672537915,0.0,0.1,10
2021-06-01,2021-05-31,10,HELI,Heliopolis Housing,-0.16430770784542517,20.0,0.1,10
2021-07-04,2021-06-30,1,ISPH,Ibnsina Pharma,0.024226948075418437,0.0,0.1,10
2021-07-04,2021-06-30,2,CCAP,QALA For Financial Investments,-0.06068116760233387,0.0,0.1,10
2021-07-04,2021-06-30,3,EGCH,Egyptian Chemical Industries (KIMA),-0.08333898639989527,20.0,0.1,10
2021-07-04,2021-06-30,4,JUFO,Juhayna Food Industries,-0.10952648830115427,80.0,0.1,10
2021-07-04,2021-06-30,5,COMI,Commercial International Bank-Egypt (CIB),-0.1197422092068868,0.0,0.1,10
2021-07-04,2021-06-30,6,OIH,Orascom Investment Holding,-0.12219634975013541,0.0,0.1,10
2021-07-04,2021-06-30,7,RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,-0.15347929693138884,20.0,0.1,10
2021-07-04,2021-06-30,8,EAST,Eastern Company,-0.15749888702389353,40.0,0.1,10
