candidate_idx,max_positions,selected_seed_current_fixed5,train_score,oos_balanced_score,params,train_final_equity,train_total_contributions,train_money_multiple,train_twr_total_return,train_cagr,train_sharpe,train_max_drawdown,train_return_dd,train_profit_factor,train_closed_trades,test_final_equity,test_total_contributions,test_money_multiple,test_twr_total_return,test_cagr,test_sharpe,test_max_drawdown,test_return_dd,test_profit_factor,test_closed_trades,full_final_equity,full_total_contributions,full_money_multiple,full_twr_total_return,full_cagr,full_sharpe,full_max_drawdown,full_return_dd,full_profit_factor,full_closed_trades,full_total_fees,full_fee_to_contributions_ratio,full_mean_turnover_pct,test_excess_twr_vs_etf_dca,test_excess_cagr_vs_etf_dca,test_drawdown_saving_vs_etf_dca
15,8,False,-0.5677492056713169,0.9184468572266545,"{""atr_len"": 16, ""bb_len"": 27, ""bb_std"": 2.187894528825631, ""cci_len"": 15, ""cci_reclaim"": -36.85099578449887, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 75, ""max_positions"": 8, ""rsi_entry"": 32.15330002823955, ""rsi_len"": 14, ""rsi_reclaim"": 46.82366872477137, ""scan_mode"": ""weekly"", ""stop_atr"": 2.132074459634248, ""target_atr"": 2.707634149018645, ""top_n"": 8, ""trail_atr"": 5.252083302927292, ""trend_len"": 85}",1174475.2952883698,1150000.0,1.0212828654681476,0.022693414264864487,0.0046496744675337265,0.2501648192737577,0.02670712959420607,0.17409862228483144,0.0,0.0,1540679.0049234899,280000.0,5.502425017583892,0.06708237498062908,0.030477032676558435,1.2869331803796455,0.009536499396992859,3.1958301896573023,0.0,0.0,1540679.0049234899,1430000.0,1.077397905540902,0.091688762926603,0.01260392805264221,0.6153684374132375,0.02670712959420607,0.471931212531973,4.3862510768189535,17.0,7329.564101510002,0.005125569301755246,0.002434486746774613,-0.8681105663473536,-0.3265143639675354,0.2654104614139531
16,8,False,-0.29007440657223627,0.9457631761793556,"{""atr_len"": 20, ""bb_len"": 22, ""bb_std"": 2.1669955052929852, ""cci_len"": 24, ""cci_reclaim"": -79.05352859159981, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 73, ""max_positions"": 8, ""rsi_entry"": 31.47574251754778, ""rsi_len"": 11, ""rsi_reclaim"": 44.26356676486678, ""scan_mode"": ""weekly"", ""stop_atr"": 2.5610340544426364, ""target_atr"": 4.384674746336115, ""top_n"": 11, ""trail_atr"": 4.270695945038947, ""trend_len"": 135}",1333468.0233320603,1150000.0,1.1595374115930959,0.18209889109699007,0.035188625698621134,0.8942713443591416,0.09047626378461271,0.3889266004881787,0.0,0.0,1911164.7782764304,280000.0,6.8255884938443945,0.20445652666895886,0.08982466399698841,1.9329619072658724,0.03581660790818997,2.5079053892328185,0.0,0.0,1911164.7782764304,1430000.0,1.3364788659275737,0.42429638515319046,0.05179348902767811,1.2423832184190735,0.09047626378461271,0.5724538885798534,3.4483401917140983,56.0,29253.88585857,0.02045726283816084,0.008068201033737437,-0.7307364146590238,-0.26716673264710544,0.23913035290275597
17,8,False,-0.4871041991856141,0.9175787952970246,"{""atr_len"": 20, ""bb_len"": 27, ""bb_std"": 2.2218396125669115, ""cci_len"": 35, ""cci_reclaim"": -127.72776691146889, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 40, ""max_positions"": 8, ""rsi_entry"": 41.10254802023322, ""rsi_len"": 11, ""rsi_reclaim"": 44.05671091680776, ""scan_mode"": ""monthly"", ""stop_atr"": 1.608641194742001, ""target_atr"": 5.058915386064875, ""top_n"": 8, ""trail_atr"": 2.612113710627493, ""trend_len"": 134}",1243201.1746716,1150000.0,1.0810444997144348,0.13572752398696064,0.026660019045792183,0.41508971260326244,0.12652525313292018,0.21070907495268706,0.0,0.0,1912932.927071651,280000.0,6.831903310970182,0.28832432523198603,0.12427884963669533,1.5911003188054287,0.04796141314306346,2.5912257686400024,0.0,0.0,1912932.927071651,1430000.0,1.337715333616539,0.4690937664909238,0.05645425291011308,0.8070362346492138,0.12652525313292018,0.44618960651914663,1.6643528927882294,168.0,87186.86004335001,0.06096983219814686,0.023697994477214337,-0.6468686160959967,-0.23271254700739852,0.22698554766788248
18,8,False,-0.3594348994205151,1.4086090022773596,"{""atr_len"": 21, ""bb_len"": 25, ""bb_std"": 1.6441023446378067, ""cci_len"": 20, ""cci_reclaim"": -89.27247864237805, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 57, ""max_positions"": 8, ""rsi_entry"": 41.19140945351268, ""rsi_len"": 8, ""rsi_reclaim"": 58.65415055362282, ""scan_mode"": ""monthly"", ""stop_atr"": 2.4571282916239765, ""target_atr"": 5.659694636559352, ""top_n"": 10, ""trail_atr"": 2.2927456258763192, ""trend_len"": 102}",1421272.9937426934,1150000.0,1.2358895597762551,0.33085868467199653,0.06086812929147212,0.6210659052219946,0.25413807016491774,0.2395081116810755,0.0,0.0,2704518.8727186862,280000.0,9.658995973995308,0.6348337729016205,0.2551830315198813,2.34890075523916,0.068479976713952,3.7263889937610144,0.0,0.0,2704518.8727186862,1430000.0,1.8912719389641162,1.2091305695681491,0.11981588216471462,1.1551123731827555,0.25413807016491774,0.4714597938316071,2.0283834067675155,273.0,158915.05821131993,0.11112941133658737,0.038534733255136504,-0.30035916842636223,-0.10180836512421254,0.20646698409699393
19,8,False,-0.5202032901217171,0.3135721262090004,"{""atr_len"": 16, ""bb_len"": 42, ""bb_std"": 2.2681057893481356, ""cci_len"": 27, ""cci_reclaim"": -116.38860226952549, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 21, ""max_positions"": 8, ""rsi_entry"": 29.717314295211207, ""rsi_len"": 13, ""rsi_reclaim"": 51.14245323278415, ""scan_mode"": ""weekly"", ""stop_atr"": 2.589602475396824, ""target_atr"": 4.566102718810607, ""top_n"": 12, ""trail_atr"": 4.090755701332311, ""trend_len"": 127}",1187579.80268554,1150000.0,1.032678089291774,0.036555192406185766,0.0074497045968362485,0.38871931314718655,0.033740108865076945,0.22079669708911767,0.0,0.0,1489616.6931220498,280000.0,5.320059618293035,0.015334543863960048,0.007061468311861718,0.6578232828132048,0.0077627358759884135,0.9096623181144361,0.0,0.0,1489616.6931220498,1430000.0,1.0416899951902445,0.05245029347155428,0.007325572335394437,0.4294568275350187,0.033740108865076945,0.21711762592967943,2.0974283276630885,11.0,4521.87292295,0.0031621488971678323,0.0016328766991969216,-0.9198583974640226,-0.34992992833223213,0.2671842249349575
20,8,False,0.186264662015658,0.65237601087448,"{""atr_len"": 15, ""bb_len"": 21, ""bb_std"": 2.124460885669355, ""cci_len"": 16, ""cci_reclaim"": -61.09532078397615, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 25, ""max_positions"": 8, ""rsi_entry"": 45.39767765942156, ""rsi_len"": 10, ""rsi_reclaim"": 58.014954362685096, ""scan_mode"": ""monthly"", ""stop_atr"": 1.3787083601155394, ""target_atr"": 4.394501335976981, ""top_n"": 9, ""trail_atr"": 5.053272920753162, ""trend_len"": 149}",1543213.178407142,1150000.0,1.341924502962732,0.6371909350225786,0.10728667850903872,1.090548239060538,0.10643781145407571,1.0079752396574715,0.0,0.0,2473930.884194943,280000.0,8.835467443553368,0.39338209908601973,0.1657782760012516,1.620247778924064,0.12181459132568873,1.3609065564076777,0.0,0.0,2473930.884194943,1430000.0,1.730021597339121,1.2878052286861084,0.12542481619032997,1.257574644183535,0.12181459132568828,1.029637047790024,1.7715064046928477,264.0,162270.04674506013,0.11347555716437771,0.037385740780692164,-0.541810842241963,-0.19121312064284224,0.1531323694852572
21,8,False,-0.31505441540316786,1.479165332181734,"{""atr_len"": 12, ""bb_len"": 21, ""bb_std"": 1.7996361690286153, ""cci_len"": 21, ""cci_reclaim"": -63.80591482734273, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 35, ""max_positions"": 8, ""rsi_entry"": 33.28592871560126, ""rsi_len"": 15, ""rsi_reclaim"": 55.54849525514207, ""scan_mode"": ""monthly"", ""stop_atr"": 2.2583722913748794, ""target_atr"": 6.0302615705576486, ""top_n"": 8, ""trail_atr"": 4.940573592548625, ""trend_len"": 73}",1238780.5540514907,1150000.0,1.077200481783905,0.14413599979041347,0.028226752240565478,0.7021361677638422,0.05400319489964267,0.5226867094256353,0.0,0.0,1838562.041649241,280000.0,6.566293005890146,0.2311467443380535,0.10092551129762217,2.2114756830850433,0.021136942480047605,4.77483966249573,0.0,0.0,1838562.041649241,1430000.0,1.2857077214330357,0.40910032243048566,0.05018391244362741,1.1911203217358204,0.05400319489964267,0.929276731439448,3.5996503740779953,48.0,23845.671030760004,0.016675294427104897,0.006874803564242259,-0.7040461969899292,-0.2560658853464717,0.25381001833089833
22,8,False,-0.40361093680994864,1.1957046990720694,"{""atr_len"": 17, ""bb_len"": 18, ""bb_std"": 1.6640356562023972, ""cci_len"": 36, ""cci_reclaim"": -66.6028307020809, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 49, ""max_positions"": 8, ""rsi_entry"": 31.05765511492205, ""rsi_len"": 8, ""rsi_reclaim"": 51.57551657238987, ""scan_mode"": ""weekly"", ""stop_atr"": 1.6010946507348751, ""target_atr"": 3.1519875232054066, ""top_n"": 9, ""trail_atr"": 4.330310330795198, ""trend_len"": 74}",1276345.312614501,1150000.0,1.1098654892300008,0.15653329862728982,0.030520135762307277,0.5927777389310107,0.10477308475789271,0.29129748191372357,0.0,0.0,1981300.4883723832,280000.0,7.0760731727585116,0.29928019727070154,0.1286895772044101,2.0666724982564832,0.03744351517156874,3.4368989293538728,0.0,0.0,1981300.4883723832,1430000.0,1.3855248170436245,0.5083492645877721,0.060439328297050565,1.090839478635986,0.10477308475789271,0.5768592996637677,1.9482370705288041,139.0,78655.38344762,0.05500376464868532,0.019717671226747436,-0.6359127440572812,-0.22830181943968375,0.2375034456393772
23,8,False,-0.7563226108656111,0.5345105116157312,"{""atr_len"": 12, ""bb_len"": 25, ""bb_std"": 1.5895811777186468, ""cci_len"": 26, ""cci_reclaim"": -129.11681682346963, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 53, ""max_positions"": 8, ""rsi_entry"": 44.643484213163305, ""rsi_len"": 5, ""rsi_reclaim"": 52.55968972759272, ""scan_mode"": ""monthly"", ""stop_atr"": 1.6728400257965663, ""target_atr"": 2.9121723761335145, ""top_n"": 11, ""trail_atr"": 4.141256166665002, ""trend_len"": 135}",1107133.0623739643,1150000.0,0.9627244020643169,0.17964854538750163,0.03474466222364958,0.2810850768974531,0.48332326702119344,0.07188700522899935,0.0,0.0,2131098.8036599983,280000.0,7.611067155928565,0.562839523374584,0.2293149565488466,1.3628522676544819,0.20834215292373204,1.1006651958367353,0.0,0.0,2131098.8036599983,1430000.0,1.4902788836783205,0.8743707595561858,0.09384874435119173,0.6038305676990725,0.48332326702119344,0.19417385992939692,1.1973860336809068,679.0,351451.71064501005,0.24577042702448257,0.09631838634898363,-0.3723534179533987,-0.12767644009524726,0.0666048078872139
24,8,False,-0.2707444524234433,0.017153158216012154,"{""atr_len"": 20, ""bb_len"": 38, ""bb_std"": 2.190666634140463, ""cci_len"": 15, ""cci_reclaim"": -126.45437219679724, ""fixed_sell_fee_egp"": 5.0, ""max_hold_bars"": 34, ""max_positions"": 8, ""rsi_entry"": 44.161796269365844, ""rsi_len"": 10, ""rsi_reclaim"": 46.3520885286786, ""scan_mode"": ""weekly"", ""stop_atr"": 0.9799735087824637, ""target_atr"": 3.3625055076524726, ""top_n"": 12, ""trail_atr"": 3.517786642939602, ""trend_len"": 97}",1596348.307860993,1150000.0,1.3881289633573852,0.4108316538871779,0.07374346223991846,0.6650622145206596,0.23859803931810808,0.3090698584559651,0.0,0.0,2210957.3951615263,280000.0,7.896276411291165,0.1562851187750054,0.06944954700704176,0.6325882772849701,0.2584068262399737,0.2687604968397635,0.0,0.0,2210957.3951615263,1430000.0,1.5461240525605078,0.6844809614880398,0.07729333028217034,0.6908365437260229,0.2584068262399737,0.2991148933905896,1.3370356276927826,529.0,304461.0678284801,0.21290983764229376,0.07462396045935733,-0.7789078225529773,-0.2875418496370521,0.016540134570972254
