date,core_satellite_equity,static_top10_dca_equity,annual_top10_dca_equity,etf_dca_equity,etf_buy_hold_norm
2024-05-12,1482859.97710794,1710768.2033531803,1604162.4404394804,1435068.88613174,1.8888888888888886
2024-05-13,1451658.1871079402,1720351.88132737,1607869.4304394803,1389385.3661317402,1.8287581699346405
2024-05-14,1456265.82710794,1702760.40132737,1594821.4104394803,1401302.8061317399,1.8444444444444443
2024-05-15,1451090.1871079402,1707277.1113273702,1583036.5404394805,1398820.00613174,1.8411764705882354
2024-05-16,1466043.00710794,1763322.84132737,1636685.3104394807,1397826.88613174,1.8398692810457515
2024-05-19,1533845.28710794,1869132.66132737,1693611.2404394804,1470324.64613174,1.9352941176470586
2024-05-20,1576335.8571079401,1889402.09132737,1727523.7304394806,1516504.72613174,1.9960784313725488
2024-05-21,1569294.8971079402,1852121.27132737,1708205.9804394804,1514518.48613174,1.9934640522875815
2024-05-22,1555815.6171079401,1850154.5013273698,1716074.5804394805,1492173.28613174,1.9640522875816993
2024-05-23,1560969.5371079403,1847534.04132737,1712069.0504394805,1501111.3661317402,1.9758169934640522
2024-05-26,1564332.7171079402,1867822.41132737,1726017.5504394805,1500118.24613174,1.9745098039215685
2024-05-27,1572499.1571079402,1847213.6413273697,1710733.4404394804,1517994.40613174,1.9980392156862745
2024-05-28,1559870.9971079403,1817389.39132737,1695093.0904394803,1506573.52613174,1.9830065359477123
2024-05-29,1554505.2471079403,1812251.68132737,1682718.3604394803,1504090.72613174,1.9797385620915031
2024-05-30,1542333.2271079402,1782689.92132737,1659008.2004394801,1496642.3261317401,1.9699346405228757
2024-06-02,1538974.85277402,1759922.17318805,1645182.8998491403,1497632.98841864,1.9581699346405228
2024-06-03,1538451.90277402,1781311.3407630902,1649390.2933285604,1495133.63841864,1.9549019607843137
2024-06-04,1539011.87277402,1783982.61950459,1657342.4746130805,1492634.2884186401,1.9516339869281045
2024-06-05,1536275.15277402,1741020.9969745798,1628586.5556975205,1500632.20841864,1.9620915032679738
2024-06-06,1517228.16277402,1727214.5431230403,1617707.0869150106,1478138.0584186402,1.9326797385620915
2024-06-09,1498038.86277402,1652782.2311472502,1551917.8286577105,1478138.0584186402,1.9326797385620915
2024-06-10,1469181.8127740202,1686249.63114725,1572862.0508505905,1428650.92841864,1.8679738562091501
2024-06-11,1482392.3727740203,1714509.8911472498,1586684.4928934104,1441647.5484186402,1.8849673202614379
2024-06-12,1493383.32277402,1718247.1711472503,1596582.3350612805,1453144.5584186402,1.9
2024-06-13,1502738.36277402,1752995.6911472501,1621425.2150612806,1456143.7784186401,1.9039215686274509
2024-06-23,1532695.9827740202,1790002.26114725,1664839.3950612806,1480637.40841864,1.9359477124183007
2024-06-24,1547869.03277402,1810862.30114725,1652689.4650612804,1507130.51841864,1.9705882352941175
2024-06-25,1551703.76277402,1877370.6111472498,1676706.9250612806,1502631.68841864,1.964705882352941
2024-06-26,1562699.6727740201,1886944.5511472502,1676876.4750612807,1518127.65841864,1.984967320261438
2024-06-27,1571911.6727740201,1878666.1011472503,1678181.9850612807,1530624.40841864,2.0013071895424837
2024-07-01,1594261.71191354,1927008.0055439603,1695552.0105473606,1555115.07992324,2.0202614379084967
2024-07-02,1603428.0719135401,1935349.11328506,1698942.2485636105,1566686.60992324,2.0352941176470587
2024-07-03,1613002.21191354,1946801.2811552102,1706141.8475812303,1577251.91992324,2.049019607843137
2024-07-04,1622629.1019135402,1947380.61745373,1712326.258898761,1588320.33992324,2.0633986928104573
2024-07-07,1641739.5719135401,1976445.315628,1737645.2100412205,1604922.96992324,2.0849673202614376
2024-07-08,1621598.6119135402,1960202.945628,1720927.1211836806,1583289.23992324,2.056862745098039
2024-07-09,1626161.9719135403,1969186.4856279998,1718257.0025262204,1590835.88992324,2.0666666666666664
2024-07-10,1625526.3919135402,1959423.075628,1718543.6225262207,1589829.66992324,2.065359477124183
2024-07-14,1614022.3619135402,1919790.1756280002,1693697.5325262204,1583792.34992324,2.057516339869281
2024-07-15,1603860.86191354,1909912.9356280004,1691744.1325262205,1570208.37992324,2.0398692810457515
2024-07-16,1597948.8219135401,1898940.165628,1683657.9725262206,1565177.27992324,2.033333333333333
2024-07-17,1607187.27191354,1958682.8356280003,1732382.4725262204,1558133.73992324,2.0241830065359476
2024-07-18,1634205.8719135402,1990727.975628,1755573.5325262204,1586811.00992324,2.061437908496732
2024-07-21,1648806.34191354,2006135.675628,1764243.0725262205,1603916.74992324,2.083660130718954
2024-07-22,1653156.9319135402,1983864.605628,1762086.4925262204,1610960.2899232402,2.09281045751634
2024-07-23,1659016.0619135401,1986896.545628,1754117.7625262206,1622531.81992324,2.107843137254902
2024-07-24,1667916.6519135402,1980358.7456280002,1757790.0925262205,1633600.23992324,2.1222222222222222
2024-07-28,1663122.91191354,1985257.6656280002,1755987.7825262207,1627562.91992324,2.1143790849673203
2024-07-29,1658591.75191354,1962699.0256280003,1744133.8825262205,1626053.58992324,2.112418300653595
2024-07-30,1657073.45191354,2008203.6356280004,1768194.5125262206,1613978.9499232399,2.0967320261437905
2024-07-31,1684067.04191354,2043867.0156280003,1797413.3325262207,1640140.66992324,2.130718954248366
2024-08-01,1694008.6617563302,2030310.67862411,1798854.9480173104,1653628.34619974,2.135294117647059
2024-08-04,1675965.3617563301,1955327.68495867,1740600.4425891705,1652109.86619974,2.1333333333333333
2024-08-05,1628399.04175633,1883205.61464655,1690228.0113226706,1605543.14619974,2.0732026143790847
2024-08-06,1609298.8717563301,1945583.0959140602,1720331.6426572104,1566062.66619974,2.022222222222222
2024-08-07,1634929.48175633,1988538.9452598002,1759206.8425491704,1586309.06619974,2.0483660130718953
2024-08-08,1661902.1717563302,1995455.36340906,1768327.3822910707,1620727.94619974,2.09281045751634
2024-08-11,1700547.92175633,2065439.49340906,1817494.0916578206,1655146.8261997402,2.1372549019607843
2024-08-12,1710942.54175633,2055910.54340906,1816345.3103993204,1670331.62619974,2.156862745098039
2024-08-13,1706443.6217563301,2033635.23340906,1800932.0303993204,1670331.62619974,2.156862745098039
2024-08-14,1700087.44175633,2070705.1134090598,1803724.6403993205,1660208.4261997398,2.1437908496732025
2024-08-15,1694711.8217563299,2071577.9234090599,1781550.2403993204,1661726.90619974,2.145751633986928
2024-08-18,1696313.54175633,2073000.48340906,1775999.4903993204,1666282.34619974,2.1516339869281045
2024-08-19,1680833.9017563302,2067776.64340906,1757231.1603993203,1652109.86619974,2.1333333333333333
2024-08-20,1681158.2017563297,2085091.02340906,1765701.9403993203,1649072.90619974,2.1294117647058823
2024-08-21,1701045.27175633,2078037.56340906,1752954.6403993203,1682479.46619974,2.172549019607843
2024-08-22,1695084.3617563301,2078749.7534090597,1754530.2503993206,1673368.5861997402,2.16078431372549
2024-08-25,1703000.50175633,2055941.8434090598,1732650.9803993206,1693614.98619974,2.186928104575163
2024-08-26,1704535.51175633,2054855.05340906,1744097.8403993205,1691084.1861997398,2.183660130718954
2024-08-27,1727101.3217563299,2102005.4434090597,1773704.7103993206,1710824.4261997398,2.2091503267973853
2024-08-28,1733883.18175633,2105609.66340906,1794501.3503993202,1711836.74619974,2.210457516339869
2024-08-29,1752603.8917563302,2117559.0134090604,1812035.2503993204,1731070.8261997402,2.235294117647059
2024-09-01,1772743.3392131904,2157290.16111909,1848477.0575430503,1744580.36875274,2.2398692810457517
2024-09-02,1784669.5592131903,2164192.90615911,1847457.6340216906,1761888.40875274,2.262091503267974
2024-09-03,1776926.2292131903,2202378.9767013304,1868985.6889036507,1742035.0687527398,2.236601307189542
2024-09-04,1791232.39921319,2196235.8460220597,1878595.5338856506,1758324.98875274,2.257516339869281
2024-09-05,1789347.7592131903,2200139.50424635,1874556.7118518408,1757306.86875274,2.2562091503267974
2024-09-08,1748355.31921319,2133988.43424635,1827643.7499680906,1718618.3087527398,2.206535947712418
2024-09-09,1753136.1892131902,2139141.76424635,1824277.6285345205,1726763.26875274,2.2169934640522877
2024-09-10,1737912.5792131901,2123939.5642463504,1818913.3673010303,1707418.98875274,2.192156862745098
2024-09-11,1750852.02921319,2125532.80424635,1827503.6660675406,1722181.72875274,2.211111111111111
2024-09-12,1752593.51921319,2127269.32424635,1826031.7160675405,1725236.08875274,2.215032679738562
2024-09-16,1746965.32921319,2109594.53424635,1805456.6260675404,1725745.14875274,2.2156862745098036
2024-09-17,1738339.2292131903,2100664.9642463503,1809151.6460675404,1712000.52875274,2.1980392156862747
2024-09-18,1735608.69921319,2119796.5442463504,1812118.1460675404,1706909.9287527401,2.191503267973856
2024-09-19,1758575.3592131902,2185897.93424635,1865045.7860675405,1717600.1887527402,2.205228758169935
2024-09-22,1781305.42921319,2191839.24424635,1864081.3360675403,1750180.02875274,2.2470588235294118
2024-09-23,1787481.1292131902,2183507.3142463504,1855690.1560675404,1762397.46875274,2.262745098039215
2024-09-24,1780655.87921319,2178837.1742463503,1849521.8560675404,1755270.6287527399,2.2535947712418296
2024-09-25,1778003.0092131903,2207024.08424635,1861372.1660675406,1746616.60875274,2.242483660130719
2024-09-26,1803369.9192131902,2219188.8442463507,1873185.5160675405,1777669.26875274,2.2823529411764705
2024-09-29,1807652.63921319,2263518.01424635,1908902.5760675406,1769015.24875274,2.2712418300653594
2024-09-30,1824906.75921319,2256724.1342463507,1913796.5660675406,1791413.8887527399,2.3
2024-10-01,1831319.6374223302,2273418.2072194694,1925251.5570277807,1795783.50999924,2.2928104575163397
2024-10-02,1816815.41742233,2215337.4270414095,1887851.7032943403,1790664.40999924,2.2862745098039214
2024-10-03,1817256.0474223301,2248447.8409559797,1911654.9649930405,1781450.0299992398,2.2745098039215685
2024-10-07,1847006.5974223302,2270965.38702541,1942008.3523259806,1811140.80999924,2.312418300653595
2024-10-08,1834863.1074223304,2203312.1074215705,1905295.8112425504,1809093.1699992402,2.3098039215686277
2024-10-09,1814834.2074223303,2227781.04537075,1928324.3706343104,1771211.82999924,2.261437908496732
2024-10-10,1808958.5774223304,2210287.25537075,1916875.6601511205,1767628.45999924,2.256862745098039
2024-10-13,1760424.4474223303,2151911.81537075,1870629.6799930604,1717973.1899992402,2.193464052287582
2024-10-14,1754353.29742233,2158698.31537075,1882025.5298099902,1704663.5299992398,2.176470588235294
2024-10-15,1795997.8074223301,2212627.3453707504,1938139.67980999,1740497.22999924,2.2222222222222223
2024-10-16,1793352.1174223302,2265296.96537075,1929010.7498099904,1740497.22999924,2.2222222222222223
2024-10-17,1785913.7174223303,2233739.21537075,1909733.3698099905,1737937.6799992402,2.218954248366013
2024-10-20,1770447.72742233,2203806.62537075,1886408.1398099905,1725651.8399992401,2.2032679738562093
2024-10-21,1784804.3574223302,2264133.61537075,1940610.5898099903,1723604.19999924,2.200653594771242
2024-10-22,1787753.6474223302,2237668.45537075,1904866.9798099904,1742544.86999924,2.224836601307189
2024-10-23,1794163.0374223301,2240646.15537075,1912062.7398099904,1748687.7899992398,2.232679738562091
2024-10-24,1795650.93742233,2238250.26537075,1919627.8998099905,1747663.96999924,2.231372549019608
2024-10-27,1804079.2974223304,2238895.0653707497,1932498.4698099904,1754318.79999924,2.2398692810457517
2024-10-28,1813606.1374223302,2231439.27537075,1926716.0798099905,1770188.00999924,2.2601307189542483
2024-10-29,1809441.2074223303,2213713.8053707504,1917321.6498099903,1768140.36999924,2.257516339869281
2024-10-30,1795235.7574223303,2187275.55537075,1897083.2998099905,1756366.4399992402,2.242483660130719
2024-10-31,1790422.8374223304,2207549.97537075,1906624.7698099904,1745616.32999924,2.2287581699346406
2024-11-03,1812324.6441139001,2225722.19901611,1917788.7782833304,1772030.7449912203,2.249673202614379
2024-11-04,1813945.4141139002,2222233.2011870104,1904623.7272999405,1779753.04499122,2.2594771241830065
2024-11-05,1814285.1341139,2231022.9312000205,1925772.5964416002,1771515.92499122,2.249019607843137
2024-11-06,1824051.7841139,2248644.89729046,1939354.0257333205,1779753.04499122,2.2594771241830065
2024-11-07,1838127.3641139,2282290.5052856607,1952719.9648499705,1794168.0049912203,2.2777777777777777
2024-11-10,1848515.0541139003,2295836.1033098698,1957183.8448499704,1807038.5049912203,2.2941176470588234
2024-11-11,1862105.2341139,2300693.1213340797,1965156.6348499705,1822997.92499122,2.31437908496732
2024-11-12,1864111.3741139001,2287075.54133408,1962072.9348499703,1827116.4849912203,2.319607843137255
2024-11-13,1851992.2441139002,2268724.4613340795,1949149.8848499705,1815275.62499122,2.3045751633986926
2024-11-14,1857214.9641139,2272254.8213340803,1948348.4248499705,1822997.92499122,2.31437908496732
2024-11-17,1829274.9641139,2278144.42133408,1932293.2048499705,1790049.4449912203,2.272549019607843
2024-11-18,1806660.7541139,2260698.97133408,1904553.8648499704,1769456.64499122,2.2464052287581695
2024-11-19,1796368.6041139,2226607.76133408,1886664.7248499705,1762249.16499122,2.237254901960784
2024-11-20,1805986.7541139,2213519.55133408,1884735.7748499706,1776664.12499122,2.2555555555555555
2024-11-21,1798507.6541139004,2220879.4913340798,1880283.0648499706,1767912.1849912202,2.2444444444444445
2024-11-24,1793647.7241139002,2200451.9113340797,1858608.4248499703,1769971.4649912203,2.2470588235294118
2024-11-25,1786350.9141139002,2197201.73133408,1867244.1048499707,1756071.3249912201,2.2294117647058824
2024-11-26,1784929.7941139,2212869.54133408,1879824.2248499705,1748863.8449912202,2.2202614379084964
2024-11-27,1779154.7941139,2190151.36133408,1863776.7248499705,1747319.38499122,2.218300653594771
2024-11-28,1766829.3641139,2205419.21133408,1870115.6954422104,1727241.40499122,2.1928104575163396
2024-12-01,1801487.2743458604,2254144.8057557596,1891004.8697608607,1767709.20740418,2.231372549019608
2024-12-02,1806246.3743458604,2257437.24852989,1890930.1196948404,1774440.34740418,2.2398692810457517
2024-12-03,1810737.7443458603,2250161.57199028,1901278.4697788807,1776511.4674041802,2.242483660130719
2024-12-04,1818927.45434586,2287047.7673054095,1916899.6001630404,1781689.2674041798,2.249019607843137
2024-12-05,1826052.7943458601,2297489.79392506,1911261.2503551205,1794115.98740418,2.264705882352941
2024-12-08,1846492.3143458604,2320592.0700735208,1935009.7402971003,1813273.84740418,2.288888888888889
2024-12-09,1841939.85434586,2293832.46814775,1915562.5000890205,1814827.18740418,2.2908496732026142
2024-12-10,1829948.1243458602,2287519.4481477495,1902007.9702060705,1803436.02740418,2.276470588235294
2024-12-11,1814874.0743458602,2279036.35814775,1905410.4007482904,1780653.70740418,2.2477124183006536
2024-12-12,1820552.49434586,2301907.4881477496,1907347.3707482903,1787902.6274041801,2.256862745098039
2024-12-15,1818531.4143458602,2298453.06814775,1901677.6507482904,1787384.84740418,2.2562091503267974
2024-12-16,1821635.6743458603,2323958.69814775,1907266.8407482903,1789455.9674041802,2.2588235294117647
2024-12-17,1817206.18434586,2341277.6481477497,1898357.7107482902,1786867.0674041798,2.2555555555555555
2024-12-18,1804671.25434586,2297409.38814775,1874110.6907482904,1779100.36740418,2.245751633986928
2024-12-19,1801523.3843458602,2303003.22814775,1875887.7407482904,1773922.5674041798,2.2392156862745094
2024-12-22,1784668.1043458604,2293162.18814775,1869474.4107482904,1752693.58740418,2.212418300653595
2024-12-23,1794796.6243458604,2289182.4081477495,1872850.4307482904,1765638.08740418,2.2287581699346406
2024-12-24,1781426.72434586,2288453.3381477497,1862058.5407482905,1751140.24740418,2.210457516339869
2024-12-25,1775776.08434586,2278710.9281477495,1863999.2307482904,1742337.98740418,2.199346405228758
2024-12-26,1776770.3143458604,2282077.51814775,1861133.0407482903,1744926.8874041801,2.2026143790849675
2024-12-29,1761854.6543458605,2286346.5981477504,1841324.9307482904,1731982.3874041801,2.186274509803922
2024-12-30,1747655.35434586,2264971.03814775,1820194.9307482904,1720591.22740418,2.171895424836601
2024-12-31,1754706.3143458602,2314868.43814775,1856941.9807482904,1715413.4274041802,2.165359477124183
2025-01-02,1782092.27676297,2351428.72221428,1893467.9856553709,1739392.4907415,2.183006535947712
2025-01-05,1798715.84676297,2357201.2918911697,1906111.7256553704,1757619.4407415001,2.205882352941176
2025-01-06,1799776.49676297,2333250.1927635306,1891586.8056553705,1764910.2207415001,2.215032679738562
2025-01-08,1773596.4167629702,2329368.43440219,1870174.5556553707,1736788.6407415003,2.179738562091503
2025-01-09,1770511.23676297,2325073.97812068,1847620.2556553707,1741475.5707415,2.1856209150326795
2025-01-12,1749228.1467629701,2329988.3756406903,1821245.9656553706,1722207.0807415002,2.161437908496732
2025-01-13,1729761.2267629702,2272155.72363989,1776459.1456553706,1712833.2207415001,2.149673202614379
2025-01-14,1696161.1567629701,2319113.9316390897,1765556.6856553706,1670130.0807415002,2.096078431372549
2025-01-15,1733043.80676297,2412653.95163909,1833559.3656553703,1694606.2707415,2.126797385620915
2025-01-16,1758386.93676297,2460373.1016390896,1861102.2656553707,1719082.4607415,2.157516339869281
2025-01-19,1779343.5267629703,2483525.5716390894,1903255.7756553707,1731580.9407415001,2.173202614379085
2025-01-20,1775071.5867629703,2446056.1516390904,1870045.6556553706,1738871.7207415001,2.1823529411764704
2025-01-21,1782556.15676297,2477949.36163909,1913226.1056553705,1732101.7107415,2.1738562091503266
2025-01-22,1785484.64676297,2500100.7016390897,1918301.5856553705,1734184.7907415,2.176470588235294
2025-01-23,1788999.1467629701,2496699.7216390898,1938464.1056553703,1731060.1707415003,2.172549019607843
2025-01-26,1799432.4367629704,2538371.8316390896,1956778.8356553705,1738350.9507415004,2.181699346405229
2025-01-27,1800589.60676297,2497238.1716390895,1945136.8656553705,1744600.1907415001,2.1895424836601305
2025-01-28,1799228.66676297,2490109.78163909,1949436.1056553707,1740954.8007415,2.1849673202614377
2025-01-29,1786407.33676297,2507303.2216390898,1941042.4356553706,1726373.2407415,2.1666666666666665
2025-01-30,1792710.53676297,2506241.9316390897,1952734.5756553707,1730539.4007414998,2.171895424836601
2025-02-02,1827711.8877452305,2534971.04842872,1980120.7938374805,1768630.1506484502,2.2071895424836603
2025-02-03,1814937.9577452305,2513457.26724226,1953693.1444407904,1761298.0706484502,2.1980392156862747
2025-02-04,1803233.0377452304,2483716.0245672003,1937539.1106692906,1751347.39064845,2.1856209150326795
2025-02-05,1796180.6377452305,2485389.04620986,1925925.4506692903,1746110.1906484503,2.1790849673202617
2025-02-06,1803935.9877452306,2503593.00167905,1942633.0806692904,1750299.95064845,2.184313725490196
2025-02-09,1821537.1377452302,2525504.06772747,1963732.1706692907,1766535.27064845,2.2045751633986925
2025-02-10,1820750.7777452301,2492841.2757516797,1962281.7306692903,1766011.55064845,2.2039215686274507
2025-02-11,1800065.2477452303,2445977.84575168,1905508.8206692904,1759726.9106484503,2.196078431372549
2025-02-12,1788286.00774523,2455639.4157516803,1912738.4506692907,1740349.27064845,2.171895424836601
2025-02-13,1799995.90774523,2478924.18575168,1935453.3306692904,1747681.35064845,2.1810457516339867
2025-02-16,1851135.7277452303,2508418.6157516795,1971850.1206692907,1804766.8306484502,2.2522875816993464
2025-02-17,1844097.2977452304,2507406.62575168,1982570.8806692904,1790626.39064845,2.2346405228758166
2025-02-18,1840234.1877452303,2505337.87575168,1980825.1506692907,1785912.9106484503,2.2287581699346406
2025-02-19,1851326.0677452302,2507091.65575168,1972515.2206692905,1804766.8306484502,2.2522875816993464
2025-02-20,1870278.6377452302,2556587.1057516797,2012779.3106692906,1815241.2306484499,2.2653594771241825
2025-02-23,1882266.0777452304,2596837.7957516797,2040381.8206692908,1821002.1506484502,2.272549019607843
2025-02-24,1881766.6377452302,2592960.2557516797,2033391.7706692906,1823097.0306484501,2.2751633986928104
2025-02-25,1874354.7277452303,2577696.30575168,2020513.7306692903,1817859.8306484502,2.268627450980392
2025-02-26,1861774.1777452303,2597708.5857516797,2017035.8306692909,1801624.5106484499,2.2483660130718954
2025-02-27,1859929.8477452304,2628826.97575168,2013195.2106692907,1800577.0706484502,2.2470588235294118
2025-03-02,1875178.2406612604,2650579.8388978504,2045799.4647758205,1808951.9244079501,2.2450980392156863
2025-03-03,1889160.0006612604,2651914.88330963,2060508.7865115707,1822644.04440795,2.262091503267974
2025-03-04,1897196.3606612603,2654853.95513237,2068904.1688885305,1830543.3444079498,2.2718954248366012
2025-03-05,1883294.2806612602,2665564.01712117,2053118.7088885305,1817377.8444079498,2.2555555555555555
2025-03-06,1889578.3006612603,2660464.99226523,2058028.23888853,1824223.90440795,2.2640522875816993
2025-03-09,1893473.9206612604,2656036.10846371,2062472.2688885303,1827910.24440795,2.268627450980392
2025-03-10,1909334.3106612605,2654558.87656295,2081193.5588885306,1842655.60440795,2.2869281045751633
2025-03-11,1906291.55066126,2632189.96466219,2086344.5988885304,1836336.16440795,2.2790849673202613
2025-03-12,1905949.62066126,2701736.72466219,2108897.9588885303,1826857.0044079497,2.2673202614379084
2025-03-13,1919561.2106612604,2760813.12466219,2139527.768888531,1833703.06440795,2.275816993464052
2025-03-16,1923477.5706612603,2757917.7246621903,2154516.6088885306,1833176.4444079502,2.2751633986928104
2025-03-17,1922485.2406612604,2754537.53466219,2144441.3088885304,1835809.54440795,2.2784313725490195
2025-03-18,1944534.6006612603,2799991.44466219,2169089.6788885305,1856874.3444079498,2.3045751633986926
2025-03-19,1949073.5106612602,2747399.4146621902,2162602.89888853,1865826.8844079499,2.3156862745098037
2025-03-20,1937516.02066126,2764627.5446621906,2158957.2088885303,1851081.5244079498,2.2973856209150325
2025-03-23,1956571.5106612602,2759870.6646621902,2178295.5588885304,1870039.8444079498,2.3209150326797383
2025-03-24,1964055.0906612603,2733738.7246621903,2158401.39888853,1888471.54440795,2.3437908496732023
2025-03-25,1961690.9306612602,2710709.11466219,2139541.058888531,1892684.5044079497,2.349019607843137
2025-03-26,1948343.2606612602,2703697.50466219,2136239.66888853,1875306.04440795,2.3274509803921566
2025-03-27,1960591.8406612603,2748935.9546621903,2181835.6188885304,1874252.80440795,2.3261437908496734
2025-04-03,1986818.1667165502,2775646.9641929003,2208047.3949538404,1900553.06392775,2.3464052287581696
2025-04-06,1904086.3967165502,2659972.0045410595,2108681.9043426504,1824319.4639277502,2.2522875816993464
2025-04-07,1894865.7167165503,2623074.52841062,2092204.3547188106,1817966.6639277502,2.2444444444444445
2025-04-08,1895532.6967165503,2643330.7482485594,2121071.35808716,1807378.6639277502,2.231372549019608
2025-04-09,1896079.1167165507,2567126.37049146,2058030.1580871604,1833319.2639277503,2.2633986928104575
2025-04-10,1884861.8167165504,2623540.82671095,2100878.5280871606,1800496.46392775,2.2228758169934637
2025-04-13,1923858.4067165502,2639327.5331095094,2131629.2480871608,1842848.4639277502,2.2751633986928104
2025-04-14,1952728.0867165504,2684356.27128378,2179855.7980871606,1864024.4639277502,2.3013071895424835
2025-04-15,1953382.1867165503,2696237.22128378,2182145.7980871606,1864024.4639277502,2.3013071895424835
2025-04-16,1948593.4967165503,2663163.4312837794,2152081.858087161,1869318.4639277502,2.307843137254902
2025-04-17,1943172.4367165503,2676074.8112837803,2155575.8280871604,1860318.6639277502,2.2967320261437907
2025-04-22,1944561.9167165502,2661873.82128378,2156485.8480871604,1861906.8639277501,2.298692810457516
2025-04-23,1950367.1967165505,2720832.95128378,2200748.2680871603,1852377.6639277502,2.2869281045751633
2025-04-27,1991110.91671655,2766194.5412837793,2227052.2580871605,1898964.86392775,2.344444444444444
2025-04-28,2009709.85671655,2762235.9112837804,2253839.4980871608,1914317.46392775,2.363398692810457
2025-04-29,2021960.7867165506,2784077.8112837803,2266339.258087161,1926493.6639277502,2.3784313725490196
2025-04-30,2021915.1567165502,2769766.99128378,2262153.4980871603,1928081.8639277501,2.380392156862745
2025-05-04,2055714.21151035,2825957.5734895496,2290644.057648821,1964103.9990577898,2.4124183006535946
2025-05-05,2052719.5715103503,2784946.9766808497,2266746.0471297107,1969425.2990577898,2.418954248366013
2025-05-06,2040027.4615103505,2765413.7032474903,2267489.1509532505,1951332.8790577902,2.3967320261437908
2025-05-07,2033529.3615103504,2716637.07977211,2234013.7009532503,1955589.91905779,2.4019607843137254
2025-05-08,2020492.9015103504,2696200.35219008,2254847.5609532506,1928983.41905779,2.369281045751634
2025-05-11,2004637.4515103505,2651154.46803442,2209866.7309532505,1924726.3790577902,2.3640522875816994
2025-05-12,1988979.0215103503,2654592.2945330204,2206905.0909532504,1903973.30905779,2.338562091503268
2025-05-13,2017616.1515103502,2668581.74278232,2227377.8709532507,1935901.1090577901,2.3777777777777778
2025-05-14,2007724.9715103502,2655659.1027823198,2233987.0909532504,1919405.0790577899,2.357516339869281
2025-05-15,2015173.25151035,2654851.42278232,2240136.3909532507,1927387.0290577898,2.3673202614379085
2025-05-18,2019730.7315103502,2654851.42278232,2240136.3909532507,1933772.58905779,2.3751633986928105
2025-05-19,1995272.1715103504,2582884.1027823198,2190310.9009532505,1919405.0790577899,2.357516339869281
2025-05-20,2004866.4515103502,2592652.20278232,2226600.9843466105,1918340.8190577899,2.356209150326797
2025-05-21,2016911.50151035,2580350.05278232,2279384.4343466107,1914083.7790577898,2.3509803921568624
2025-05-22,1996470.2315103502,2572855.4027823196,2311530.4043466104,1872577.63905779,2.3
2025-05-25,2043389.9315103502,2573509.65278232,2322937.844346611,1933772.58905779,2.3751633986928105
2025-05-26,2052562.5115103503,2616478.13278232,2349762.5743466103,1935901.1090577901,2.3777777777777778
2025-05-27,2058498.56151035,2666211.9227823196,2385222.71434661,1930047.6790577902,2.3705882352941177
2025-05-28,2078584.3715103504,2658031.3427823195,2378399.7743466105,1960911.21905779,2.4084967320261437
2025-05-29,2083141.8515103501,2658031.3427823195,2378399.7743466105,1967296.7790577898,2.4163398692810456
2025-06-01,2131273.20932333,2711550.9510395397,2492571.48401033,1989125.58708899,2.430718954248366
2025-06-02,2135049.94932333,2700097.3309075,2536535.640050831,1976824.0370889902,2.4156862745098038
2025-06-03,2130011.9693233306,2702514.00008318,2544230.6467585205,1966661.8870889903,2.403267973856209
2025-06-04,2127419.0193233304,2732938.4611256006,2529811.3867585203,1968801.2870889902,2.4058823529411764
2025-06-10,2143308.70932333,2755773.49691992,2538772.1767585203,1987521.03708899,2.4287581699346403
2025-06-11,2147793.58932333,2768586.03346854,2522397.9867585204,2000357.4370889901,2.444444444444444
2025-06-12,2146409.71932333,2733989.31174285,2513545.82675852,2001961.9870889902,2.4464052287581697
2025-06-15,2041710.8293233304,2558793.2917428496,2401958.5967585207,1899805.6370889903,2.3215686274509806
2025-06-16,2044734.5693233302,2563469.9017428504,2441921.2967585204,1888038.93708899,2.30718954248366
2025-06-17,2037041.6593233305,2525104.5817428506,2452301.1167585202,1873063.1370889903,2.288888888888889
2025-06-18,2043226.7493233301,2532778.5717428504,2481944.486758521,1869854.0370889902,2.284967320261438
2025-06-19,2030348.2893233304,2476536.62174285,2484908.7667585206,1850599.4370889901,2.261437908496732
2025-06-22,2053038.7793233304,2543672.7317428505,2531087.7067585206,1863970.6870889901,2.2777777777777777
2025-06-23,2076332.1193233302,2564214.7017428502,2560567.8767585205,1884829.8370889903,2.303267973856209
2025-06-24,2124367.1693233303,2637980.0417428506,2655372.9667585203,1914246.58708899,2.3392156862745095
2025-06-25,2205619.0493233306,2663576.75174285,2768796.376758521,1982707.38708899,2.422875816993464
2025-06-29,2191845.07932333,2679025.87174285,2749996.7567585204,1970940.6870889901,2.4084967320261437
2025-06-30,2212915.87932333,2651341.1917428495,2706144.3367585205,2018007.48708899,2.4660130718954245
2025-07-01,2204611.21320962,2623191.3704412403,2701815.0486632404,2008102.95084849,2.441830065359477
2025-07-02,2208545.7732096203,2643731.57932181,2735784.0134701706,2000040.45084849,2.4320261437908495
2025-07-06,2223968.29320962,2684439.6565717203,2773788.793470171,2006490.45084849,2.4398692810457514
2025-07-07,2221117.1332096206,2721931.74738905,2750419.443470171,2011865.45084849,2.4464052287581697
2025-07-09,2233754.80320962,2774674.9913326297,2774650.623470171,2019927.95084849,2.456209150326797
2025-07-10,2235271.1632096204,2791207.10793127,2762525.893470171,2026915.45084849,2.4647058823529413
