date,core_satellite_equity,adaptive_balanced_equity,adaptive_aggressive_equity,static_top10_dca_equity,annual_top10_dca_equity,etf_dca_equity,etf_buy_hold_norm
2021-10-28,362379.86960041,347916.71128214005,342058.95089185,376029.14454011,359086.41488654003,365492.70632313,0.7895424836601307
2021-10-31,363224.00960041006,350800.90128214005,345597.06089185004,367978.16454011004,356574.23488654004,370031.10632313,0.7993464052287581
2021-11-01,374036.41995952005,359717.2864641801,353900.44183520006,381095.51422096003,370402.31784871005,377544.45462544006,0.7934640522875817
2021-11-02,376903.11995952006,363645.6564641801,358161.17183520005,388561.16422096,371352.85784871003,382520.29462544003,0.803921568627451
2021-11-03,378183.71995952004,366075.8964641801,360957.3818352,387887.69422095997,370686.43784871005,385941.18462544004,0.8111111111111111
2021-11-04,375960.66995952005,365379.24646418006,360759.9918352,386087.04422096,366152.83784871,386252.17462544004,0.8117647058823529
2021-11-07,374124.27995952,363256.9264641801,358551.82183520007,380676.17422095995,364907.01784871006,383764.25462544,0.8065359477124182
2021-11-08,375008.89995952,362552.6564641801,357333.03183520003,376634.59422096,368294.89784871,381898.31462544,0.8026143790849672
2021-11-09,375845.60995952005,361829.09646418004,356103.0118352,374895.72422096,371600.63784871006,380032.37462544005,0.7986928104575164
2021-11-10,375384.13995952,363225.8064641801,358100.49183520005,372409.36422096,368165.6178487101,382831.28462544,0.8045751633986928
2021-11-11,377147.29995952,361988.85646418005,355891.2118352,375417.66422096,374652.95784871,379410.39462544,0.7973856209150326
2021-11-14,381100.3899595201,365292.7864641801,358972.92183520005,375318.77422096004,379377.53784871,382520.29462544003,0.803921568627451
2021-11-15,380674.44995952,366704.11646418006,360978.18183520006,373290.91422096,376008.69784871006,385319.20462544006,0.8098039215686275
2021-11-16,376854.87995952007,362050.4364641801,356067.6118352001,369235.93422095996,373811.51784871006,379721.38462544006,0.7980392156862746
2021-11-17,377214.15995952004,360789.1764641801,354282.93183520006,368017.96422096,376765.95784871,377233.46462544,0.7928104575163398
2021-11-18,376707.94995952,361292.2864641801,355113.5818352,368488.06422095996,374660.57784871006,378477.42462544004,0.7954248366013071
2021-11-21,373573.21995952004,357783.93646418006,351494.7318352,360996.26422096,372353.79784871003,374434.55462544,0.7869281045751633
2021-11-22,372814.72995952005,356258.43646418006,349724.19183520006,363413.96422096,372889.7378487101,372257.62462544005,0.7823529411764706
2021-11-23,374536.21995952004,358160.56646418007,351679.33183519996,365570.10422095994,374194.59784871,374434.55462544,0.7869281045751633
2021-11-25,375390.00995952,358320.10646418005,351612.99183520005,373724.10422096,376105.39784871007,374123.56462544,0.7862745098039214
2021-11-28,373977.61995952,359167.81646418007,353193.8918352,366485.22422096,371136.33784871007,376611.48462544,0.7915032679738562
2021-11-29,372336.10995952,355719.5364641801,349168.66183520004,362063.43422096,372533.07784871006,371635.64462544,0.7810457516339868
2021-11-30,374634.84995952004,356971.85646418005,350076.2018352,367095.77422096,376359.9178487101,372257.62462544005,0.7823529411764706
2021-12-01,389425.10328282,372364.29876607005,365648.92806867004,381635.19384779,389845.42875004007,388489.57527469,0.7947712418300653
2021-12-02,388186.38328282005,372419.42876607005,366125.46806866996,381588.78384779,386592.31494452007,389448.01527469,0.7967320261437908
2021-12-05,388073.1032828201,370390.18876607006,363478.56806867,380012.76384778996,389581.07814180007,385933.73527469,0.7895424836601307
2021-12-06,390287.53328282,372882.41876607004,366053.63806867,390813.48384779,391187.55474044004,388809.05527469,0.7954248366013071
2021-12-08,397916.60328282,378400.16876607004,370867.08806867007,387519.31384778995,401701.56474044005,393281.77527469,0.8045751633986928
2021-12-12,399775.87328282004,379128.23876607,371224.24806867004,413486.45384779,405264.74474044004,393281.77527469,0.8045751633986928
2021-12-13,401967.44328282005,383235.62876607,375942.87806867,406417.5938477899,404204.5947404401,399032.41527469,0.8163398692810457
2021-12-14,400308.94328282005,382404.85876607,375384.21806867,405610.45384779,401322.23474044004,398712.93527469004,0.8156862745098039
2021-12-15,399882.2332828201,380794.31876607,373393.46806867,406392.91384779,402838.0347404401,396157.09527469,0.8104575163398693
2021-12-16,400463.7632828201,381022.97876607004,373506.94806867,411536.09384779,403948.22474044,396157.09527469,0.8104575163398693
2021-12-21,392991.74328282004,375385.19876607,368483.88806867,405143.07384778996,394025.2347404401,391364.89527469,0.8006535947712418
2021-12-23,404197.40328282,382666.94876607,374465.55806867004,410659.29384779,410802.87474044005,396476.57527469,0.8111111111111111
2021-12-26,405826.26328282,385650.17876607005,377880.30806867,415703.24384779,410127.9447404401,400629.81527469,0.8196078431372548
2021-12-27,406113.00328282,387567.10876607,380321.89806867,409491.85384779,407759.98474044004,403824.61527469003,0.8261437908496732
2021-12-28,407396.57328282006,388069.79876607005,380568.90806867,415297.3538477899,410216.09474044,403824.61527469003,0.8261437908496732
2021-12-29,408083.94328282005,389421.72876607004,382133.14806867,414359.51384778996,409779.6947404401,405741.49527469,0.8300653594771241
2022-01-02,416712.9039445501,399801.22678837006,393024.29739688005,421226.30719711,415131.12612081016,417226.76417724,0.8326797385620914
2022-01-03,415142.22394455003,398256.87678837,391493.91739688005,423518.08719711,413631.8061208101,415589.31417724,0.8294117647058823
2022-01-04,415806.43394455005,398319.59678837005,391369.83739688003,423667.52719711006,415312.36612081015,415261.82417724,0.8287581699346405
2022-01-05,418098.52394455,400896.47678837006,394025.18739688,428372.81719711,416926.84612081014,418209.23417724,0.8346405228758169
2022-01-09,416205.3939445501,401315.1467883701,395159.30739688006,423823.61719711,411079.51612081006,420174.17417724,0.838562091503268
2022-01-10,416795.92394455004,400212.2567883701,393535.2573968801,424857.06719711004,414624.24612081016,417881.74417724,0.8339869281045751
2022-01-11,416512.47394455003,400862.9967883701,394473.37739688007,420424.81719711004,412707.29612081015,419191.70417724,0.8366013071895425
2022-01-12,416310.04394455,400407.28678837005,393940.72739688004,420538.77719711,412968.8961208101,418536.72417724,0.8352941176470587
2022-01-13,415239.87394455005,401138.36678837,395227.8373968801,416485.39719711,408788.9761208101,420501.66417724,0.8392156862745097
2022-01-16,411452.44394455,398751.94678837,393285.09739688004,411493.77719711,402803.98612081015,418864.21417724,0.8359477124183006
2022-01-18,410467.96394455,395344.47678837006,389139.1573968801,417361.73719711,406189.9061208102,413624.37417724007,0.8254901960784314
2022-01-19,409712.81394455006,395436.7667883701,389494.08739688003,414597.87719711004,403990.72612081014,414279.35417724005,0.826797385620915
2022-01-20,407045.34394455,391200.61678837007,384787.4673968801,415561.21719711006,404303.6561208102,408712.02417724003,0.8156862745098039
2022-01-23,404874.23394455004,390565.59678837005,384631.43739688006,409800.60719711,399574.72612081014,409039.51417724,0.8163398692810457
2022-01-24,404298.1639445501,388830.1367883701,382542.93739688006,409042.01719711,401096.1561208101,406419.59417724004,0.8111111111111111
2022-01-25,403756.68394455,387866.11678837007,381451.48739688005,411211.55719710997,401344.3461208101,405109.63417723996,0.8084967320261437
2022-01-26,402302.04394455004,385796.78678837005,379199.44739688,406014.4171971101,401088.98612081015,402489.71417724,0.8032679738562091
2022-01-30,398768.68394455,383696.7467883701,377551.98739688005,402528.44719711,395282.71612081013,401179.75417724,0.8006535947712418
2022-01-31,404147.63394455006,384791.66678837006,377313.8273968801,408734.86719710997,407847.72612081014,399542.30417724,0.7973856209150326
2022-02-01,415687.14768001006,395806.23505965003,388156.42390445,432446.95826652,420161.6079815301,410339.06857799005,0.7999999999999999
2022-02-02,421690.03768001,400030.59505965,391812.30390445003,444651.0482665201,428868.50798153004,413691.46857799,0.8065359477124182
2022-02-03,423754.26768001006,402563.52505965,394481.45390445006,447535.44826652,429950.76798153005,416708.62857799005,0.8124183006535947
2022-02-06,423154.68768001004,401364.27505965007,393100.27390445006,452351.33826652,430455.66798153013,415032.4285779901,0.8091503267973856
2022-02-07,424094.02768001007,402692.78505965,394544.59390445,448470.93826652004,430637.1079815301,416708.62857799005,0.8124183006535947
2022-02-08,422590.46768001,399207.36505965004,390456.20390445006,450367.01826652,432749.4979815301,411680.02857799,0.8026143790849672
2022-02-09,431809.48768001003,402323.20505965,391663.31390445004,457098.31826652,452083.47798153013,411009.54857799003,0.8013071895424836
2022-02-10,432763.95768001,404045.84505965,393617.94390445005,450962.26826652006,451605.4479815301,413356.22857799,0.8058823529411764
2022-02-13,434298.35768001,404240.1850596501,393395.54390445,452120.72826652,455397.1679815301,412685.74857799005,0.8045751633986928
2022-02-14,429490.25768001005,399498.76505965,388692.12390445004,447426.10826652,450822.35798153013,407657.14857799007,0.7947712418300653
2022-02-15,432086.9276800101,399903.12505965005,388413.67390445,456629.32826652005,457108.54798153014,406651.4285779901,0.7928104575163398
2022-02-16,434591.46768001,403963.53505965,392942.36390445,455001.99826652004,456675.91798153013,412015.26857799,0.8032679738562091
2022-02-17,433815.37768001005,403668.62505965,392798.02390445,457837.88826652005,455105.7679815301,412015.26857799,0.8032679738562091
2022-02-20,429607.97768001,401486.62505965005,391253.45390445006,444059.31826652004,447624.93798153015,411009.54857799003,0.8013071895424836
2022-02-21,426331.73768001003,396744.48505965003,386073.65390445,443362.84826652,447183.8579815301,404975.22857799,0.7895424836601307
2022-02-22,427329.2176800101,399843.30505965004,389813.82390445005,440183.87826652004,444388.5979815301,409668.5885779901,0.7986928104575164
2022-02-23,425213.58768001,394959.47505965,384088.1639044501,447028.41826651996,447327.9579815301,402628.54857799003,0.7849673202614379
2022-02-24,418626.73768001003,392455.72505965,382862.68390445004,425122.0682665201,434001.14798153006,402628.54857799003,0.7849673202614379
