family,number,value,param_kama_len,param_kama_fast,param_kama_slow,param_cci_len,param_buy_threshold,param_trend_buffer_atr,param_atr_len,wf_score,wf_cagr,wf_sharpe,wf_profit_factor,wf_max_drawdown,wf_return_dd,wf_closed_trades,wf_twr_total_return,wf_excess_return_vs_dca,wf_final_equity,holdout_score,holdout_cagr,holdout_sharpe,holdout_profit_factor,holdout_max_drawdown,holdout_return_dd,holdout_closed_trades,holdout_twr_total_return,holdout_excess_return_vs_dca,holdout_dca_twr_total_return,holdout_final_equity
dca_pullback_only,30,-0.0222138279580264,18,5,48,26,-80.0,0.8,17,1.3384997568653287,0.4603632537457969,1.6303711938139511,0.0,0.2880482221586894,2.55564469628799,0.0,0.45811566026634426,-0.2038645147111911,326428.513087515,1.4928711842137763,0.362089060694772,1.8963136845893038,0.0,0.12724661682388116,2.845569255455572,0.0,0.5397905778027634,-0.0222138279580264,0.5620044057607898,406583.16511675
dca_pullback_only,31,-0.0222138279580264,34,4,52,28,-65.0,2.0,13,1.32732057131715,0.458640789446522,1.6198313807535334,0.0,0.3056969090493773,2.532939032860943,0.0,0.4564011066819196,-0.20557906829561579,326161.6336269875,1.4928711842137763,0.362089060694772,1.8963136845893038,0.0,0.12724661682388116,2.845569255455572,0.0,0.5397905778027634,-0.0222138279580264,0.5620044057607898,406583.16511675
dca_pullback_only,32,0.004282685633374639,38,4,44,22,-65.0,1.1,13,1.3675353592111588,0.47415390706535,1.6495816364933642,0.0,0.2751971059002969,2.6107036240655215,0.0,0.4718390019562896,-0.19014117302124578,328431.58037918253,1.490911372781348,0.3788282867469863,1.9065292384289414,0.0,0.1342484318731555,2.8218451527606807,0.0,0.5662870913941644,0.004282685633374639,0.5620044057607898,413125.30637024
dca_pullback_only,33,-0.02680202928959896,34,4,49,25,-95.0,0.9,10,1.398525186610725,0.4808568988591126,1.7038478576289615,0.0,0.2840984801265469,2.662813445667402,0.0,0.47849267425351044,-0.18348750072402492,329380.07238199253,1.4808242455975342,0.3591821733120304,1.8834834755284997,0.0,0.1272403514646121,2.8228637313370326,0.0,0.5352023764711908,-0.02680202928959896,0.5620044057607898,406027.17319797
dca_pullback_only,34,0.008591421488085116,27,3,56,29,-40.0,1.6,14,1.3574735029759668,0.46935448662181367,1.6321921700011484,0.0,0.3045816222272334,2.59566582569662,0.0,0.4670546737053738,-0.19492550127216157,328191.6593877825,1.500091596827476,0.3815427066238142,1.9159487472628043,0.0,0.13440144024136114,2.83882900316121,0.0,0.5705958272488749,0.008591421488085116,0.5620044057607898,413832.14502972004
dca_pullback_only,35,-0.009866070904138269,26,3,38,33,-5.0,1.7000000000000002,14,1.357834286458606,0.47254260487648236,1.6233369085120277,0.0,0.30648643616988813,2.5975008964701773,0.0,0.47022888116187794,-0.19175129381565742,328909.21071206,1.4497521490142247,0.36989987863572704,1.8385045402510776,0.0,0.1343889397966328,2.752457748349579,0.0,0.5521383348566515,-0.009866070904138269,0.5620044057607898,411490.63411235
dca_pullback_only,36,-0.006699901957705867,29,3,33,29,-35.0,1.6,18,1.3624263842850737,0.47225772057136045,1.6335912681443832,0.0,0.30637339832753363,2.605349866378216,0.0,0.4699422089561084,-0.19203796602142698,328753.7884966751,1.4589656962691755,0.3718998538652416,1.8556776268835937,0.0,0.13439280363572137,2.7672601791483964,0.0,0.5553045038030839,-0.006699901957705867,0.5620044057607898,411965.34965657
dca_pullback_only,37,-0.008429120887549102,24,3,46,33,-20.0,1.8,11,1.3568011465739036,0.47050316336173564,1.6282561711045753,0.0,0.30648643616988813,2.5946010593160884,0.0,0.4681968200718798,-0.19378335490565557,328422.98896537,1.4545971847662857,0.37080770093934556,1.8506230131397297,0.0,0.13438894821051695,2.7592127617405304,0.0,0.5535752848732407,-0.008429120887549102,0.5620044057607898,411707.20161535
dca_pullback_only,38,-0.007605583472673372,36,3,50,26,-40.0,1.4000000000000001,7,1.3822463374434726,0.479028690803544,1.6508572989588206,0.0,0.28504718672810736,2.6433546744710648,0.0,0.4766815214826817,-0.18529865349485364,329363.31252579,1.457188288864735,0.37132787985986027,1.848078068544558,0.0,0.13423856263896838,2.766178902395866,0.0,0.5543988222881164,-0.007605583472673372,0.5620044057607898,411723.30178141
dca_pullback_only,39,-0.019568932652321402,31,3,44,28,-55.0,2.0,19,1.3608048669749637,0.4705016952415328,1.6404337978533625,0.0,0.3045816222272334,2.6000445701606685,0.0,0.46819647682139015,-0.1937836981561452,328486.8347599325,1.4982913473677237,0.36376363456864613,1.894226360004173,0.0,0.12726110353339992,2.8584038992965017,0.0,0.5424354731084684,-0.019568932652321402,0.5620044057607898,406935.60519877
